col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In The General Assembly 194th District - Republican,,President Of The United States - Republican,,,,All
,Lisa Goldman Riley,Write-In,Donald J Trump,Bill Weld,Write-In,Roque Rocky De La Fuente,All
Lisa Goldman Riley,52,0,"1,129",150,49,55,All
Write-In,,0,0,2,4,0,All
Donald J Trump,,,165,0,0,0,All
Bill Weld,,,,26,0,0,All
Write-In,,,,,17,0,All
Roque Rocky De La Fuente,,,,,,13,All
Total,"1,435",6,"1,294",178,70,68,All
