col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In The General Assembly 177th District - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,All
,John Nungesser,Write-In,Pete Digiannantonio,Christopher M Vogler,Gary Grisafi,William M Pirolli,Write-In,All
John Nungesser,94,0,"1,518","1,121","1,062",865,13,All
Write-In,,6,29,18,22,12,4,All
Pete Digiannantonio,,,83,737,784,662,4,All
Christopher M Vogler,,,,36,587,566,5,All
Gary Grisafi,,,,,20,345,6,All
William M Pirolli,,,,,,8,1,All
Write-In,,,,,,,0,All
Total,"2,184",51,"1,732","1,287","1,199",952,22,All
