col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,division
Cindy Bass,1,27,25,23,22,26,24,20,23,23,20,6,5,5,4,6,5,8,4,4,3,4,6,3,3,0,8,10,10,2,0,4
Malcolm Kenyatta,,0,31,27,29,24,24,25,22,22,21,6,7,7,5,5,6,6,5,3,5,3,4,1,1,0,8,11,9,1,0,4
Wynnetta Ward,,,0,28,29,24,23,25,21,22,20,6,8,8,6,4,7,6,6,4,6,3,4,1,1,0,9,10,8,3,0,4
Ken Washington,,,,0,26,22,22,23,20,19,19,5,6,6,5,2,6,5,5,5,5,1,3,1,1,0,9,10,7,3,0,4
Lindy Li,,,,,0,23,23,25,21,21,20,4,7,7,6,4,6,5,5,4,5,2,2,0,1,0,9,9,7,2,0,4
Charlene Cooper,,,,,,0,24,20,23,22,20,4,3,3,3,5,4,6,3,2,1,3,4,2,2,0,7,8,8,2,0,4
Nina Tinari,,,,,,,0,21,23,22,19,4,4,5,4,5,6,6,4,3,1,3,5,2,2,0,9,8,7,1,0,4
Matthew Miller,,,,,,,,0,20,19,15,2,4,5,6,3,6,4,6,4,4,1,2,0,1,0,6,8,6,2,0,4
Owen Voutsinas-Klose,,,,,,,,,0,22,18,3,2,2,3,4,3,6,3,3,1,2,3,1,2,0,7,7,6,1,0,4
Terry Gillen,,,,,,,,,,0,18,4,3,3,3,4,3,7,3,2,1,2,4,1,2,0,6,6,7,1,0,4
Anuj Gupta,,,,,,,,,,,0,5,4,4,2,3,4,5,1,1,1,3,3,2,2,0,6,6,6,1,0,4
Anlin Wang,,,,,,,,,,,,0,10,9,7,9,6,9,7,5,6,8,8,7,6,0,2,4,7,1,0,4
Carla Le'Coin,,,,,,,,,,,,,0,13,10,7,9,8,10,7,9,8,7,7,6,0,2,6,5,1,0,4
Christina Borst,,,,,,,,,,,,,,0,11,7,9,7,10,7,8,8,7,7,6,0,3,5,5,1,0,4
Bryan Mercer,,,,,,,,,,,,,,,0,6,8,7,10,7,8,6,5,6,7,0,2,4,6,1,0,4
Heather Pope,,,,,,,,,,,,,,,,0,5,9,7,6,5,9,8,7,7,0,4,2,7,0,0,4
Jack Cahill,,,,,,,,,,,,,,,,,0,6,9,6,7,6,5,6,5,0,3,4,5,1,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,8,6,6,8,9,7,8,0,1,4,8,0,0,4
Daniel Laufer,,,,,,,,,,,,,,,,,,,0,7,8,6,6,6,6,0,1,5,5,1,0,4
Arielle Cohen,,,,,,,,,,,,,,,,,,,,0,6,6,5,5,5,0,4,2,4,1,0,4
Sergio Cea,,,,,,,,,,,,,,,,,,,,,0,5,5,5,5,0,2,5,3,1,0,4
Daisy Confoy,,,,,,,,,,,,,,,,,,,,,,0,8,8,7,0,2,3,5,0,0,4
Joanne Beer,,,,,,,,,,,,,,,,,,,,,,,0,7,6,0,1,3,6,0,0,4
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,1,3,4,0,0,4
Steve Paul,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,5,0,0,4
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,4
Bernard A Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,4
Darisha K Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Supreme Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,35,34,34,33,31,28,28,26,24,23,22,14,14,14,13,13,13,13,12,11,11,10,10,8,8,0,18,16,16,4,0,4
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 198th District - Democrat,,,,,5
,Cindy Bass,Terry Gillen,Charlene Cooper,Malcolm Kenyatta,Wynnetta Ward,Ken Washington,Matthew Miller,Nina Tinari,Lindy Li,Anuj Gupta,Owen Voutsinas-Klose,Heather Pope,Carla Le'Coin,Sherrie Cohen,Joanne Beer,Anlin Wang,Arielle Cohen,Daisy Confoy,Jack Cahill,Christina Borst,Paul Prescod,Bryan Mercer,Steve Paul,Daniel Laufer,Sergio Cea,Write-In,Darisha K Parker,Fareed Abdullah,Bernard A Williams,Supreme Dow,Write-In,5
Cindy Bass,1,55,51,49,50,45,48,46,44,44,41,12,9,10,10,8,6,7,6,5,6,3,4,2,3,3,19,18,13,8,0,5
Terry Gillen,,0,53,51,52,48,51,48,46,46,42,11,9,9,10,7,6,6,7,5,5,4,4,4,4,3,18,19,14,6,0,5
Charlene Cooper,,,0,50,50,46,49,44,44,45,41,11,7,9,9,7,6,6,6,3,4,3,5,2,3,3,19,17,11,7,0,5
Malcolm Kenyatta,,,,0,53,47,49,43,46,42,38,8,8,7,9,3,5,4,7,5,2,4,2,3,3,3,18,19,12,6,0,5
Wynnetta Ward,,,,,0,48,50,44,46,43,38,9,9,8,10,4,6,5,7,6,3,4,2,4,3,3,16,18,13,7,0,5
Ken Washington,,,,,,0,47,41,42,41,36,3,10,4,6,1,3,2,6,4,1,2,1,3,3,3,15,17,14,6,0,5
Matthew Miller,,,,,,,0,42,45,41,38,6,8,5,6,4,5,2,6,4,1,3,0,3,3,3,15,18,13,7,0,5
Nina Tinari,,,,,,,,1,37,41,38,8,7,8,8,5,3,4,4,4,3,3,3,3,2,3,15,16,12,5,0,5
Lindy Li,,,,,,,,,0,38,36,7,7,6,7,4,5,3,7,4,3,3,2,3,4,3,14,16,13,5,0,5
Anuj Gupta,,,,,,,,,,0,40,7,5,8,6,5,4,5,3,2,4,0,4,2,3,3,15,14,11,6,0,5
Owen Voutsinas-Klose,,,,,,,,,,,0,7,4,8,6,5,4,5,3,3,4,0,3,2,2,3,15,13,9,5,0,5
Heather Pope,,,,,,,,,,,,0,6,10,8,9,7,8,5,4,7,5,7,3,3,0,6,4,2,4,0,5
Carla Le'Coin,,,,,,,,,,,,,0,4,6,3,5,3,6,5,3,5,3,3,3,0,4,4,2,4,0,5
Sherrie Cohen,,,,,,,,,,,,,,0,6,9,5,8,4,5,6,3,6,3,3,0,3,5,2,3,0,5
Joanne Beer,,,,,,,,,,,,,,,0,5,7,6,2,6,6,4,5,3,3,0,5,3,2,3,0,5
Anlin Wang,,,,,,,,,,,,,,,,0,6,7,2,3,6,3,6,2,3,0,3,3,2,3,0,5
Arielle Cohen,,,,,,,,,,,,,,,,,0,4,2,4,5,4,4,3,4,0,5,3,0,2,0,5
Daisy Confoy,,,,,,,,,,,,,,,,,,0,2,3,6,2,5,2,2,0,2,1,4,3,0,5
Jack Cahill,,,,,,,,,,,,,,,,,,,0,2,0,5,2,2,1,0,2,3,3,1,0,5
Christina Borst,,,,,,,,,,,,,,,,,,,,0,3,3,2,4,3,0,2,4,1,1,0,5
Paul Prescod,,,,,,,,,,,,,,,,,,,,,0,1,4,2,4,0,1,2,2,3,0,5
Bryan Mercer,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,0,3,2,2,0,0,5
Steve Paul,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,4,1,0,2,0,5
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,3,2,0,0,5
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,1,1,0,5
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
Darisha K Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,5
Bernard A Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Supreme Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,5
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,60,58,56,56,55,54,54,50,49,47,42,17,14,14,13,11,10,10,10,8,8,7,7,6,6,3,24,24,18,12,0,5
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 198th District - Democrat,,,,,6
,Charlene Cooper,Ken Washington,Cindy Bass,Malcolm Kenyatta,Matthew Miller,Wynnetta Ward,Nina Tinari,Terry Gillen,Lindy Li,Anuj Gupta,Owen Voutsinas-Klose,Sherrie Cohen,Daisy Confoy,Heather Pope,Arielle Cohen,Joanne Beer,Anlin Wang,Carla Le'Coin,Christina Borst,Jack Cahill,Paul Prescod,Bryan Mercer,Steve Paul,Daniel Laufer,Sergio Cea,Write-In,Fareed Abdullah,Darisha K Parker,Bernard A Williams,Supreme Dow,Write-In,6
Charlene Cooper,0,44,44,43,45,42,45,43,39,40,39,9,7,5,6,6,6,4,5,4,2,3,4,2,1,0,17,16,9,5,0,6
Ken Washington,,0,43,44,45,45,44,44,42,40,39,7,7,5,6,5,4,5,6,4,2,3,3,3,2,0,18,17,8,4,0,6
Cindy Bass,,,0,42,42,43,43,42,38,40,40,9,7,6,6,6,5,4,5,3,2,2,5,3,1,0,17,16,9,4,0,6
Malcolm Kenyatta,,,,0,43,43,42,42,39,39,37,8,7,6,7,6,4,5,6,5,3,3,5,4,2,0,18,16,10,2,0,6
Matthew Miller,,,,,0,43,44,44,41,41,38,9,7,4,5,6,5,3,5,5,3,4,3,3,2,0,18,17,7,5,0,6
Wynnetta Ward,,,,,,0,42,42,41,38,37,8,5,4,7,5,5,6,5,4,3,3,4,3,2,0,19,17,6,4,0,6
Nina Tinari,,,,,,,0,43,39,40,40,9,7,5,5,6,5,5,6,4,2,2,4,2,1,0,17,17,8,4,0,6
Terry Gillen,,,,,,,,0,40,41,38,8,5,5,4,5,3,3,4,3,3,2,3,2,1,0,18,16,6,5,0,6
Lindy Li,,,,,,,,,0,34,36,5,5,2,5,4,4,6,5,4,2,2,2,3,1,0,15,17,6,5,0,6
Anuj Gupta,,,,,,,,,,0,37,10,6,5,4,6,4,2,4,3,4,2,4,3,1,0,16,14,6,5,0,6
Owen Voutsinas-Klose,,,,,,,,,,,0,9,8,6,6,6,6,5,4,4,3,1,5,3,1,0,16,15,6,4,0,6
Sherrie Cohen,,,,,,,,,,,,0,8,8,6,7,8,3,2,3,6,4,5,3,2,0,8,3,2,2,0,6
Daisy Confoy,,,,,,,,,,,,,0,7,8,8,7,5,4,3,6,5,4,3,4,0,3,6,4,1,0,6
Heather Pope,,,,,,,,,,,,,,0,6,4,4,4,2,1,4,4,5,3,3,0,4,2,4,2,0,6
Arielle Cohen,,,,,,,,,,,,,,,0,6,4,5,3,3,4,4,5,4,3,0,4,4,2,1,0,6
Joanne Beer,,,,,,,,,,,,,,,,0,6,3,3,2,5,4,4,2,2,0,3,4,2,1,0,6
Anlin Wang,,,,,,,,,,,,,,,,,0,3,2,2,4,3,3,1,2,0,4,2,2,1,0,6
Carla Le'Coin,,,,,,,,,,,,,,,,,,0,6,3,3,4,3,4,3,0,1,5,2,1,0,6
Christina Borst,,,,,,,,,,,,,,,,,,,0,3,2,5,1,4,3,0,3,3,2,1,0,6
Jack Cahill,,,,,,,,,,,,,,,,,,,,0,4,3,2,3,2,0,4,2,1,1,0,6
Paul Prescod,,,,,,,,,,,,,,,,,,,,,0,3,4,3,3,0,3,3,1,1,0,6
Bryan Mercer,,,,,,,,,,,,,,,,,,,,,,0,2,3,4,0,2,2,1,2,0,6
Steve Paul,,,,,,,,,,,,,,,,,,,,,,,0,3,2,0,4,1,2,0,0,6
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,3,2,0,1,0,6
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,0,0,6
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,6
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,6
Darisha K Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,6
Bernard A Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,6
Supreme Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,6
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,50,50,49,49,49,49,48,47,46,43,43,15,14,12,11,10,9,9,9,8,8,7,7,6,4,0,25,24,13,8,0,6
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 198th District - Democrat,,,,,9
,Malcolm Kenyatta,Wynnetta Ward,Cindy Bass,Ken Washington,Nina Tinari,Charlene Cooper,Matthew Miller,Terry Gillen,Lindy Li,Anuj Gupta,Owen Voutsinas-Klose,Sherrie Cohen,Joanne Beer,Heather Pope,Steve Paul,Arielle Cohen,Carla Le'Coin,Anlin Wang,Bryan Mercer,Daisy Confoy,Daniel Laufer,Christina Borst,Paul Prescod,Jack Cahill,Sergio Cea,Write-In,Bernard A Williams,Darisha K Parker,Fareed Abdullah,Supreme Dow,Write-In,9
Malcolm Kenyatta,0,82,75,81,72,70,70,66,69,68,54,16,13,12,9,10,13,8,13,10,11,13,5,7,5,2,27,26,14,11,0,9
Wynnetta Ward,,0,68,79,68,68,71,69,70,66,52,18,11,15,12,14,13,11,12,11,12,11,7,9,7,2,26,23,17,10,0,9
Cindy Bass,,,1,68,73,72,63,69,59,66,58,20,14,16,13,7,11,11,10,12,6,7,9,4,3,2,30,23,13,7,0,9
Ken Washington,,,,1,68,67,71,66,67,64,54,14,10,10,9,12,11,9,11,10,8,9,6,5,5,2,23,24,15,12,0,9
Nina Tinari,,,,,2,70,63,68,61,68,57,19,14,14,13,6,11,13,11,12,7,7,10,4,3,2,28,21,16,7,0,9
Charlene Cooper,,,,,,0,64,71,62,69,57,19,15,16,12,7,11,13,9,13,5,7,11,4,3,2,26,21,16,7,0,9
Matthew Miller,,,,,,,0,64,62,63,54,15,10,12,10,9,16,10,12,7,10,9,7,9,8,2,23,21,16,8,0,9
Terry Gillen,,,,,,,,0,63,69,56,20,15,17,14,8,11,13,10,14,9,8,13,5,5,2,27,20,15,8,0,9
Lindy Li,,,,,,,,,0,59,50,14,11,11,11,12,9,11,10,7,12,8,6,8,5,2,21,20,14,9,0,9
Anuj Gupta,,,,,,,,,,0,55,19,16,15,14,8,10,13,8,13,7,8,10,4,3,2,25,21,15,7,0,9
Owen Voutsinas-Klose,,,,,,,,,,,0,9,9,12,8,2,7,10,3,8,3,2,8,4,1,2,22,17,7,5,0,9
Sherrie Cohen,,,,,,,,,,,,0,18,22,23,14,12,17,14,18,13,13,16,11,9,0,12,7,10,2,0,9
Joanne Beer,,,,,,,,,,,,,0,16,18,15,8,18,10,19,12,10,15,9,9,0,13,5,6,4,0,9
Heather Pope,,,,,,,,,,,,,,0,18,15,13,17,14,15,13,10,17,10,9,0,10,5,9,1,0,9
Steve Paul,,,,,,,,,,,,,,,0,15,10,16,11,15,12,10,16,10,9,0,10,6,10,1,0,9
Arielle Cohen,,,,,,,,,,,,,,,,0,13,13,15,10,16,11,11,11,11,0,7,5,7,4,0,9
Carla Le'Coin,,,,,,,,,,,,,,,,,0,9,18,8,15,15,10,13,12,0,8,3,7,4,0,9
Anlin Wang,,,,,,,,,,,,,,,,,,0,11,13,10,7,14,9,9,0,8,4,8,2,0,9
Bryan Mercer,,,,,,,,,,,,,,,,,,,0,8,15,14,11,12,13,0,6,2,8,5,0,9
Daisy Confoy,,,,,,,,,,,,,,,,,,,,0,9,12,14,8,8,0,11,4,5,2,0,9
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,0,13,10,14,13,0,5,4,8,2,0,9
Christina Borst,,,,,,,,,,,,,,,,,,,,,,0,7,10,9,0,6,3,5,4,0,9
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,,0,9,10,0,9,4,6,1,0,9
Jack Cahill,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,6,2,5,2,0,9
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,1,7,2,0,9
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,9
Bernard A Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,9
Darisha K Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,9
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,9
Supreme Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,97,91,90,90,87,81,80,80,78,77,62,32,30,28,27,25,24,23,23,23,22,20,20,16,15,2,44,32,27,16,0,9
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 198th District - Democrat,,,,,10
,Nina Tinari,Ken Washington,Charlene Cooper,Cindy Bass,Malcolm Kenyatta,Terry Gillen,Lindy Li,Anuj Gupta,Matthew Miller,Owen Voutsinas-Klose,Wynnetta Ward,Sherrie Cohen,Heather Pope,Joanne Beer,Daisy Confoy,Anlin Wang,Bryan Mercer,Christina Borst,Steve Paul,Arielle Cohen,Paul Prescod,Daniel Laufer,Sergio Cea,Carla Le'Coin,Jack Cahill,Write-In,Fareed Abdullah,Darisha K Parker,Bernard A Williams,Supreme Dow,Write-In,10
Nina Tinari,0,42,47,44,41,46,41,43,41,43,36,12,9,10,9,7,6,6,7,6,6,3,4,5,1,0,15,15,13,4,0,10
Ken Washington,,1,43,40,44,41,42,38,42,38,41,9,6,5,5,2,6,4,4,2,2,2,3,0,1,0,17,15,13,1,0,10
Charlene Cooper,,,0,45,41,47,41,44,41,43,37,10,9,9,9,7,6,5,7,5,7,4,3,3,0,0,14,14,13,5,0,10
Cindy Bass,,,,1,40,46,39,42,39,41,35,11,10,9,8,8,7,7,8,5,6,4,4,4,0,0,14,14,11,6,0,10
Malcolm Kenyatta,,,,,0,41,44,36,43,37,39,9,8,5,3,4,8,9,3,4,3,5,5,3,2,0,17,14,10,4,0,10
Terry Gillen,,,,,,0,40,43,40,42,35,12,10,10,9,8,6,7,8,6,7,4,4,4,0,0,14,13,12,6,0,10
Lindy Li,,,,,,,0,37,41,41,40,7,5,4,3,4,6,8,2,3,3,4,4,4,1,0,15,14,12,2,0,10
Anuj Gupta,,,,,,,,0,36,40,33,10,7,9,8,6,4,4,6,4,6,1,1,4,0,0,11,13,13,4,0,10
Matthew Miller,,,,,,,,,0,38,38,7,6,5,4,3,6,7,2,4,3,5,6,2,1,0,13,14,10,3,0,10
Owen Voutsinas-Klose,,,,,,,,,,0,35,10,7,8,7,7,4,6,6,3,7,2,3,4,0,0,13,14,11,4,0,10
Wynnetta Ward,,,,,,,,,,,0,6,3,2,2,1,5,5,1,1,0,2,2,1,0,0,14,13,10,1,0,10
Sherrie Cohen,,,,,,,,,,,,0,9,10,9,9,7,5,10,5,8,3,5,5,4,0,6,1,4,4,0,10
Heather Pope,,,,,,,,,,,,,0,10,9,8,6,7,8,8,8,7,6,5,4,0,6,1,3,4,0,10
Joanne Beer,,,,,,,,,,,,,,0,10,7,4,4,8,6,9,4,4,5,2,0,4,2,2,4,0,10
Daisy Confoy,,,,,,,,,,,,,,,0,8,3,3,8,5,8,3,3,4,2,0,2,3,3,3,0,10
Anlin Wang,,,,,,,,,,,,,,,,0,4,5,8,5,8,4,4,5,3,0,2,1,2,5,0,10
Bryan Mercer,,,,,,,,,,,,,,,,,0,5,6,4,2,6,4,4,4,0,5,2,2,1,0,10
Christina Borst,,,,,,,,,,,,,,,,,,0,2,5,4,7,7,5,3,0,5,1,2,2,0,10
Steve Paul,,,,,,,,,,,,,,,,,,,0,4,7,3,3,4,3,0,3,1,3,4,0,10
Arielle Cohen,,,,,,,,,,,,,,,,,,,,0,4,5,5,4,3,0,5,1,1,1,0,10
Paul Prescod,,,,,,,,,,,,,,,,,,,,,0,4,4,4,2,0,2,1,2,5,0,10
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,0,6,4,3,0,3,1,1,2,0,10
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,2,1,2,2,0,10
Carla Le'Coin,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,0,1,2,0,10
Jack Cahill,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,1,0,0,10
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,10
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,10
Darisha K Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,10
Bernard A Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10
Supreme Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,10
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10
Total,53,52,51,51,51,50,48,46,46,46,43,17,16,13,12,11,11,11,11,10,10,8,8,7,4,0,26,23,16,8,0,10
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 198th District - Democrat,,,,,12
,Ken Washington,Cindy Bass,Matthew Miller,Terry Gillen,Nina Tinari,Malcolm Kenyatta,Charlene Cooper,Wynnetta Ward,Lindy Li,Anuj Gupta,Owen Voutsinas-Klose,Sherrie Cohen,Heather Pope,Arielle Cohen,Bryan Mercer,Carla Le'Coin,Sergio Cea,Steve Paul,Christina Borst,Joanne Beer,Anlin Wang,Daisy Confoy,Daniel Laufer,Jack Cahill,Paul Prescod,Write-In,Darisha K Parker,Fareed Abdullah,Bernard A Williams,Supreme Dow,Write-In,12
Ken Washington,0,42,47,43,42,45,40,41,39,37,35,15,11,13,12,15,14,11,13,10,8,8,11,11,7,0,19,16,15,11,0,12
Cindy Bass,,0,40,47,45,35,46,36,32,37,39,16,13,7,5,7,8,11,6,9,11,9,4,3,9,0,19,15,15,5,0,12
Matthew Miller,,,0,40,39,44,37,43,38,33,32,8,7,12,9,12,13,4,9,5,3,4,9,10,2,0,19,12,11,5,0,12
