col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Attorney General - Democrat,,Representative In The General Assembly 198th District - Democrat,,,,,All
,Josh Shapiro,Write-In,Fareed Abdullah,Darisha K Parker,Bernard A Williams,Supreme Dow,Write-In,All
Josh Shapiro,55,0,183,205,173,59,1,All
Write-In,,0,0,1,0,0,0,All
Fareed Abdullah,,,128,0,0,0,0,All
Darisha K Parker,,,,80,0,0,0,All
Bernard A Williams,,,,,61,0,0,All
Supreme Dow,,,,,,58,0,All
Write-In,,,,,,,0,All
Total,676,1,311,286,234,117,1,All
,Attorney General - Democrat,,Representative In The General Assembly 198th District - Democrat,,,,,4
,Josh Shapiro,Write-In,Fareed Abdullah,Bernard A Williams,Darisha K Parker,Supreme Dow,Write-In,4
Josh Shapiro,2,0,11,12,14,1,0,4
Write-In,,0,0,0,0,0,0,4
Fareed Abdullah,,,7,0,0,0,0,4
Bernard A Williams,,,,4,0,0,0,4
Darisha K Parker,,,,,2,0,0,4
Supreme Dow,,,,,,3,0,4
Write-In,,,,,,,0,4
Total,40,0,18,16,16,4,0,4
,Attorney General - Democrat,,Representative In The General Assembly 198th District - Democrat,,,,,5
,Josh Shapiro,Write-In,Darisha K Parker,Fareed Abdullah,Bernard A Williams,Supreme Dow,Write-In,5
Josh Shapiro,2,0,13,14,13,5,0,5
Write-In,,0,0,0,0,0,0,5
Darisha K Parker,,,11,0,0,0,0,5
Fareed Abdullah,,,,10,0,0,0,5
Bernard A Williams,,,,,5,0,0,5
Supreme Dow,,,,,,7,0,5
Write-In,,,,,,,0,5
Total,47,0,24,24,18,12,0,5
,Attorney General - Democrat,,Representative In The General Assembly 198th District - Democrat,,,,,6
,Josh Shapiro,Write-In,Fareed Abdullah,Darisha K Parker,Bernard A Williams,Supreme Dow,Write-In,6
Josh Shapiro,1,0,19,18,9,5,0,6
Write-In,,0,0,0,0,0,0,6
Fareed Abdullah,,,6,0,0,0,0,6
Darisha K Parker,,,,6,0,0,0,6
Bernard A Williams,,,,,4,0,0,6
Supreme Dow,,,,,,3,0,6
Write-In,,,,,,,0,6
Total,52,0,25,24,13,8,0,6
,Attorney General - Democrat,,Representative In The General Assembly 198th District - Democrat,,,,,9
,Josh Shapiro,Write-In,Bernard A Williams,Darisha K Parker,Fareed Abdullah,Supreme Dow,Write-In,9
Josh Shapiro,14,0,32,24,18,6,0,9
Write-In,,0,0,0,0,0,0,9
Bernard A Williams,,,12,0,0,0,0,9
Darisha K Parker,,,,8,0,0,0,9
Fareed Abdullah,,,,,9,0,0,9
Supreme Dow,,,,,,10,0,9
Write-In,,,,,,,0,9
Total,94,0,44,32,27,16,0,9
,Attorney General - Democrat,,Representative In The General Assembly 198th District - Democrat,,,,,10
,Josh Shapiro,Write-In,Fareed Abdullah,Darisha K Parker,Bernard A Williams,Supreme Dow,Write-In,10
Josh Shapiro,3,0,14,15,12,5,0,10
Write-In,,0,0,1,0,0,0,10
Fareed Abdullah,,,12,0,0,0,0,10
Darisha K Parker,,,,7,0,0,0,10
Bernard A Williams,,,,,4,0,0,10
Supreme Dow,,,,,,3,0,10
Write-In,,,,,,,0,10
Total,49,1,26,23,16,8,0,10
,Attorney General - Democrat,,Representative In The General Assembly 198th District - Democrat,,,,,12
,Josh Shapiro,Write-In,Darisha K Parker,Fareed Abdullah,Bernard A Williams,Supreme Dow,Write-In,12
Josh Shapiro,3,0,21,14,17,9,0,12
Write-In,,0,0,0,0,0,0,12
Darisha K Parker,,,7,0,0,0,0,12
Fareed Abdullah,,,,12,0,0,0,12
Bernard A Williams,,,,,6,0,0,12
Supreme Dow,,,,,,5,0,12
Write-In,,,,,,,0,12
Total,64,0,28,26,23,14,0,12
,Attorney General - Democrat,,Representative In The General Assembly 198th District - Democrat,,,,,14
,Josh Shapiro,Write-In,Fareed Abdullah,Darisha K Parker,Bernard A Williams,Supreme Dow,Write-In,14
