col_1,col_2,col_3,col_4,division
,Representative In Congress 3rd District - Republican,,Senator In The General Assembly 3rd District - Republican,All
,Michael Harvey,Write-In,Write-In,All
Michael Harvey,548,0,28,All
Write-In,,1,2,All
Write-In,,,1,All
Total,576,3,31,All
,Representative In Congress 3rd District - Republican,,Senator In The General Assembly 3rd District - Republican,3
,Michael Harvey,Write-In,Write-In,3
Michael Harvey,11,0,1,3
Write-In,,0,0,3
Write-In,,,0,3
Total,12,0,1,3
,Representative In Congress 3rd District - Republican,,Senator In The General Assembly 3rd District - Republican,23
,Michael Harvey,Write-In,Write-In,23
Michael Harvey,13,0,0,23
Write-In,,0,1,23
Write-In,,,0,23
Total,13,1,1,23
,Representative In Congress 3rd District - Republican,,Senator In The General Assembly 3rd District - Republican,24
,Michael Harvey,Write-In,Write-In,24
Michael Harvey,10,0,0,24
Write-In,,0,0,24
Write-In,,,0,24
Total,10,0,0,24
,Representative In Congress 3rd District - Republican,,Senator In The General Assembly 3rd District - Republican,25
,Michael Harvey,Write-In,Write-In,25
Michael Harvey,33,0,2,25
Write-In,,0,0,25
Write-In,,,0,25
Total,35,0,2,25
,Representative In Congress 3rd District - Republican,,Senator In The General Assembly 3rd District - Republican,26
,Michael Harvey,Write-In,Write-In,26
Michael Harvey,33,0,2,26
Write-In,,0,1,26
Write-In,,,0,26
Total,35,1,3,26
,Representative In Congress 3rd District - Republican,,Senator In The General Assembly 3rd District - Republican,27
,Michael Harvey,Write-In,Write-In,27
Michael Harvey,19,0,4,27
Write-In,,1,0,27
Write-In,,,0,27
Total,23,1,4,27
,Representative In Congress 3rd District - Republican,,Senator In The General Assembly 3rd District - Republican,28
,Michael Harvey,Write-In,Write-In,28
Michael Harvey,28,0,3,28
Write-In,,0,0,28
Write-In,,,0,28
Total,31,0,3,28
,Representative In Congress 3rd District - Republican,,Senator In The General Assembly 3rd District - Republican,30
,Michael Harvey,Write-In,Write-In,30
Michael Harvey,35,0,3,30
Write-In,,0,0,30
Write-In,,,0,30
Total,38,0,3,30
,Representative In Congress 3rd District - Republican,,Senator In The General Assembly 3rd District - Republican,31
,Michael Harvey,Write-In,Write-In,31
Michael Harvey,31,0,2,31
Write-In,,0,0,31
Write-In,,,0,31
Total,33,0,2,31
,Representative In Congress 3rd District - Republican,,Senator In The General Assembly 3rd District - Republican,32
,Michael Harvey,Write-In,Write-In,32
Michael Harvey,28,0,1,32
Write-In,,0,0,32
Write-In,,,0,32
Total,29,0,1,32
,Representative In Congress 3rd District - Republican,,Senator In The General Assembly 3rd District - Republican,37
,Michael Harvey,Write-In,Write-In,37
Michael Harvey,19,0,1,37
Write-In,,0,0,37
Write-In,,,0,37
Total,20,0,1,37
,Representative In Congress 3rd District - Republican,,Senator In The General Assembly 3rd District - Republican,38
,Michael Harvey,Write-In,Write-In,38
Michael Harvey,48,0,1,38
Write-In,,0,0,38
Write-In,,,0,38
Total,49,0,1,38
,Representative In Congress 3rd District - Republican,,Senator In The General Assembly 3rd District - Republican,39
,Michael Harvey,Write-In,Write-In,39
Michael Harvey,27,0,2,39
Write-In,,0,0,39
Write-In,,,0,39
Total,29,0,2,39
,Representative In Congress 3rd District - Republican,,Senator In The General Assembly 3rd District - Republican,40
,Michael Harvey,Write-In,Write-In,40
Michael Harvey,41,0,0,40
Write-In,,0,0,40
Write-In,,,0,40
Total,41,0,0,40
,Representative In Congress 3rd District - Republican,,Senator In The General Assembly 3rd District - Republican,41
,Michael Harvey,Write-In,Write-In,41
Michael Harvey,32,0,1,41
Write-In,,0,0,41
Write-In,,,0,41
Total,33,0,1,41
,Representative In Congress 3rd District - Republican,,Senator In The General Assembly 3rd District - Republican,42
,Michael Harvey,Write-In,Write-In,42
Michael Harvey,41,0,0,42
Write-In,,0,0,42
Write-In,,,1,42
Total,41,0,1,42
,Representative In Congress 3rd District - Republican,,Senator In The General Assembly 3rd District - Republican,43
,Michael Harvey,Write-In,Write-In,43
Michael Harvey,27,0,0,43
Write-In,,0,0,43
Write-In,,,0,43
Total,27,0,0,43
,Representative In Congress 3rd District - Republican,,Senator In The General Assembly 3rd District - Republican,44
,Michael Harvey,Write-In,Write-In,44
Michael Harvey,72,0,5,44
Write-In,,0,0,44
Write-In,,,0,44
Total,77,0,5,44
