col_1,col_2,col_3,col_4,col_5,division
,State Treasurer - Republican,,Representative In Congress 2nd District - Republican,,All
,Stacy L Garrity,Write-In,David Torres,Write-In,All
Stacy L Garrity,14,0,165,3,All
Write-In,,0,0,1,All
David Torres,,,12,0,All
Write-In,,,,0,All
Total,182,1,177,4,All
,Representative In Congress 2nd District - Republican,,State Treasurer - Republican,,1
,David Torres,Write-In,Stacy L Garrity,Write-In,1
David Torres,1,0,0,0,1
Write-In,,0,0,0,1
Stacy L Garrity,,,1,0,1
Write-In,,,,0,1
Total,1,0,1,0,1
,State Treasurer - Republican,,Representative In Congress 2nd District - Republican,,2
,Stacy L Garrity,Write-In,David Torres,Write-In,2
Stacy L Garrity,1,0,1,0,2
Write-In,,0,0,0,2
David Torres,,,0,0,2
Write-In,,,,0,2
Total,2,0,1,0,2
,Representative In Congress 2nd District - Republican,,State Treasurer - Republican,,3
,David Torres,Write-In,Stacy L Garrity,Write-In,3
David Torres,0,0,3,0,3
Write-In,,0,0,0,3
Stacy L Garrity,,,0,0,3
Write-In,,,,0,3
Total,3,0,3,0,3
,Representative In Congress 2nd District - Republican,,State Treasurer - Republican,,4
,David Torres,Write-In,Stacy L Garrity,Write-In,4
David Torres,1,0,18,0,4
Write-In,,0,0,0,4
Stacy L Garrity,,,1,0,4
Write-In,,,,0,4
Total,19,0,19,0,4
,Representative In Congress 2nd District - Republican,,State Treasurer - Republican,,5
,David Torres,Write-In,Stacy L Garrity,Write-In,5
David Torres,0,0,7,0,5
Write-In,,0,0,0,5
Stacy L Garrity,,,0,0,5
Write-In,,,,0,5
Total,7,0,7,0,5
,State Treasurer - Republican,,Representative In Congress 2nd District - Republican,,6
,Stacy L Garrity,Write-In,David Torres,Write-In,6
Stacy L Garrity,0,0,7,1,6
Write-In,,0,0,0,6
David Torres,,,0,0,6
Write-In,,,,0,6
Total,8,0,7,1,6
,Representative In Congress 2nd District - Republican,,State Treasurer - Republican,,7
,David Torres,Write-In,Stacy L Garrity,Write-In,7
David Torres,0,0,8,0,7
Write-In,,0,0,0,7
Stacy L Garrity,,,0,0,7
Write-In,,,,0,7
Total,8,0,8,0,7
,State Treasurer - Republican,,Representative In Congress 2nd District - Republican,,8
,Stacy L Garrity,Write-In,David Torres,Write-In,8
Stacy L Garrity,3,0,4,0,8
Write-In,,0,0,0,8
David Torres,,,2,0,8
Write-In,,,,0,8
Total,7,0,6,0,8
,State Treasurer - Republican,,Representative In Congress 2nd District - Republican,,9
,Stacy L Garrity,Write-In,David Torres,Write-In,9
Stacy L Garrity,2,0,13,1,9
Write-In,,0,0,0,9
David Torres,,,1,0,9
Write-In,,,,0,9
Total,16,0,14,1,9
,Representative In Congress 2nd District - Republican,,State Treasurer - Republican,,10
,David Torres,Write-In,Stacy L Garrity,Write-In,10
David Torres,0,0,19,0,10
Write-In,,0,0,1,10
Stacy L Garrity,,,0,0,10
Write-In,,,,0,10
Total,19,1,19,1,10
,Representative In Congress 2nd District - Republican,,State Treasurer - Republican,,11
,David Torres,Write-In,Stacy L Garrity,Write-In,11
David Torres,2,0,4,0,11
Write-In,,0,0,0,11
Stacy L Garrity,,,0,0,11
Write-In,,,,0,11
Total,6,0,4,0,11
,Representative In Congress 2nd District - Republican,,State Treasurer - Republican,,12
,David Torres,Write-In,Stacy L Garrity,Write-In,12
David Torres,1,0,2,0,12
Write-In,,0,1,0,12
Stacy L Garrity,,,0,0,12
Write-In,,,,0,12
Total,3,1,3,0,12
,State Treasurer - Republican,,Representative In Congress 2nd District - Republican,,13
,Stacy L Garrity,Write-In,David Torres,Write-In,13
Stacy L Garrity,2,0,19,0,13
Write-In,,0,0,0,13
David Torres,,,0,0,13
Write-In,,,,0,13
Total,21,0,19,0,13
,Representative In Congress 2nd District - Republican,,State Treasurer - Republican,,14
,David Torres,Write-In,Stacy L Garrity,Write-In,14
David Torres,1,0,25,0,14
Write-In,,0,0,0,14
Stacy L Garrity,,,1,0,14
Write-In,,,,0,14
Total,26,0,26,0,14
,Representative In Congress 2nd District - Republican,,State Treasurer - Republican,,15
,David Torres,Write-In,Stacy L Garrity,Write-In,15
David Torres,1,0,4,0,15
Write-In,,0,0,0,15
Stacy L Garrity,,,0,0,15
Write-In,,,,0,15
Total,5,0,4,0,15
,Representative In Congress 2nd District - Republican,,State Treasurer - Republican,,16
,David Torres,Write-In,Stacy L Garrity,Write-In,16
David Torres,1,0,3,0,16
Write-In,,0,0,0,16
Stacy L Garrity,,,1,0,16
Write-In,,,,0,16
Total,4,0,4,0,16
,Representative In Congress 2nd District - Republican,,State Treasurer - Republican,,17
,David Torres,Write-In,Stacy L Garrity,Write-In,17
David Torres,1,0,4,0,17
Write-In,,0,0,0,17
Stacy L Garrity,,,0,0,17
Write-In,,,,0,17
Total,5,0,4,0,17
,State Treasurer - Republican,,Representative In Congress 2nd District - Republican,,18
,Stacy L Garrity,Write-In,David Torres,Write-In,18
Stacy L Garrity,1,0,0,0,18
Write-In,,0,0,0,18
David Torres,,,0,0,18
Write-In,,,,0,18
Total,1,0,0,0,18
,Representative In Congress 2nd District - Republican,,State Treasurer - Republican,,19
,David Torres,Write-In,Stacy L Garrity,Write-In,19
David Torres,0,0,2,0,19
Write-In,,0,0,0,19
Stacy L Garrity,,,0,0,19
Write-In,,,,0,19
Total,2,0,2,0,19
,Representative In Congress 2nd District - Republican,,State Treasurer - Republican,,20
,David Torres,Write-In,Stacy L Garrity,Write-In,20
David Torres,0,0,8,0,20
Write-In,,0,0,0,20
Stacy L Garrity,,,0,0,20
Write-In,,,,0,20
Total,8,0,8,0,20
,Representative In Congress 2nd District - Republican,,State Treasurer - Republican,,21
,David Torres,Write-In,Stacy L Garrity,Write-In,21
David Torres,0,0,2,0,21
Write-In,,0,0,0,21
Stacy L Garrity,,,0,0,21
Write-In,,,,0,21
Total,2,0,2,0,21
,State Treasurer - Republican,,Representative In Congress 2nd District - Republican,,22
,Stacy L Garrity,Write-In,David Torres,Write-In,22
Stacy L Garrity,1,0,5,0,22
Write-In,,0,0,0,22
David Torres,,,0,0,22
Write-In,,,,0,22
Total,6,0,5,0,22
,Representative In Congress 2nd District - Republican,,State Treasurer - Republican,,23
,David Torres,Write-In,Stacy L Garrity,Write-In,23
David Torres,0,0,7,0,23
Write-In,,0,0,0,23
Stacy L Garrity,,,0,0,23
Write-In,,,,0,23
Total,7,0,7,0,23
