col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,All
,Nina Ahmad,Tracie Fountain,Michael Lamb,Rose Rosie Marie Davis,H Scott Conklin,Christina M Hartman,Write-In,Amen Brown,Roni Green,Danyl Patterson,Van Stone,Write-In,All
Nina Ahmad,120,0,0,0,0,0,0,792,660,253,33,0,All
Tracie Fountain,,9,0,0,0,0,0,143,46,39,16,1,All
Michael Lamb,,,5,0,0,0,0,81,74,20,3,0,All
Rose Rosie Marie Davis,,,,1,0,0,0,40,20,28,33,0,All
H Scott Conklin,,,,,4,0,0,55,30,7,1,0,All
Christina M Hartman,,,,,,5,0,30,12,6,7,0,All
Write-In,,,,,,,0,1,0,0,0,2,All
Amen Brown,,,,,,,,219,0,0,0,0,All
Roni Green,,,,,,,,,139,0,0,0,All
Danyl Patterson,,,,,,,,,,45,0,0,All
Van Stone,,,,,,,,,,,3,0,All
Write-In,,,,,,,,,,,,2,All
Total,"1,858",254,183,122,97,60,3,"1,361",981,398,96,5,All
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,1
,Nina Ahmad,Tracie Fountain,Michael Lamb,Rose Rosie Marie Davis,H Scott Conklin,Christina M Hartman,Write-In,Amen Brown,Roni Green,Danyl Patterson,Van Stone,Write-In,1
Nina Ahmad,4,0,0,0,0,0,0,34,27,7,3,0,1
Tracie Fountain,,0,0,0,0,0,0,10,5,2,2,0,1
Michael Lamb,,,0,0,0,0,0,4,9,2,0,0,1
Rose Rosie Marie Davis,,,,0,0,0,0,5,2,2,0,0,1
H Scott Conklin,,,,,0,0,0,2,4,0,0,0,1
Christina M Hartman,,,,,,0,0,2,0,2,1,0,1
Write-In,,,,,,,0,0,0,0,0,1,1
Amen Brown,,,,,,,,13,0,0,0,0,1
Roni Green,,,,,,,,,11,0,0,0,1
Danyl Patterson,,,,,,,,,,3,0,0,1
Van Stone,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,0,1
Total,75,19,15,9,6,5,1,70,58,18,6,1,1
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,2
