col_1,col_2,col_3,col_4,division
,Representative In Congress 5th District - Republican,,Representative In The General Assembly 186th District - Republican,All
,Rob Jordan,Dasha Pruett,Write-In,All
Rob Jordan,8,0,2,All
Dasha Pruett,,1,0,All
Write-In,,,0,All
Total,10,1,2,All
,Representative In Congress 5th District - Republican,,Representative In The General Assembly 186th District - Republican,3
,Rob Jordan,Dasha Pruett,Write-In,3
Rob Jordan,1,0,0,3
Dasha Pruett,,0,0,3
Write-In,,,0,3
Total,1,0,0,3
,Representative In Congress 5th District - Republican,,Representative In The General Assembly 186th District - Republican,10
,Rob Jordan,Dasha Pruett,Write-In,10
Rob Jordan,2,0,2,10
Dasha Pruett,,1,0,10
Write-In,,,0,10
Total,4,1,2,10
,Representative In Congress 5th District - Republican,,Representative In The General Assembly 186th District - Republican,21
,Dasha Pruett,Rob Jordan,Write-In,21
Dasha Pruett,0,0,0,21
Rob Jordan,,0,0,21
Write-In,,,0,21
Total,0,0,0,21
,Representative In Congress 5th District - Republican,,Representative In The General Assembly 186th District - Republican,22
,Rob Jordan,Dasha Pruett,Write-In,22
Rob Jordan,2,0,0,22
Dasha Pruett,,0,0,22
Write-In,,,0,22
Total,2,0,0,22
,Representative In Congress 5th District - Republican,,Representative In The General Assembly 186th District - Republican,24
,Rob Jordan,Dasha Pruett,Write-In,24
Rob Jordan,3,0,0,24
Dasha Pruett,,0,0,24
Write-In,,,0,24
Total,3,0,0,24
