col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 198th District - Democrat,,,,,All
,Nina Ahmad,Tracie Fountain,Michael Lamb,Rose Rosie Marie Davis,H Scott Conklin,Christina M Hartman,Write-In,Darisha K Parker,Bernard A Williams,Fareed Abdullah,Supreme Dow,Write-In,All
Nina Ahmad,87,0,0,0,0,0,0,320,208,228,144,0,All
Tracie Fountain,,2,0,0,0,0,0,12,36,26,19,1,All
Michael Lamb,,,2,0,0,0,0,33,31,15,8,0,All
Rose Rosie Marie Davis,,,,1,0,0,0,15,6,16,28,0,All
H Scott Conklin,,,,,0,0,0,9,13,6,0,0,All
Christina M Hartman,,,,,,0,0,0,5,3,9,0,All
Write-In,,,,,,,0,0,0,0,0,0,All
Darisha K Parker,,,,,,,,14,0,0,0,0,All
Bernard A Williams,,,,,,,,,27,0,0,0,All
Fareed Abdullah,,,,,,,,,,25,0,0,All
Supreme Dow,,,,,,,,,,,18,0,All
Write-In,,,,,,,,,,,,0,All
Total,987,96,89,66,28,17,0,403,326,319,226,1,All
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 198th District - Democrat,,,,,16
,Nina Ahmad,Tracie Fountain,Rose Rosie Marie Davis,Michael Lamb,Christina M Hartman,H Scott Conklin,Write-In,Darisha K Parker,Fareed Abdullah,Supreme Dow,Bernard A Williams,Write-In,16
Nina Ahmad,8,0,0,0,0,0,0,31,15,13,12,0,16
Tracie Fountain,,0,0,0,0,0,0,2,4,1,2,0,16
Rose Rosie Marie Davis,,,1,0,0,0,0,1,1,4,0,0,16
Michael Lamb,,,,0,0,0,0,3,2,1,0,0,16
Christina M Hartman,,,,,0,0,0,0,0,4,1,0,16
H Scott Conklin,,,,,,0,0,0,1,0,2,0,16
Write-In,,,,,,,0,0,0,0,0,0,16
Darisha K Parker,,,,,,,,1,0,0,0,0,16
Fareed Abdullah,,,,,,,,,4,0,0,0,16
Supreme Dow,,,,,,,,,,1,0,0,16
Bernard A Williams,,,,,,,,,,,3,0,16
Write-In,,,,,,,,,,,,0,16
Total,79,9,7,6,5,3,0,38,27,24,20,0,16
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 198th District - Democrat,,,,,21
,Nina Ahmad,Michael Lamb,Tracie Fountain,Rose Rosie Marie Davis,H Scott Conklin,Christina M Hartman,Write-In,Darisha K Parker,Bernard A Williams,Fareed Abdullah,Supreme Dow,Write-In,21
Nina Ahmad,16,0,0,0,0,0,0,99,47,40,28,0,21
Michael Lamb,,0,0,0,0,0,0,11,4,2,1,0,21
Tracie Fountain,,,0,0,0,0,0,4,9,4,0,0,21
Rose Rosie Marie Davis,,,,0,0,0,0,2,1,4,6,0,21
H Scott Conklin,,,,,0,0,0,2,1,1,0,0,21
Christina M Hartman,,,,,,0,0,0,0,1,0,0,21
Write-In,,,,,,,0,0,0,0,0,0,21
Darisha K Parker,,,,,,,,0,0,0,0,0,21
Bernard A Williams,,,,,,,,,7,0,0,0,21
Fareed Abdullah,,,,,,,,,,1,0,0,21
Supreme Dow,,,,,,,,,,,2,0,21
Write-In,,,,,,,,,,,,0,21
Total,230,18,17,13,4,1,0,118,69,53,37,0,21
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 198th District - Democrat,,,,,22
,Nina Ahmad,Tracie Fountain,Michael Lamb,Rose Rosie Marie Davis,H Scott Conklin,Christina M Hartman,Write-In,Fareed Abdullah,Darisha K Parker,Bernard A Williams,Supreme Dow,Write-In,22
Nina Ahmad,20,0,0,0,0,0,0,57,52,38,22,0,22
Tracie Fountain,,1,0,0,0,0,0,3,0,7,5,0,22
Michael Lamb,,,0,0,0,0,0,4,4,6,0,0,22
Rose Rosie Marie Davis,,,,0,0,0,0,6,3,1,4,0,22
H Scott Conklin,,,,,0,0,0,1,2,3,0,0,22
Christina M Hartman,,,,,,0,0,0,0,0,1,0,22
Write-In,,,,,,,0,0,0,0,0,0,22
Fareed Abdullah,,,,,,,,4,0,0,0,0,22
Darisha K Parker,,,,,,,,,2,0,0,0,22
Bernard A Williams,,,,,,,,,,5,0,0,22
Supreme Dow,,,,,,,,,,,3,0,22
Write-In,,,,,,,,,,,,0,22
Total,189,16,14,14,6,1,0,75,63,60,35,0,22
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 198th District - Democrat,,,,,23
,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,H Scott Conklin,Rose Rosie Marie Davis,Write-In,Bernard A Williams,Darisha K Parker,Fareed Abdullah,Supreme Dow,Write-In,23
Nina Ahmad,11,0,0,0,0,0,0,19,29,18,14,0,23
Michael Lamb,,1,0,0,0,0,0,8,3,2,4,0,23
Tracie Fountain,,,0,0,0,0,0,4,1,2,3,1,23
Christina M Hartman,,,,0,0,0,0,3,0,0,0,0,23
H Scott Conklin,,,,,0,0,0,1,0,2,0,0,23
Rose Rosie Marie Davis,,,,,,0,0,0,0,0,3,0,23
Write-In,,,,,,,0,0,0,0,0,0,23
Bernard A Williams,,,,,,,,5,0,0,0,0,23
Darisha K Parker,,,,,,,,,0,0,0,0,23
Fareed Abdullah,,,,,,,,,,1,0,0,23
Supreme Dow,,,,,,,,,,,1,0,23
Write-In,,,,,,,,,,,,0,23
Total,91,18,11,3,3,3,0,40,33,25,25,1,23
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 198th District - Democrat,,,,,24
,Nina Ahmad,Tracie Fountain,Rose Rosie Marie Davis,Michael Lamb,H Scott Conklin,Christina M Hartman,Write-In,Darisha K Parker,Bernard A Williams,Fareed Abdullah,Supreme Dow,Write-In,24
Nina Ahmad,15,0,0,0,0,0,0,50,33,38,33,0,24
