col_1,col_2,col_3,col_4,col_5,division
,President Of The United States - Democrat,,,,All
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,All
Joseph R Biden,"8,559",0,0,0,All
Bernie Sanders,,"2,054",0,0,All
Write-In,,,147,0,All
Tulsi Gabbard,,,,95,All
Total,"8,559","2,054",147,95,All
,President Of The United States - Democrat,,,,1
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,1
Joseph R Biden,239,0,0,0,1
Bernie Sanders,,93,0,0,1
Write-In,,,5,0,1
Tulsi Gabbard,,,,2,1
Total,239,93,5,2,1
,President Of The United States - Democrat,,,,2
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,2
Joseph R Biden,272,0,0,0,2
Bernie Sanders,,54,0,0,2
Write-In,,,4,0,2
Tulsi Gabbard,,,,3,2
Total,272,54,4,3,2
,President Of The United States - Democrat,,,,3
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,3
Joseph R Biden,298,0,0,0,3
Bernie Sanders,,110,0,0,3
Write-In,,,4,0,3
Tulsi Gabbard,,,,1,3
Total,298,110,4,1,3
,President Of The United States - Democrat,,,,4
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,4
Joseph R Biden,260,0,0,0,4
Bernie Sanders,,69,0,0,4
Write-In,,,7,0,4
Tulsi Gabbard,,,,3,4
Total,260,69,7,3,4
,President Of The United States - Democrat,,,,5
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,5
Joseph R Biden,153,0,0,0,5
Bernie Sanders,,32,0,0,5
Write-In,,,3,0,5
Tulsi Gabbard,,,,2,5
Total,153,32,3,2,5
,President Of The United States - Democrat,,,,6
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,6
Joseph R Biden,278,0,0,0,6
Bernie Sanders,,34,0,0,6
Write-In,,,5,0,6
Tulsi Gabbard,,,,4,6
Total,278,34,5,4,6
,President Of The United States - Democrat,,,,7
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,7
Joseph R Biden,298,0,0,0,7
Bernie Sanders,,55,0,0,7
Tulsi Gabbard,,,5,0,7
Write-In,,,,2,7
Total,298,55,5,2,7
,President Of The United States - Democrat,,,,8
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,8
Joseph R Biden,316,0,0,0,8
Bernie Sanders,,39,0,0,8
Tulsi Gabbard,,,3,0,8
Write-In,,,,0,8
Total,316,39,3,0,8
,President Of The United States - Democrat,,,,9
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,9
Joseph R Biden,326,0,0,0,9
Bernie Sanders,,85,0,0,9
Write-In,,,8,0,9
Tulsi Gabbard,,,,4,9
Total,326,85,8,4,9
,President Of The United States - Democrat,,,,10
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,10
Joseph R Biden,410,0,0,0,10
Bernie Sanders,,42,0,0,10
Tulsi Gabbard,,,8,0,10
Write-In,,,,5,10
Total,410,42,8,5,10
,President Of The United States - Democrat,,,,11
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,11
Joseph R Biden,244,0,0,0,11
Bernie Sanders,,35,0,0,11
Tulsi Gabbard,,,5,0,11
Write-In,,,,2,11
Total,244,35,5,2,11
,President Of The United States - Democrat,,,,12
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,12
Joseph R Biden,202,0,0,0,12
Bernie Sanders,,91,0,0,12
Write-In,,,3,0,12
Tulsi Gabbard,,,,2,12
Total,202,91,3,2,12
,President Of The United States - Democrat,,,,13
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,13
Joseph R Biden,187,0,0,0,13
Bernie Sanders,,67,0,0,13
Write-In,,,5,0,13
Tulsi Gabbard,,,,0,13
Total,187,67,5,0,13
,President Of The United States - Democrat,,,,14
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,14
Joseph R Biden,196,0,0,0,14
Bernie Sanders,,55,0,0,14
Write-In,,,3,0,14
Tulsi Gabbard,,,,1,14
Total,196,55,3,1,14
,President Of The United States - Democrat,,,,15
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,15
Joseph R Biden,208,0,0,0,15
Bernie Sanders,,28,0,0,15
Write-In,,,2,0,15
Tulsi Gabbard,,,,1,15
Total,208,28,2,1,15
,President Of The United States - Democrat,,,,16
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,16
Joseph R Biden,302,0,0,0,16
Bernie Sanders,,23,0,0,16
Write-In,,,3,0,16
Tulsi Gabbard,,,,2,16
Total,302,23,3,2,16
,President Of The United States - Democrat,,,,17
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,17
Joseph R Biden,199,0,0,0,17
Bernie Sanders,,47,0,0,17
Write-In,,,3,0,17
Tulsi Gabbard,,,,2,17
Total,199,47,3,2,17
,President Of The United States - Democrat,,,,18
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,18
Joseph R Biden,376,0,0,0,18
Bernie Sanders,,47,0,0,18
Write-In,,,9,0,18
Tulsi Gabbard,,,,6,18
Total,376,47,9,6,18
,President Of The United States - Democrat,,,,19
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,19
Joseph R Biden,250,0,0,0,19
Bernie Sanders,,72,0,0,19
Write-In,,,5,0,19
Tulsi Gabbard,,,,2,19
Total,250,72,5,2,19
,President Of The United States - Democrat,,,,20
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,20
Joseph R Biden,155,0,0,0,20
Bernie Sanders,,43,0,0,20
Write-In,,,5,0,20
Tulsi Gabbard,,,,0,20
Total,155,43,5,0,20
,President Of The United States - Democrat,,,,21
