col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Representative In The General Assembly 181st District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,All
,Malcolm Kenyatta,Write-In,Amy Roat,Lisa Powley,Pamela Robinson,Alvaro Quinones,Michele Lockman,Vayda Good,Lorraine Haw,Kempis Ghani Songster,Mona Getzes Cohen,Anthony Bellmon,Ronald Raju Joseph,Patrick Parkinson,Theodore Kirsch,Adam Tennant,Write-In,All
Malcolm Kenyatta,121,0,821,799,778,736,722,731,709,695,646,639,631,630,625,610,12,All
Write-In,,0,10,10,3,10,4,9,10,9,4,4,10,3,4,10,2,All
Amy Roat,,,4,805,246,687,237,706,707,669,162,165,653,156,163,632,1,All
Lisa Powley,,,,4,258,684,229,696,687,669,170,158,640,158,156,622,1,All
Pamela Robinson,,,,,15,163,743,158,159,135,646,688,68,671,663,61,14,All
Alvaro Quinones,,,,,,8,148,715,679,680,142,101,659,93,89,651,0,All
Michele Lockman,,,,,,,2,145,137,107,626,672,68,671,667,57,14,All
Vayda Good,,,,,,,,0,715,692,151,82,664,64,66,647,1,All
Lorraine Haw,,,,,,,,,1,688,131,83,645,74,73,626,1,All
Kempis Ghani Songster,,,,,,,,,,0,114,82,657,81,77,634,0,All
Mona Getzes Cohen,,,,,,,,,,,3,570,65,572,566,55,13,All
Anthony Bellmon,,,,,,,,,,,,3,40,661,654,25,13,All
Ronald Raju Joseph,,,,,,,,,,,,,1,42,43,650,0,All
Patrick Parkinson,,,,,,,,,,,,,,4,653,37,13,All
Theodore Kirsch,,,,,,,,,,,,,,,3,30,13,All
Adam Tennant,,,,,,,,,,,,,,,,1,0,All
Write-In,,,,,,,,,,,,,,,,,0,All
Total,"1,612",14,922,904,887,844,821,820,801,785,730,726,722,721,711,698,14,All
,Representative In The General Assembly 181st District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,1
