col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Attorney General - Democrat,,Representative In The General Assembly 198th District - Democrat,,,,,All
,Josh Shapiro,Write-In,Darisha K Parker,Bernard A Williams,Fareed Abdullah,Supreme Dow,Write-In,All
Josh Shapiro,584,0,"2,846","2,562","2,117","1,833",7,All
Write-In,,5,5,8,7,1,1,All
Darisha K Parker,,,740,0,0,0,0,All
Bernard A Williams,,,,748,0,0,0,All
Fareed Abdullah,,,,,"1,056",0,0,All
Supreme Dow,,,,,,920,0,All
Write-In,,,,,,,9,All
Total,"9,949",27,"3,591","3,318","3,180","2,754",17,All
