col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Representative In The General Assembly 184th District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,All
,Lou Menna Iv,Write-In,Paul Panepinto,Denise Furey,Calvin Tucker,Erin Elmore,John Paul Sutton,Write-In,All
Lou Menna Iv,15,0,176,153,145,100,76,3,All
Write-In,,0,0,1,2,1,2,0,All
Paul Panepinto,,,8,130,130,55,39,2,All
Denise Furey,,,,10,119,47,45,1,All
Calvin Tucker,,,,,5,56,35,0,All
Erin Elmore,,,,,,1,28,0,All
John Paul Sutton,,,,,,,0,0,All
Write-In,,,,,,,,0,All
Total,277,2,220,202,187,107,81,3,All
,Representative In The General Assembly 184th District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,1
,Lou Menna Iv,Write-In,Paul Panepinto,Calvin Tucker,Erin Elmore,Denise Furey,John Paul Sutton,Write-In,1
Lou Menna Iv,3,0,10,8,8,5,3,0,1
Write-In,,0,0,0,0,0,0,0,1
Paul Panepinto,,,0,8,6,4,2,0,1
Calvin Tucker,,,,0,6,3,1,0,1
Erin Elmore,,,,,0,3,1,0,1
Denise Furey,,,,,,0,2,0,1
John Paul Sutton,,,,,,,0,0,1
Write-In,,,,,,,,0,1
Total,15,0,11,9,8,6,3,0,1
,Representative In The General Assembly 184th District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,2
,Lou Menna Iv,Write-In,Denise Furey,Calvin Tucker,Paul Panepinto,Erin Elmore,John Paul Sutton,Write-In,2
Lou Menna Iv,0,0,9,7,7,6,2,0,2
Write-In,,0,0,0,0,0,0,0,2
Denise Furey,,,1,7,5,5,1,0,2
Calvin Tucker,,,,0,4,3,0,0,2
Paul Panepinto,,,,,0,1,0,0,2
Erin Elmore,,,,,,0,2,0,2
John Paul Sutton,,,,,,,0,0,2
Write-In,,,,,,,,0,2
Total,12,0,10,7,7,6,2,0,2
,Representative In The General Assembly 184th District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,3
,Lou Menna Iv,Write-In,Paul Panepinto,Calvin Tucker,Denise Furey,John Paul Sutton,Erin Elmore,Write-In,3
Lou Menna Iv,0,0,13,10,10,6,5,0,3
Write-In,,0,0,0,0,0,0,0,3
Paul Panepinto,,,0,11,12,5,3,0,3
Calvin Tucker,,,,0,10,1,3,0,3
Denise Furey,,,,,0,3,1,0,3
John Paul Sutton,,,,,,0,1,0,3
Erin Elmore,,,,,,,0,0,3
Write-In,,,,,,,,0,3
Total,16,0,16,13,13,6,5,0,3
,Representative In The General Assembly 184th District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,4
,Lou Menna Iv,Write-In,Paul Panepinto,Denise Furey,Calvin Tucker,Erin Elmore,John Paul Sutton,Write-In,4
Lou Menna Iv,0,0,20,19,12,8,9,1,4
Write-In,,0,0,0,0,0,0,0,4
Paul Panepinto,,,2,17,11,4,5,1,4
Denise Furey,,,,0,12,6,8,1,4
Calvin Tucker,,,,,1,5,2,0,4
Erin Elmore,,,,,,0,3,0,4
John Paul Sutton,,,,,,,0,0,4
Write-In,,,,,,,,0,4
Total,27,0,25,23,17,9,9,1,4
,Representative In The General Assembly 184th District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,5
,Lou Menna Iv,Write-In,Calvin Tucker,Denise Furey,Erin Elmore,Paul Panepinto,John Paul Sutton,Write-In,5
Lou Menna Iv,1,0,3,2,3,2,0,0,5
Write-In,,0,0,0,0,0,0,0,5
Calvin Tucker,,,0,3,2,3,0,0,5
Denise Furey,,,,0,1,2,0,0,5
Erin Elmore,,,,,0,1,0,0,5
Paul Panepinto,,,,,,0,0,0,5
John Paul Sutton,,,,,,,0,0,5
Write-In,,,,,,,,0,5
Total,5,0,4,3,3,3,0,0,5
,Representative In The General Assembly 184th District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,6
,Lou Menna Iv,Write-In,Calvin Tucker,Denise Furey,Erin Elmore,Paul Panepinto,John Paul Sutton,Write-In,6
Lou Menna Iv,1,0,2,2,2,2,1,0,6
Write-In,,0,0,0,0,0,0,0,6
Calvin Tucker,,,0,1,1,0,1,0,6
Denise Furey,,,,0,1,1,0,0,6
Erin Elmore,,,,,0,1,1,0,6
Paul Panepinto,,,,,,0,0,0,6
John Paul Sutton,,,,,,,0,0,6
Write-In,,,,,,,,0,6
Total,5,0,2,2,2,2,1,0,6
