col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,State Treasurer - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,All
,Joe Torsella,Write-In,Amy Roat,Lisa Powley,Pamela Robinson,Lorraine Haw,Alvaro Quinones,Vayda Good,Kempis Ghani Songster,Michele Lockman,Mona Getzes Cohen,Ronald Raju Joseph,Adam Tennant,Anthony Bellmon,Patrick Parkinson,Theodore Kirsch,Write-In,All
Joe Torsella,249,0,"1,983","1,901","1,779","1,755","1,731","1,746","1,685","1,707","1,625","1,561","1,509","1,483","1,465","1,462",40,All
Write-In,,2,3,3,1,3,3,3,3,1,1,3,3,1,1,1,8,All
Amy Roat,,,10,"2,022",580,"1,849","1,761","1,822","1,747",545,460,"1,699","1,654",376,358,371,6,All
Lisa Powley,,,,8,560,"1,800","1,729","1,790","1,713",521,446,"1,661","1,616",343,341,337,5,All
Pamela Robinson,,,,,33,386,338,347,319,"1,814","1,672",175,151,"1,642","1,612","1,598",33,All
Lorraine Haw,,,,,,3,"1,761","1,845","1,765",348,378,"1,686","1,649",199,179,181,4,All
Alvaro Quinones,,,,,,,9,"1,808","1,752",315,342,"1,703","1,666",215,192,183,0,All
Vayda Good,,,,,,,,1,"1,776",331,368,"1,723","1,668",177,139,162,1,All
Kempis Ghani Songster,,,,,,,,,0,266,304,"1,704","1,631",207,188,187,1,All
Michele Lockman,,,,,,,,,,7,"1,647",165,149,"1,609","1,615","1,601",34,All
Mona Getzes Cohen,,,,,,,,,,,7,196,166,"1,461","1,458","1,456",33,All
Ronald Raju Joseph,,,,,,,,,,,,4,"1,660",109,109,119,4,All
Adam Tennant,,,,,,,,,,,,,2,87,104,92,2,All
Anthony Bellmon,,,,,,,,,,,,,,3,"1,568","1,556",29,All
Patrick Parkinson,,,,,,,,,,,,,,,7,"1,557",31,All
Theodore Kirsch,,,,,,,,,,,,,,,,3,29,All
Write-In,,,,,,,,,,,,,,,,,0,All
Total,"3,729",7,"2,322","2,234","2,094","2,071","2,066","2,064","2,001","1,986","1,881","1,874","1,807","1,731","1,722","1,707",55,All
,State Treasurer - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,1
,Joe Torsella,Write-In,Lisa Powley,Amy Roat,Alvaro Quinones,Vayda Good,Kempis Ghani Songster,Lorraine Haw,Pamela Robinson,Michele Lockman,Ronald Raju Joseph,Adam Tennant,Mona Getzes Cohen,Theodore Kirsch,Patrick Parkinson,Anthony Bellmon,Write-In,1
Joe Torsella,7,0,117,110,99,99,98,96,95,92,92,86,84,78,76,74,1,1
Write-In,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lisa Powley,,,1,116,101,104,100,103,36,31,95,93,26,22,19,18,0,1
Amy Roat,,,,0,98,101,97,102,29,28,96,95,17,19,15,12,0,1
Alvaro Quinones,,,,,0,100,97,96,16,14,97,95,16,11,9,9,0,1
Vayda Good,,,,,,0,97,101,18,15,96,93,18,5,3,4,0,1
Kempis Ghani Songster,,,,,,,0,94,17,15,94,89,14,14,11,14,0,1
Lorraine Haw,,,,,,,,0,19,16,91,91,17,9,5,6,0,1
Pamela Robinson,,,,,,,,,0,98,13,11,87,84,85,83,2,1
Michele Lockman,,,,,,,,,,0,10,10,85,87,85,83,2,1
Ronald Raju Joseph,,,,,,,,,,,0,96,11,8,7,5,0,1
Adam Tennant,,,,,,,,,,,,0,9,6,5,4,0,1
Mona Getzes Cohen,,,,,,,,,,,,,0,73,75,72,1,1
Theodore Kirsch,,,,,,,,,,,,,,0,83,81,2,1
Patrick Parkinson,,,,,,,,,,,,,,,0,82,2,1
Anthony Bellmon,,,,,,,,,,,,,,,,0,2,1
Write-In,,,,,,,,,,,,,,,,,0,1
Total,202,1,131,123,113,112,111,109,108,105,105,101,96,90,88,86,2,1
,State Treasurer - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,2
,Joe Torsella,Write-In,Michele Lockman,Pamela Robinson,Mona Getzes Cohen,Anthony Bellmon,Theodore Kirsch,Patrick Parkinson,Lisa Powley,Amy Roat,Lorraine Haw,Vayda Good,Kempis Ghani Songster,Alvaro Quinones,Adam Tennant,Ronald Raju Joseph,Write-In,2
Joe Torsella,12,0,104,104,103,93,89,87,88,84,77,76,74,72,64,63,2,2
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Michele Lockman,,,1,109,101,98,97,95,35,30,23,22,21,19,12,8,3,2
Pamela Robinson,,,,1,104,101,97,94,30,27,19,18,19,17,8,6,3,2
Mona Getzes Cohen,,,,,0,94,92,88,30,26,24,21,21,19,12,8,3,2
Anthony Bellmon,,,,,,0,91,90,24,20,13,13,16,14,7,6,3,2
Theodore Kirsch,,,,,,,0,90,19,18,10,8,14,12,6,4,3,2
Patrick Parkinson,,,,,,,,0,20,21,8,7,11,11,9,3,3,2
Lisa Powley,,,,,,,,,1,82,74,72,66,64,59,60,0,2
Amy Roat,,,,,,,,,,0,72,70,62,62,61,60,0,2
Lorraine Haw,,,,,,,,,,,1,79,71,69,64,67,0,2
Vayda Good,,,,,,,,,,,,0,71,70,62,66,0,2
Kempis Ghani Songster,,,,,,,,,,,,,0,71,63,67,0,2
Alvaro Quinones,,,,,,,,,,,,,,0,64,65,0,2
Adam Tennant,,,,,,,,,,,,,,,0,62,0,2
Ronald Raju Joseph,,,,,,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,,,,,,0,2
Total,186,0,119,118,115,105,100,99,95,91,89,85,83,81,72,70,3,2
,State Treasurer - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,3
,Joe Torsella,Write-In,Pamela Robinson,Alvaro Quinones,Amy Roat,Michele Lockman,Patrick Parkinson,Lisa Powley,Anthony Bellmon,Kempis Ghani Songster,Lorraine Haw,Mona Getzes Cohen,Theodore Kirsch,Vayda Good,Adam Tennant,Ronald Raju Joseph,Write-In,3
Joe Torsella,3,0,35,31,37,31,29,33,27,30,29,23,26,30,25,25,0,3
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Pamela Robinson,,,6,8,13,30,30,13,29,8,8,24,28,6,3,3,0,3
Alvaro Quinones,,,,4,26,5,4,26,3,27,28,6,4,28,25,24,0,3
Amy Roat,,,,,0,10,9,32,10,27,27,6,9,27,24,25,0,3
Michele Lockman,,,,,,0,34,11,29,4,3,27,29,2,1,1,0,3
Patrick Parkinson,,,,,,,0,10,29,4,2,26,28,1,1,1,0,3
Lisa Powley,,,,,,,,1,9,25,23,7,9,24,21,23,0,3
Anthony Bellmon,,,,,,,,,0,4,2,22,29,2,1,1,0,3
Kempis Ghani Songster,,,,,,,,,,0,28,4,2,27,25,26,0,3
Lorraine Haw,,,,,,,,,,,0,5,2,28,25,25,0,3
Mona Getzes Cohen,,,,,,,,,,,,1,21,5,1,1,0,3
Theodore Kirsch,,,,,,,,,,,,,0,1,1,0,0,3
Vayda Good,,,,,,,,,,,,,,0,25,25,0,3
Adam Tennant,,,,,,,,,,,,,,,0,24,0,3
Ronald Raju Joseph,,,,,,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,,,,,,0,3
