col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 1st District - Republican,All
,Denise Furey,Paul Panepinto,Calvin Tucker,Erin Elmore,John Paul Sutton,Write-In,Write-In,All
Denise Furey,9,89,82,56,40,3,9,All
Paul Panepinto,,10,72,35,38,1,10,All
Calvin Tucker,,,7,43,38,1,10,All
Erin Elmore,,,,7,35,3,4,All
John Paul Sutton,,,,,4,2,9,All
Write-In,,,,,,2,5,All
Write-In,,,,,,,2,All
Total,150,131,128,100,84,10,19,All
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 1st District - Republican,1
,Calvin Tucker,Paul Panepinto,Denise Furey,John Paul Sutton,Erin Elmore,Write-In,Write-In,1
Calvin Tucker,1,5,3,4,4,0,0,1
Paul Panepinto,,1,3,2,2,0,0,1
Denise Furey,,,2,2,0,0,0,1
John Paul Sutton,,,,0,2,0,0,1
Erin Elmore,,,,,0,0,0,1
Write-In,,,,,,0,0,1
Write-In,,,,,,,0,1
Total,9,7,6,5,4,0,0,1
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 1st District - Republican,2
,Denise Furey,John Paul Sutton,Calvin Tucker,Paul Panepinto,Erin Elmore,Write-In,Write-In,2
Denise Furey,1,6,6,6,2,0,0,2
John Paul Sutton,,0,3,4,3,0,1,2
Calvin Tucker,,,0,4,1,0,1,2
Paul Panepinto,,,,0,0,0,1,2
Erin Elmore,,,,,1,0,0,2
Write-In,,,,,,0,0,2
Write-In,,,,,,,0,2
Total,11,9,7,7,5,0,1,2
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 1st District - Republican,3
,Calvin Tucker,Denise Furey,Erin Elmore,Paul Panepinto,John Paul Sutton,Write-In,Write-In,3
Calvin Tucker,1,6,5,4,0,0,0,3
Denise Furey,,0,6,2,1,0,0,3
Erin Elmore,,,0,1,1,0,0,3
Paul Panepinto,,,,0,0,0,0,3
John Paul Sutton,,,,,0,0,0,3
Write-In,,,,,,0,0,3
Write-In,,,,,,,0,3
Total,9,8,7,4,1,0,0,3
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 1st District - Republican,4
,Paul Panepinto,Erin Elmore,Calvin Tucker,Denise Furey,John Paul Sutton,Write-In,Write-In,4
Paul Panepinto,1,1,2,1,2,0,1,4
Erin Elmore,,1,0,1,1,1,0,4
Calvin Tucker,,,0,1,1,0,1,4
Denise Furey,,,,0,0,1,0,4
John Paul Sutton,,,,,0,0,1,4
Write-In,,,,,,0,0,4
Write-In,,,,,,,0,4
Total,4,3,2,2,2,1,1,4
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 1st District - Republican,5
,Calvin Tucker,Denise Furey,John Paul Sutton,Paul Panepinto,Erin Elmore,Write-In,Write-In,5
Calvin Tucker,0,7,6,6,5,0,0,5
Denise Furey,,0,5,7,3,0,0,5
John Paul Sutton,,,0,5,4,0,0,5
Paul Panepinto,,,,0,1,0,0,5
Erin Elmore,,,,,1,0,0,5
Write-In,,,,,,0,0,5
Write-In,,,,,,,0,5
Total,12,11,10,10,8,0,0,5
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 1st District - Republican,6
,Denise Furey,Paul Panepinto,Erin Elmore,Calvin Tucker,John Paul Sutton,Write-In,Write-In,6
Denise Furey,0,13,6,6,6,1,3,6
Paul Panepinto,,0,5,6,4,1,2,6
Erin Elmore,,,0,2,3,0,0,6
Calvin Tucker,,,,0,1,0,2,6
John Paul Sutton,,,,,1,0,1,6
Write-In,,,,,,0,1,6
Write-In,,,,,,,0,6
Total,17,15,9,8,8,1,3,6
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 1st District - Republican,7
,Erin Elmore,Calvin Tucker,John Paul Sutton,Paul Panepinto,Denise Furey,Write-In,Write-In,7
Erin Elmore,1,8,7,3,3,1,1,7
Calvin Tucker,,1,4,4,4,0,0,7
John Paul Sutton,,,0,2,2,1,1,7
Paul Panepinto,,,,1,3,0,0,7
Denise Furey,,,,,0,0,0,7
Write-In,,,,,,1,1,7
Write-In,,,,,,,0,7
Total,12,11,8,7,6,2,1,7
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 1st District - Republican,8
,Paul Panepinto,Denise Furey,Erin Elmore,Calvin Tucker,John Paul Sutton,Write-In,Write-In,8
Paul Panepinto,1,5,5,4,3,0,1,8
Denise Furey,,0,5,2,1,0,0,8
Erin Elmore,,,0,2,2,0,0,8
Calvin Tucker,,,,0,2,0,1,8
John Paul Sutton,,,,,0,0,1,8
Write-In,,,,,,0,0,8
Write-In,,,,,,,0,8
Total,10,7,7,5,4,2,1,8
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 1st District - Republican,9
,Denise Furey,Paul Panepinto,Erin Elmore,Calvin Tucker,John Paul Sutton,Write-In,Write-In,9
Denise Furey,2,9,8,6,4,0,1,9
Paul Panepinto,,1,3,6,4,0,1,9
Erin Elmore,,,0,4,4,0,0,9
Calvin Tucker,,,,0,2,0,0,9
John Paul Sutton,,,,,1,0,1,9
Write-In,,,,,,0,0,9
Write-In,,,,,,,1,9
Total,17,13,11,9,9,0,2,9
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 1st District - Republican,10
