col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Attorney General - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,All
,Josh Shapiro,Write-In,Pamela Robinson,Michele Lockman,Anthony Bellmon,Patrick Parkinson,Theodore Kirsch,Mona Getzes Cohen,Amy Roat,Lisa Powley,Alvaro Quinones,Lorraine Haw,Kempis Ghani Songster,Ronald Raju Joseph,Vayda Good,Adam Tennant,Write-In,All
Josh Shapiro,56,0,544,510,509,487,466,402,310,292,232,157,156,146,153,140,4,All
Write-In,,0,1,1,1,1,1,0,3,4,4,4,4,4,4,4,1,All
Pamela Robinson,,,21,625,624,604,585,454,241,257,140,88,79,44,65,55,4,All
Michele Lockman,,,,8,626,624,597,438,226,240,119,70,71,52,50,48,4,All
Anthony Bellmon,,,,,7,619,610,438,220,232,110,62,62,48,46,34,3,All
Patrick Parkinson,,,,,,5,601,430,207,222,104,55,59,46,28,48,3,All
Theodore Kirsch,,,,,,,2,419,210,214,82,54,53,46,38,33,3,All
Mona Getzes Cohen,,,,,,,,6,122,120,139,88,74,78,91,74,3,All
Amy Roat,,,,,,,,,9,311,165,139,130,136,143,134,2,All
Lisa Powley,,,,,,,,,,6,164,122,141,130,133,127,3,All
Alvaro Quinones,,,,,,,,,,,5,163,149,161,169,159,3,All
Lorraine Haw,,,,,,,,,,,,0,139,138,145,144,4,All
Kempis Ghani Songster,,,,,,,,,,,,,4,131,128,132,5,All
Ronald Raju Joseph,,,,,,,,,,,,,,1,147,152,3,All
Vayda Good,,,,,,,,,,,,,,,1,146,2,All
Adam Tennant,,,,,,,,,,,,,,,,3,2,All
Write-In,,,,,,,,,,,,,,,,,1,All
Total,817,6,776,734,713,695,657,574,421,406,318,231,222,220,220,213,9,All
,Attorney General - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,1
,Josh Shapiro,Write-In,Michele Lockman,Pamela Robinson,Patrick Parkinson,Anthony Bellmon,Theodore Kirsch,Lisa Powley,Mona Getzes Cohen,Amy Roat,Alvaro Quinones,Kempis Ghani Songster,Ronald Raju Joseph,Adam Tennant,Lorraine Haw,Vayda Good,Write-In,1
Josh Shapiro,4,0,14,14,14,12,12,10,7,8,8,5,4,3,3,2,0,1
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Michele Lockman,,,1,13,16,14,12,7,6,6,7,2,1,1,1,1,0,1
Pamela Robinson,,,,2,14,15,14,6,7,6,6,2,1,0,1,0,0,1
Patrick Parkinson,,,,,0,14,14,8,7,7,5,3,2,1,1,0,0,1
Anthony Bellmon,,,,,,0,14,7,8,7,7,2,1,0,1,1,0,1
Theodore Kirsch,,,,,,,1,6,8,7,5,2,1,0,1,0,0,1
Lisa Powley,,,,,,,,0,1,8,4,3,3,2,1,2,0,1
Mona Getzes Cohen,,,,,,,,,0,2,4,2,1,1,1,1,0,1
Amy Roat,,,,,,,,,,0,4,3,3,2,2,2,0,1
Alvaro Quinones,,,,,,,,,,,0,3,2,2,2,3,0,1
Kempis Ghani Songster,,,,,,,,,,,,0,4,3,2,2,0,1
Ronald Raju Joseph,,,,,,,,,,,,,0,3,2,2,0,1
Adam Tennant,,,,,,,,,,,,,,0,2,2,0,1
Lorraine Haw,,,,,,,,,,,,,,,0,2,0,1
Vayda Good,,,,,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,,,,,0,1
Total,28,0,19,19,18,17,16,13,11,10,9,5,4,3,3,3,0,1
,Attorney General - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,2
