col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,division
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Auditor General - Democrat,,,,,,,1
,Nina Tinari,Malcolm Kenyatta,Charlene Cooper,Ken Washington,Lindy Li,Matthew Miller,Terry Gillen,Wynnetta Ward,Cindy Bass,Anuj Gupta,Owen Voutsinas-Klose,Sherrie Cohen,Bryan Mercer,Joanne Beer,Daisy Confoy,Anlin Wang,Heather Pope,Steve Paul,Arielle Cohen,Daniel Laufer,Jack Cahill,Sergio Cea,Carla Le'Coin,Christina Borst,Paul Prescod,Write-In,Nina Ahmad,Michael Lamb,Tracie Fountain,Rose Rosie Marie Davis,H Scott Conklin,Christina M Hartman,Write-In,1
Nina Tinari,0,110,113,108,109,106,109,105,105,100,101,19,15,15,15,13,12,10,7,7,8,7,8,6,7,1,96,12,6,4,0,0,0,1
Malcolm Kenyatta,,1,109,109,105,107,103,106,101,99,93,17,15,13,13,11,11,9,8,7,9,7,7,6,5,1,97,9,5,4,1,0,0,1
Charlene Cooper,,,0,109,107,107,107,104,102,100,97,17,14,15,15,13,10,10,8,5,8,7,6,7,6,1,91,10,6,4,1,0,0,1
Ken Washington,,,,1,105,106,104,106,98,96,93,16,15,10,12,11,8,9,6,6,10,7,7,8,4,1,91,10,7,4,0,0,0,1
Lindy Li,,,,,0,105,103,102,96,96,94,14,13,10,9,11,8,6,7,7,8,4,7,6,4,1,91,10,6,3,0,0,0,1
Matthew Miller,,,,,,0,105,100,96,97,92,17,13,10,10,8,8,6,9,8,8,7,7,8,3,1,89,10,6,4,0,0,0,1
Terry Gillen,,,,,,,0,97,99,97,96,17,11,13,11,12,8,7,4,5,8,6,5,7,6,1,87,12,7,4,0,0,0,1
Wynnetta Ward,,,,,,,,0,95,90,88,16,13,11,12,9,8,8,8,8,10,7,6,6,4,1,91,9,5,3,0,0,0,1
Cindy Bass,,,,,,,,,0,95,93,14,11,11,12,14,10,8,5,5,7,4,3,4,4,1,88,9,4,4,1,0,0,1
Anuj Gupta,,,,,,,,,,0,91,15,12,13,12,12,9,8,4,4,5,5,3,5,5,0,84,9,6,4,0,0,0,1
Owen Voutsinas-Klose,,,,,,,,,,,0,11,12,9,10,12,10,9,4,6,7,5,5,4,6,1,78,11,5,5,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,0,21,20,18,16,18,17,14,16,14,13,13,14,14,0,25,4,3,0,0,0,0,1
Bryan Mercer,,,,,,,,,,,,,0,20,17,16,17,20,16,16,15,13,17,16,12,0,22,3,2,1,1,0,0,1
Joanne Beer,,,,,,,,,,,,,,0,20,16,17,18,16,11,11,16,11,13,13,0,20,3,3,0,1,0,0,1
Daisy Confoy,,,,,,,,,,,,,,,0,18,17,16,16,12,12,16,12,11,16,0,21,2,3,0,0,0,0,1
Anlin Wang,,,,,,,,,,,,,,,,0,18,14,14,10,10,13,12,11,12,0,20,2,3,0,1,0,0,1
Heather Pope,,,,,,,,,,,,,,,,,0,14,15,13,10,12,12,10,14,0,18,4,2,0,1,0,0,1
Steve Paul,,,,,,,,,,,,,,,,,,0,12,11,13,13,11,11,13,0,17,3,2,0,0,0,0,1
Arielle Cohen,,,,,,,,,,,,,,,,,,,0,13,9,13,12,12,9,0,16,1,1,0,1,0,0,1
Daniel Laufer,,,,,,,,,,,,,,,,,,,,0,13,9,13,12,10,0,15,2,2,1,0,0,0,1
Jack Cahill,,,,,,,,,,,,,,,,,,,,,0,8,12,11,10,0,16,2,2,0,0,0,0,1
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,0,10,11,10,0,15,1,2,0,0,0,0,1
Carla Le'Coin,,,,,,,,,,,,,,,,,,,,,,,0,13,10,0,12,3,2,1,0,0,0,1
Christina Borst,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,14,1,2,1,0,0,0,1
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10,3,3,0,0,0,0,1
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1
Nina Ahmad,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,1
Michael Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Tracie Fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Rose Rosie Marie Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
H Scott Conklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Christina M Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,127,124,119,119,116,115,114,113,112,107,104,33,31,30,28,26,26,24,22,21,20,20,19,18,17,1,125,14,9,5,1,0,0,1
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Auditor General - Democrat,,,,,,,2
,Nina Tinari,Terry Gillen,Cindy Bass,Charlene Cooper,Ken Washington,Anuj Gupta,Malcolm Kenyatta,Wynnetta Ward,Lindy Li,Matthew Miller,Owen Voutsinas-Klose,Sherrie Cohen,Heather Pope,Anlin Wang,Daisy Confoy,Arielle Cohen,Joanne Beer,Sergio Cea,Bryan Mercer,Christina Borst,Steve Paul,Carla Le'Coin,Daniel Laufer,Paul Prescod,Jack Cahill,Write-In,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,2
Nina Tinari,3,104,104,105,95,101,93,91,90,85,87,31,24,25,23,12,22,13,10,10,16,10,4,15,2,1,68,21,13,14,1,1,0,2
Terry Gillen,,0,100,100,92,96,91,85,85,88,87,28,23,23,20,10,22,13,10,8,17,9,6,15,3,0,57,21,11,13,3,1,0,2
Cindy Bass,,,0,98,84,95,88,87,82,80,81,31,27,28,22,15,23,13,9,8,19,6,6,13,3,0,61,20,10,12,2,0,0,2
Charlene Cooper,,,,0,90,96,89,86,84,82,84,29,21,23,20,10,21,12,9,9,14,9,3,14,0,1,59,21,10,13,1,1,0,2
Ken Washington,,,,,2,85,93,88,87,90,76,21,13,15,11,11,11,17,18,17,8,16,11,9,8,0,55,22,11,12,1,1,0,2
Anuj Gupta,,,,,,0,87,80,81,81,83,27,23,24,19,11,20,10,8,6,12,9,3,15,1,0,57,19,10,14,2,1,0,2
Malcolm Kenyatta,,,,,,,0,89,88,90,75,21,15,16,14,17,14,18,17,17,8,17,12,6,10,8,60,18,12,12,3,1,0,2
Wynnetta Ward,,,,,,,,1,86,81,67,18,14,16,11,19,12,17,14,13,8,13,12,3,10,0,59,20,11,11,0,0,0,2
Lindy Li,,,,,,,,,1,83,76,22,16,18,13,20,11,20,16,15,7,17,12,5,9,0,54,18,11,12,1,1,0,2
Matthew Miller,,,,,,,,,,0,75,15,9,10,8,14,10,16,16,14,2,16,12,7,8,0,50,18,12,12,3,1,0,2
Owen Voutsinas-Klose,,,,,,,,,,,1,22,18,20,15,7,16,9,7,4,11,8,3,13,0,1,45,16,9,11,2,1,0,2
Sherrie Cohen,,,,,,,,,,,,0,54,52,55,44,53,38,38,38,49,34,34,42,32,0,38,12,6,6,3,1,0,2
Heather Pope,,,,,,,,,,,,,3,51,50,40,50,38,33,35,48,32,34,41,32,0,31,12,8,4,2,0,0,2
Anlin Wang,,,,,,,,,,,,,,0,47,41,46,39,33,34,45,32,33,39,30,0,32,10,7,6,1,0,0,2
Daisy Confoy,,,,,,,,,,,,,,,0,44,50,38,33,41,47,35,35,40,32,0,31,10,8,6,2,0,0,2
Arielle Cohen,,,,,,,,,,,,,,,,0,41,45,39,42,38,40,42,32,39,0,34,6,8,5,2,1,0,2
Joanne Beer,,,,,,,,,,,,,,,,,0,38,34,33,45,33,34,44,32,0,32,10,6,4,2,1,0,2
Sergio Cea,,,,,,,,,,,,,,,,,,0,40,41,36,40,40,33,37,0,33,8,6,5,1,0,0,2
Bryan Mercer,,,,,,,,,,,,,,,,,,,0,41,34,42,41,35,39,0,32,7,7,3,2,1,0,2
Christina Borst,,,,,,,,,,,,,,,,,,,,0,34,44,42,30,38,0,31,7,8,5,1,0,0,2
Steve Paul,,,,,,,,,,,,,,,,,,,,,0,32,34,40,33,0,30,9,5,3,1,0,0,2
Carla Le'Coin,,,,,,,,,,,,,,,,,,,,,,0,40,32,38,0,29,5,7,6,1,0,0,2
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,0,33,40,0,26,7,8,4,1,0,0,2
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,,,0,30,0,25,7,7,3,1,1,0,2
Jack Cahill,,,,,,,,,,,,,,,,,,,,,,,,,0,0,28,5,6,3,0,0,0,2
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,2
Nina Ahmad,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,0,0,2
Michael Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Rose Rosie Marie Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Tracie Fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Christina M Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
H Scott Conklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,126,111,110,109,109,108,108,105,102,97,90,71,65,61,60,58,58,54,53,53,52,49,47,47,42,9,105,32,21,17,4,2,0,2
,Auditor General - Democrat,,,,,,,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,5
,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,H Scott Conklin,Christina M Hartman,Write-In,Malcolm Kenyatta,Nina Tinari,Cindy Bass,Wynnetta Ward,Ken Washington,Matthew Miller,Anuj Gupta,Charlene Cooper,Terry Gillen,Lindy Li,Sherrie Cohen,Anlin Wang,Christina Borst,Heather Pope,Owen Voutsinas-Klose,Joanne Beer,Daisy Confoy,Sergio Cea,Arielle Cohen,Carla Le'Coin,Bryan Mercer,Jack Cahill,Paul Prescod,Steve Paul,Daniel Laufer,Write-In,5
Nina Ahmad,9,0,0,0,0,0,0,66,63,59,58,59,53,58,57,54,57,65,61,62,59,47,60,59,58,57,54,52,50,51,53,50,0,5
Michael Lamb,,0,0,0,0,0,0,18,17,16,18,19,22,17,16,17,16,8,9,6,10,18,7,8,9,9,8,10,9,9,6,8,0,5
Rose Rosie Marie Davis,,,2,0,0,0,0,12,13,11,10,9,10,8,11,11,9,8,7,10,8,9,8,7,7,8,8,8,7,4,6,6,0,5
Tracie Fountain,,,,1,0,0,0,7,7,8,7,7,7,6,7,7,7,4,4,4,4,7,4,4,4,4,4,3,4,4,4,4,0,5
H Scott Conklin,,,,,0,0,0,3,4,3,4,3,3,4,3,3,3,5,5,4,5,3,4,4,5,4,4,4,4,5,5,4,0,5
Christina M Hartman,,,,,,0,0,1,0,1,1,1,0,1,1,0,0,4,4,5,4,2,5,4,4,4,5,5,6,5,5,5,0,5
Write-In,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Malcolm Kenyatta,,,,,,,,0,97,87,94,94,94,90,87,88,93,22,17,25,18,79,18,16,18,19,19,19,18,9,12,13,0,5
Nina Tinari,,,,,,,,,1,97,94,93,93,92,96,95,90,24,22,17,20,84,23,19,14,14,12,11,10,12,12,7,0,5
Cindy Bass,,,,,,,,,,0,89,88,88,90,91,91,84,23,21,12,19,83,17,16,9,12,9,9,8,14,12,4,0,5
Wynnetta Ward,,,,,,,,,,,0,93,94,89,85,86,92,18,16,19,16,76,13,12,18,14,15,16,15,6,7,9,0,5
Ken Washington,,,,,,,,,,,,0,95,86,89,88,90,16,11,18,10,81,11,10,15,13,14,15,14,6,7,8,0,5
Matthew Miller,,,,,,,,,,,,,0,88,88,89,90,13,12,14,10,80,11,8,13,12,9,13,12,7,3,9,0,5
Anuj Gupta,,,,,,,,,,,,,,0,87,90,85,20,17,16,17,78,18,14,10,9,7,10,8,11,10,5,0,5
Charlene Cooper,,,,,,,,,,,,,,,0,89,82,19,15,13,14,81,17,15,10,8,8,9,8,10,10,3,0,5
Terry Gillen,,,,,,,,,,,,,,,,0,85,18,12,11,12,82,14,10,8,8,8,11,7,10,8,6,0,5
Lindy Li,,,,,,,,,,,,,,,,,0,17,15,19,14,78,12,11,19,16,15,12,11,5,6,9,0,5
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,85,77,84,19,82,82,75,77,74,72,73,78,78,68,0,5
Anlin Wang,,,,,,,,,,,,,,,,,,,0,75,87,15,81,81,78,78,73,66,69,77,75,69,0,5
Christina Borst,,,,,,,,,,,,,,,,,,,,0,76,9,77,77,81,80,81,79,76,68,73,75,0,5
Heather Pope,,,,,,,,,,,,,,,,,,,,,1,16,79,81,77,78,75,69,70,75,78,70,0,5
Owen Voutsinas-Klose,,,,,,,,,,,,,,,,,,,,,,0,13,12,10,10,11,9,9,10,9,4,0,5
Joanne Beer,,,,,,,,,,,,,,,,,,,,,,,0,83,75,75,71,68,67,75,73,67,0,5
Daisy Confoy,,,,,,,,,,,,,,,,,,,,,,,,0,79,76,75,69,70,76,77,66,0,5
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,,,,0,80,80,73,73,71,70,72,0,5
Arielle Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,0,80,74,76,71,73,75,0,5
Carla Le'Coin,,,,,,,,,,,,,,,,,,,,,,,,,,,0,76,75,67,73,74,0,5
Bryan Mercer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,76,64,69,71,0,5
Jack Cahill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,68,70,73,0,5
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,73,67,0,5
Steve Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,67,0,5
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,136,29,20,12,9,6,0,117,115,107,107,106,104,103,103,102,101,98,95,95,95,94,92,91,91,90,87,86,85,83,83,80,0,5
,Auditor General - Democrat,,,,,,,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,6
,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Heather Pope,Sherrie Cohen,Anlin Wang,Daisy Confoy,Arielle Cohen,Joanne Beer,Sergio Cea,Carla Le'Coin,Christina Borst,Steve Paul,Paul Prescod,Jack Cahill,Bryan Mercer,Daniel Laufer,Nina Tinari,Malcolm Kenyatta,Cindy Bass,Charlene Cooper,Anuj Gupta,Lindy Li,Wynnetta Ward,Ken Washington,Terry Gillen,Owen Voutsinas-Klose,Matthew Miller,Write-In,6
Nina Ahmad,16,0,0,0,0,0,0,163,162,158,157,154,156,154,151,147,143,144,140,137,142,71,69,68,66,61,66,63,59,56,53,53,3,6
Michael Lamb,,3,0,0,0,0,0,34,33,32,33,29,29,30,30,31,30,29,30,31,28,7,7,8,8,8,7,7,5,10,11,6,0,6
Tracie Fountain,,,1,0,0,0,0,12,13,11,10,11,9,11,11,11,9,9,13,10,11,11,13,8,10,11,11,11,11,10,10,10,0,6
Christina M Hartman,,,,1,0,0,0,11,11,13,10,12,10,9,10,10,9,9,8,10,8,4,3,5,3,4,3,3,4,3,3,2,0,6
Rose Rosie Marie Davis,,,,,0,0,0,7,8,7,8,7,8,6,5,6,6,6,5,5,5,4,3,4,4,5,3,3,3,5,4,2,0,6
H Scott Conklin,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Write-In,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Heather Pope,,,,,,,,0,227,223,220,214,219,208,208,205,204,201,197,194,199,26,23,27,26,26,20,20,15,19,18,9,0,6
Sherrie Cohen,,,,,,,,,0,217,219,214,218,205,206,203,202,202,198,194,197,30,23,28,26,26,21,21,17,21,19,9,0,6
Anlin Wang,,,,,,,,,,0,215,208,211,206,203,199,201,199,195,191,196,24,22,24,25,26,19,18,16,18,19,9,0,6
Daisy Confoy,,,,,,,,,,,0,210,219,210,206,203,203,201,195,192,194,27,21,29,28,23,20,20,15,21,20,8,0,6
Arielle Cohen,,,,,,,,,,,,0,208,204,202,199,197,193,194,191,194,16,21,20,19,18,18,19,12,11,12,9,2,6
Joanne Beer,,,,,,,,,,,,,0,203,203,200,200,197,192,188,192,22,16,23,23,20,14,14,11,15,14,5,0,6
Sergio Cea,,,,,,,,,,,,,,0,201,199,196,195,196,190,195,14,18,14,17,15,18,17,11,12,12,7,0,6
Carla Le'Coin,,,,,,,,,,,,,,,0,205,192,191,197,193,197,13,17,14,14,14,13,14,9,10,9,7,0,6
Christina Borst,,,,,,,,,,,,,,,,0,190,187,195,194,196,13,16,11,13,12,13,13,9,9,8,5,0,6
Steve Paul,,,,,,,,,,,,,,,,,0,198,193,187,193,10,7,9,10,13,4,3,6,11,10,0,0,6
Paul Prescod,,,,,,,,,,,,,,,,,,0,191,186,190,13,10,12,15,14,7,7,9,13,13,3,0,6
Jack Cahill,,,,,,,,,,,,,,,,,,,0,192,199,5,9,3,6,7,5,5,6,5,8,3,0,6
Bryan Mercer,,,,,,,,,,,,,,,,,,,,0,192,8,12,7,8,11,9,9,10,8,9,5,0,6
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,0,5,9,2,6,8,5,5,6,6,6,3,0,6
Nina Tinari,,,,,,,,,,,,,,,,,,,,,,2,81,90,88,81,84,83,80,81,77,70,2,6
Malcolm Kenyatta,,,,,,,,,,,,,,,,,,,,,,,0,80,83,78,84,83,81,79,69,73,2,6
Cindy Bass,,,,,,,,,,,,,,,,,,,,,,,,0,89,81,84,84,77,80,76,70,3,6
Charlene Cooper,,,,,,,,,,,,,,,,,,,,,,,,,0,83,84,83,80,82,78,69,3,6
Anuj Gupta,,,,,,,,,,,,,,,,,,,,,,,,,,0,78,78,77,80,73,67,3,6
Lindy Li,,,,,,,,,,,,,,,,,,,,,,,,,,,0,87,80,77,71,74,3,6
Wynnetta Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,77,77,71,73,2,6
Ken Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,79,71,72,2,6
Terry Gillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,75,70,2,6
Owen Voutsinas-Klose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,65,2,6
Matthew Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,6
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,248,45,24,16,11,1,0,239,237,232,231,225,224,219,216,214,207,206,205,202,202,105,102,101,99,97,94,92,91,91,87,77,3,6
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Auditor General - Democrat,,,,,,,7
,Malcolm Kenyatta,Ken Washington,Wynnetta Ward,Nina Tinari,Cindy Bass,Matthew Miller,Charlene Cooper,Terry Gillen,Lindy Li,Anuj Gupta,Owen Voutsinas-Klose,Sherrie Cohen,Christina Borst,Anlin Wang,Bryan Mercer,Carla Le'Coin,Jack Cahill,Daisy Confoy,Joanne Beer,Steve Paul,Heather Pope,Arielle Cohen,Sergio Cea,Daniel Laufer,Paul Prescod,Write-In,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,H Scott Conklin,Rose Rosie Marie Davis,Write-In,7
Malcolm Kenyatta,0,79,80,69,74,75,71,70,71,67,62,16,13,9,11,10,11,8,9,9,6,7,6,5,4,0,58,11,5,5,3,2,0,7
Ken Washington,,1,75,69,67,71,70,69,71,68,61,15,10,10,10,9,9,8,7,8,5,6,8,5,3,0,53,11,4,4,4,3,0,7
Wynnetta Ward,,,0,68,69,73,69,68,67,65,60,15,15,10,9,10,9,8,7,8,5,6,8,4,3,0,56,8,5,4,3,2,0,7
Nina Tinari,,,,0,69,65,66,65,59,60,60,13,9,4,5,5,5,7,7,5,3,2,3,1,2,0,52,7,3,3,2,2,0,7
Cindy Bass,,,,,1,65,68,66,60,64,60,11,9,7,4,5,5,6,6,4,3,2,3,0,2,0,51,7,2,4,2,1,0,7
Matthew Miller,,,,,,0,67,65,64,63,61,14,12,8,10,10,10,7,7,7,4,5,6,4,3,0,50,6,3,4,3,2,0,7
Charlene Cooper,,,,,,,0,68,62,68,60,11,8,8,6,6,7,9,6,5,4,1,3,0,3,0,52,8,2,5,2,1,0,7
Terry Gillen,,,,,,,,0,61,65,58,11,9,7,6,5,8,4,5,3,3,3,3,2,2,0,51,8,3,3,2,1,0,7
Lindy Li,,,,,,,,,0,61,60,11,8,11,10,9,8,5,6,8,6,7,7,6,3,0,49,6,3,3,3,3,0,7
Anuj Gupta,,,,,,,,,,0,59,12,7,9,6,5,6,8,7,6,5,3,4,2,3,0,47,7,3,5,2,1,0,7
Owen Voutsinas-Klose,,,,,,,,,,,0,10,6,8,5,4,6,6,6,7,5,4,4,3,3,0,44,6,2,4,2,1,0,7
Sherrie Cohen,,,,,,,,,,,,0,37,35,36,35,36,35,39,37,36,34,33,33,32,0,27,6,7,4,1,0,0,7
Christina Borst,,,,,,,,,,,,,0,33,37,37,36,35,35,34,32,35,35,34,31,0,25,5,8,4,2,0,0,7
Anlin Wang,,,,,,,,,,,,,,0,34,35,33,34,33,37,36,34,35,33,33,0,25,5,6,5,1,0,0,7
