col_1,col_2,col_3,division
,Representative In Congress 3rd District - Republican,Representative In The General Assembly 185th District - Republican,All
,Michael Harvey,Write-In,All
Michael Harvey,14,0,All
Write-In,,0,All
Total,14,0,All
,Representative In Congress 3rd District - Republican,Representative In The General Assembly 185th District - Republican,1
,Michael Harvey,Write-In,1
Michael Harvey,5,0,1
Write-In,,0,1
Total,5,0,1
,Representative In Congress 3rd District - Republican,Representative In The General Assembly 185th District - Republican,2
,Michael Harvey,Write-In,2
Michael Harvey,1,0,2
Write-In,,0,2
Total,1,0,2
,Representative In Congress 3rd District - Republican,Representative In The General Assembly 185th District - Republican,3
,Michael Harvey,Write-In,3
Michael Harvey,4,0,3
Write-In,,0,3
Total,4,0,3
,Representative In Congress 3rd District - Republican,Representative In The General Assembly 185th District - Republican,13
,Michael Harvey,Write-In,13
Michael Harvey,4,0,13
Write-In,,0,13
Total,4,0,13
