col_1,col_2,col_3,col_4,col_5,division
,Representative In Congress 2nd District - Republican,,Representative In The General Assembly 177th District - Republican,,All
,David Torres,Write-In,John Nungesser,Write-In,All
David Torres,6,0,82,0,All
Write-In,,0,0,1,All
John Nungesser,,,6,0,All
Write-In,,,,0,All
Total,88,1,88,1,All
,Representative In Congress 2nd District - Republican,,Representative In The General Assembly 177th District - Republican,,1
,David Torres,Write-In,John Nungesser,Write-In,1
David Torres,1,0,0,0,1
Write-In,,0,0,0,1
John Nungesser,,,0,0,1
Write-In,,,,0,1
Total,1,0,0,0,1
,Representative In The General Assembly 177th District - Republican,,Representative In Congress 2nd District - Republican,,3
,John Nungesser,Write-In,David Torres,Write-In,3
John Nungesser,1,0,3,0,3
Write-In,,0,0,0,3
David Torres,,,0,0,3
Write-In,,,,0,3
Total,4,0,3,0,3
,Representative In The General Assembly 177th District - Republican,,Representative In Congress 2nd District - Republican,,4
,John Nungesser,Write-In,David Torres,Write-In,4
John Nungesser,1,0,19,0,4
Write-In,,0,0,0,4
David Torres,,,0,0,4
Write-In,,,,0,4
Total,20,0,19,0,4
,Representative In Congress 2nd District - Republican,,Representative In The General Assembly 177th District - Republican,,8
,David Torres,Write-In,John Nungesser,Write-In,8
David Torres,2,0,4,0,8
Write-In,,0,0,0,8
John Nungesser,,,1,0,8
Write-In,,,,0,8
Total,6,0,5,0,8
,Representative In The General Assembly 177th District - Republican,,Representative In Congress 2nd District - Republican,,9
,John Nungesser,Write-In,David Torres,Write-In,9
John Nungesser,2,0,14,0,9
Write-In,,0,0,1,9
David Torres,,,0,0,9
Write-In,,,,0,9
Total,16,1,14,1,9
,Representative In Congress 2nd District - Republican,,Representative In The General Assembly 177th District - Republican,,13
,David Torres,Write-In,John Nungesser,Write-In,13
David Torres,2,0,17,0,13
Write-In,,0,0,0,13
John Nungesser,,,1,0,13
Write-In,,,,0,13
Total,19,0,18,0,13
,Representative In Congress 2nd District - Republican,,Representative In The General Assembly 177th District - Republican,,14
,David Torres,Write-In,John Nungesser,Write-In,14
David Torres,1,0,25,0,14
Write-In,,0,0,0,14
John Nungesser,,,0,0,14
Write-In,,,,0,14
Total,26,0,25,0,14
