col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 175th District - Democrat,,,,,All
,Brendan F Boyle,Write-In,Marylouise Isaacson,Andre Del Valle,Vanessa Mcgrath,Jeff Dempsey,Write-In,All
Brendan F Boyle,13,0,147,109,107,63,0,All
Write-In,,0,0,0,2,0,0,All
Marylouise Isaacson,,,29,0,0,0,0,All
Andre Del Valle,,,,60,0,0,0,All
Vanessa Mcgrath,,,,,25,0,0,All
Jeff Dempsey,,,,,,6,0,All
Write-In,,,,,,,0,All
Total,439,2,176,169,134,69,0,All
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 175th District - Democrat,,,,,9
,Brendan F Boyle,Write-In,Vanessa Mcgrath,Marylouise Isaacson,Andre Del Valle,Jeff Dempsey,Write-In,9
Brendan F Boyle,0,0,12,12,10,6,0,9
Write-In,,0,0,0,0,0,0,9
Vanessa Mcgrath,,,5,0,0,0,0,9
Marylouise Isaacson,,,,4,0,0,0,9
Andre Del Valle,,,,,3,0,0,9
Jeff Dempsey,,,,,,0,0,9
Write-In,,,,,,,0,9
Total,40,0,17,16,13,6,0,9
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 175th District - Democrat,,,,,13
,Brendan F Boyle,Write-In,Andre Del Valle,Marylouise Isaacson,Vanessa Mcgrath,Jeff Dempsey,Write-In,13
Brendan F Boyle,2,0,9,12,8,9,0,13
Write-In,,0,0,0,0,0,0,13
Andre Del Valle,,,10,0,0,0,0,13
Marylouise Isaacson,,,,5,0,0,0,13
Vanessa Mcgrath,,,,,4,0,0,13
Jeff Dempsey,,,,,,1,0,13
Write-In,,,,,,,0,13
Total,40,0,19,17,12,10,0,13
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 175th District - Democrat,,,,,14
,Brendan F Boyle,Write-In,Andre Del Valle,Vanessa Mcgrath,Marylouise Isaacson,Jeff Dempsey,Write-In,14
Brendan F Boyle,1,0,11,10,10,4,0,14
Write-In,,0,0,0,0,0,0,14
Andre Del Valle,,,4,0,0,0,0,14
Vanessa Mcgrath,,,,2,0,0,0,14
Marylouise Isaacson,,,,,1,0,0,14
Jeff Dempsey,,,,,,0,0,14
Write-In,,,,,,,0,14
Total,36,0,15,12,11,4,0,14
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 175th District - Democrat,,,,,15
,Brendan F Boyle,Write-In,Andre Del Valle,Vanessa Mcgrath,Marylouise Isaacson,Jeff Dempsey,Write-In,15
Brendan F Boyle,1,0,11,9,10,4,0,15
Write-In,,0,0,0,0,0,0,15
Andre Del Valle,,,6,0,0,0,0,15
Vanessa Mcgrath,,,,3,0,0,0,15
Marylouise Isaacson,,,,,1,0,0,15
Jeff Dempsey,,,,,,1,0,15
Write-In,,,,,,,0,15
Total,35,0,17,12,11,5,0,15
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 175th District - Democrat,,,,,16
,Brendan F Boyle,Write-In,Marylouise Isaacson,Andre Del Valle,Vanessa Mcgrath,Jeff Dempsey,Write-In,16
Brendan F Boyle,2,0,9,7,4,4,0,16
Write-In,,0,0,0,1,0,0,16
Marylouise Isaacson,,,2,0,0,0,0,16
Andre Del Valle,,,,3,0,0,0,16
Vanessa Mcgrath,,,,,2,0,0,16
Jeff Dempsey,,,,,,1,0,16
Write-In,,,,,,,0,16
Total,26,1,11,10,7,5,0,16
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 175th District - Democrat,,,,,17
,Brendan F Boyle,Write-In,Marylouise Isaacson,Andre Del Valle,Vanessa Mcgrath,Jeff Dempsey,Write-In,17
Brendan F Boyle,0,0,11,7,8,6,0,17
Write-In,,0,0,0,0,0,0,17
Marylouise Isaacson,,,3,0,0,0,0,17
Andre Del Valle,,,,2,0,0,0,17
Vanessa Mcgrath,,,,,0,0,0,17
Jeff Dempsey,,,,,,1,0,17
Write-In,,,,,,,0,17
Total,32,0,14,9,8,7,0,17
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 175th District - Democrat,,,,,18
,Brendan F Boyle,Write-In,Andre Del Valle,Marylouise Isaacson,Vanessa Mcgrath,Jeff Dempsey,Write-In,18
Brendan F Boyle,1,0,14,18,9,7,0,18
Write-In,,0,0,0,0,0,0,18
Andre Del Valle,,,8,0,0,0,0,18
Marylouise Isaacson,,,,3,0,0,0,18
Vanessa Mcgrath,,,,,3,0,0,18
Jeff Dempsey,,,,,,0,0,18
Write-In,,,,,,,0,18
Total,49,0,22,21,12,7,0,18
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 175th District - Democrat,,,,,19
,Brendan F Boyle,Write-In,Marylouise Isaacson,Andre Del Valle,Vanessa Mcgrath,Jeff Dempsey,Write-In,19
Brendan F Boyle,1,0,20,13,11,3,0,19
Write-In,,0,0,0,0,0,0,19
Marylouise Isaacson,,,3,0,0,0,0,19
Andre Del Valle,,,,7,0,0,0,19
Vanessa Mcgrath,,,,,3,0,0,19
Jeff Dempsey,,,,,,0,0,19
Write-In,,,,,,,0,19
Total,48,0,23,20,14,3,0,19
