col_1,col_2,col_3,col_4,col_5,col_6,division
,Attorney General - Republican,,Representative In Congress 5th District - Republican,,,All
,Heather Heidelbaugh,Write-In,Rob Jordan,Dasha Pruett,Write-In,All
Heather Heidelbaugh,16,0,614,174,1,All
Write-In,,0,0,0,3,All
Rob Jordan,,,150,0,0,All
Dasha Pruett,,,,19,0,All
Write-In,,,,,4,All
Total,805,3,764,193,8,All
,Representative In Congress 5th District - Republican,,,Attorney General - Republican,,1
,Rob Jordan,Dasha Pruett,Write-In,Heather Heidelbaugh,Write-In,1
Rob Jordan,5,0,0,11,0,1
Dasha Pruett,,1,0,4,0,1
Write-In,,,0,0,0,1
Heather Heidelbaugh,,,,0,0,1
Write-In,,,,,0,1
Total,16,5,0,15,0,1
,Attorney General - Republican,,Representative In Congress 5th District - Republican,,,2
,Heather Heidelbaugh,Write-In,Rob Jordan,Dasha Pruett,Write-In,2
Heather Heidelbaugh,0,0,4,0,0,2
Write-In,,0,0,0,0,2
Rob Jordan,,,0,0,0,2
Dasha Pruett,,,,0,0,2
Write-In,,,,,0,2
Total,4,0,4,0,0,2
,Attorney General - Republican,,Representative In Congress 5th District - Republican,,,3
,Heather Heidelbaugh,Write-In,Rob Jordan,Dasha Pruett,Write-In,3
Heather Heidelbaugh,0,0,24,8,0,3
Write-In,,0,0,0,0,3
Rob Jordan,,,6,0,0,3
Dasha Pruett,,,,0,0,3
Write-In,,,,,0,3
Total,32,0,30,8,0,3
,Attorney General - Republican,,Representative In Congress 5th District - Republican,,,4
,Heather Heidelbaugh,Write-In,Rob Jordan,Dasha Pruett,Write-In,4
Heather Heidelbaugh,1,0,14,2,0,4
Write-In,,0,0,0,0,4
Rob Jordan,,,0,0,0,4
Dasha Pruett,,,,1,0,4
Write-In,,,,,0,4
Total,17,0,14,3,0,4
,Attorney General - Republican,,Representative In Congress 5th District - Republican,,,5
,Heather Heidelbaugh,Write-In,Rob Jordan,Dasha Pruett,Write-In,5
Heather Heidelbaugh,0,0,6,0,0,5
Write-In,,0,0,0,1,5
Rob Jordan,,,0,0,0,5
Dasha Pruett,,,,2,0,5
Write-In,,,,,0,5
Total,6,1,6,2,1,5
,Representative In Congress 5th District - Republican,,,Attorney General - Republican,,6
