col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,President Of The United States - Democrat,,,,Senator In The General Assembly 7th District - Democrat,,All
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Vincent Hughes,Write-In,All
Joseph R Biden,477,0,0,0,"2,148",4,All
Bernie Sanders,,49,0,0,297,0,All
Tulsi Gabbard,,,5,0,13,0,All
Write-In,,,,3,3,0,All
Vincent Hughes,,,,,52,0,All
Write-In,,,,,,1,All
Total,"2,629",346,18,6,"2,513",5,All
,President Of The United States - Democrat,,,,Senator In The General Assembly 7th District - Democrat,,1
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,Vincent Hughes,Write-In,1
Joseph R Biden,26,0,0,0,115,0,1
Bernie Sanders,,1,0,0,16,0,1
Write-In,,,0,0,1,0,1
Tulsi Gabbard,,,,0,0,0,1
Vincent Hughes,,,,,2,0,1
Write-In,,,,,,0,1
Total,141,17,1,0,134,0,1
,President Of The United States - Democrat,,,,Senator In The General Assembly 7th District - Democrat,,2
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Vincent Hughes,Write-In,2
Joseph R Biden,33,0,0,0,124,2,2
Bernie Sanders,,2,0,0,19,0,2
Tulsi Gabbard,,,0,0,1,0,2
Write-In,,,,0,0,0,2
Vincent Hughes,,,,,5,0,2
Write-In,,,,,,0,2
Total,159,21,1,0,149,2,2
,Senator In The General Assembly 7th District - Democrat,,President Of The United States - Democrat,,,,3
,Vincent Hughes,Write-In,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,3
Vincent Hughes,5,0,122,22,3,0,3
Write-In,,0,1,0,0,0,3
Joseph R Biden,,,27,0,0,0,3
Bernie Sanders,,,,5,0,0,3
Tulsi Gabbard,,,,,0,0,3
Write-In,,,,,,1,3
Total,152,1,150,27,3,1,3
,President Of The United States - Democrat,,,,Senator In The General Assembly 7th District - Democrat,,4
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Vincent Hughes,Write-In,4
Joseph R Biden,25,0,0,0,103,0,4
Bernie Sanders,,1,0,0,16,0,4
Tulsi Gabbard,,,1,0,0,0,4
Write-In,,,,0,0,0,4
Vincent Hughes,,,,,2,0,4
Write-In,,,,,,0,4
Total,128,17,1,0,121,0,4
,President Of The United States - Democrat,,,,Senator In The General Assembly 7th District - Democrat,,5
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Vincent Hughes,Write-In,5
Joseph R Biden,27,0,0,0,100,0,5
Bernie Sanders,,1,0,0,7,0,5
Tulsi Gabbard,,,1,0,3,0,5
Write-In,,,,1,0,0,5
Vincent Hughes,,,,,3,0,5
