col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Representative In The General Assembly 172nd District - Democrat,,Auditor General - Democrat,,,,,,,All
,Kevin J Boyle,Write-In,Nina Ahmad,Michael Lamb,Christina M Hartman,Rose Rosie Marie Davis,Tracie Fountain,H Scott Conklin,Write-In,All
Kevin J Boyle,49,0,673,122,48,36,35,33,0,All
Write-In,,0,0,0,1,0,0,0,2,All
Nina Ahmad,,,77,0,0,0,0,0,0,All
Michael Lamb,,,,16,0,0,0,0,0,All
Christina M Hartman,,,,,8,0,0,0,0,All
Rose Rosie Marie Davis,,,,,,8,0,0,0,All
Tracie Fountain,,,,,,,5,0,0,All
H Scott Conklin,,,,,,,,2,0,All
Write-In,,,,,,,,,0,All
Total,996,3,750,138,57,44,40,35,2,All
,Representative In The General Assembly 172nd District - Democrat,,Auditor General - Democrat,,,,,,,1
,Kevin J Boyle,Write-In,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,1
Kevin J Boyle,7,0,79,13,6,5,4,2,0,1
Write-In,,0,0,0,0,0,0,0,0,1
Nina Ahmad,,,7,0,0,0,0,0,0,1
Michael Lamb,,,,0,0,0,0,0,0,1
Rose Rosie Marie Davis,,,,,0,0,0,0,0,1
Tracie Fountain,,,,,,0,0,0,0,1
Christina M Hartman,,,,,,,0,0,0,1
H Scott Conklin,,,,,,,,1,0,1
Write-In,,,,,,,,,0,1
Total,116,0,86,13,6,5,4,3,0,1
,Representative In The General Assembly 172nd District - Democrat,,Auditor General - Democrat,,,,,,,3
,Kevin J Boyle,Write-In,Nina Ahmad,Michael Lamb,Christina M Hartman,H Scott Conklin,Rose Rosie Marie Davis,Tracie Fountain,Write-In,3
Kevin J Boyle,4,0,42,6,2,2,1,1,0,3
Write-In,,0,0,0,0,0,0,0,0,3
Nina Ahmad,,,5,0,0,0,0,0,0,3
Michael Lamb,,,,1,0,0,0,0,0,3
Christina M Hartman,,,,,2,0,0,0,0,3
H Scott Conklin,,,,,,0,0,0,0,3
Rose Rosie Marie Davis,,,,,,,0,0,0,3
Tracie Fountain,,,,,,,,0,0,3
Write-In,,,,,,,,,0,3
Total,58,0,47,7,4,2,1,1,0,3
,Representative In The General Assembly 172nd District - Democrat,,Auditor General - Democrat,,,,,,,4
,Kevin J Boyle,Write-In,Nina Ahmad,Michael Lamb,Christina M Hartman,Tracie Fountain,Rose Rosie Marie Davis,H Scott Conklin,Write-In,4
Kevin J Boyle,2,0,57,15,6,2,1,1,0,4
Write-In,,0,0,0,0,0,0,0,0,4
Nina Ahmad,,,4,0,0,0,0,0,0,4
Michael Lamb,,,,1,0,0,0,0,0,4
Christina M Hartman,,,,,1,0,0,0,0,4
Tracie Fountain,,,,,,2,0,0,0,4
Rose Rosie Marie Davis,,,,,,,1,0,0,4
H Scott Conklin,,,,,,,,0,0,4
Write-In,,,,,,,,,0,4
Total,84,0,61,16,7,4,2,1,0,4
,Representative In The General Assembly 172nd District - Democrat,,Auditor General - Democrat,,,,,,,8
,Kevin J Boyle,Write-In,Nina Ahmad,Michael Lamb,H Scott Conklin,Christina M Hartman,Tracie Fountain,Rose Rosie Marie Davis,Write-In,8
Kevin J Boyle,12,0,106,20,9,7,7,3,0,8
Write-In,,0,0,0,0,0,0,0,0,8
Nina Ahmad,,,8,0,0,0,0,0,0,8
Michael Lamb,,,,4,0,0,0,0,0,8
H Scott Conklin,,,,,0,0,0,0,0,8
Christina M Hartman,,,,,,1,0,0,0,8
Tracie Fountain,,,,,,,0,0,0,8
Rose Rosie Marie Davis,,,,,,,,2,0,8
Write-In,,,,,,,,,0,8
Total,164,0,114,24,9,8,7,5,0,8
,Representative In The General Assembly 172nd District - Democrat,,Auditor General - Democrat,,,,,,,9
,Kevin J Boyle,Write-In,Nina Ahmad,Michael Lamb,H Scott Conklin,Christina M Hartman,Rose Rosie Marie Davis,Tracie Fountain,Write-In,9
Kevin J Boyle,3,0,65,7,7,4,5,4,0,9
Write-In,,0,0,0,0,1,0,0,0,9
Nina Ahmad,,,8,0,0,0,0,0,0,9
Michael Lamb,,,,3,0,0,0,0,0,9
H Scott Conklin,,,,,0,0,0,0,0,9
Christina M Hartman,,,,,,1,0,0,0,9
Rose Rosie Marie Davis,,,,,,,1,0,0,9
Tracie Fountain,,,,,,,,0,0,9
Write-In,,,,,,,,,0,9
Total,95,1,73,10,7,6,6,4,0,9
,Representative In The General Assembly 172nd District - Democrat,,Auditor General - Democrat,,,,,,,13
,Kevin J Boyle,Write-In,Nina Ahmad,Michael Lamb,Christina M Hartman,Rose Rosie Marie Davis,Tracie Fountain,H Scott Conklin,Write-In,13
Kevin J Boyle,4,0,61,6,2,2,2,1,0,13
Write-In,,0,0,0,0,0,0,0,0,13
Nina Ahmad,,,7,0,0,0,0,0,0,13
Michael Lamb,,,,0,0,0,0,0,0,13
Christina M Hartman,,,,,1,0,0,0,0,13
Rose Rosie Marie Davis,,,,,,1,0,0,0,13
Tracie Fountain,,,,,,,0,0,0,13
H Scott Conklin,,,,,,,,0,0,13
Write-In,,,,,,,,,0,13
Total,78,0,68,6,3,3,2,1,0,13
,Representative In The General Assembly 172nd District - Democrat,,Auditor General - Democrat,,,,,,,14
,Kevin J Boyle,Write-In,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,H Scott Conklin,Rose Rosie Marie Davis,Write-In,14
Kevin J Boyle,3,0,51,7,6,5,3,3,0,14
Write-In,,0,0,0,0,0,0,0,0,14
Nina Ahmad,,,9,0,0,0,0,0,0,14
Michael Lamb,,,,1,0,0,0,0,0,14
Tracie Fountain,,,,,0,0,0,0,0,14
Christina M Hartman,,,,,,0,0,0,0,14
H Scott Conklin,,,,,,,0,0,0,14
Rose Rosie Marie Davis,,,,,,,,0,0,14
Write-In,,,,,,,,,0,14
Total,78,0,60,8,6,5,3,3,0,14
,Representative In The General Assembly 172nd District - Democrat,,Auditor General - Democrat,,,,,,,15
,Kevin J Boyle,Write-In,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Christina M Hartman,Tracie Fountain,Write-In,H Scott Conklin,15
Kevin J Boyle,2,0,48,9,3,2,1,0,0,15
Write-In,,0,0,0,0,0,0,2,0,15
Nina Ahmad,,,5,0,0,0,0,0,0,15
Michael Lamb,,,,1,0,0,0,0,0,15
Rose Rosie Marie Davis,,,,,1,0,0,0,0,15
Christina M Hartman,,,,,,1,0,0,0,15
Tracie Fountain,,,,,,,1,0,0,15
Write-In,,,,,,,,0,0,15
H Scott Conklin,,,,,,,,,0,15
Total,65,2,53,10,4,3,2,2,0,15
,Representative In The General Assembly 172nd District - Democrat,,Auditor General - Democrat,,,,,,,32
,Kevin J Boyle,Write-In,Nina Ahmad,Michael Lamb,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Tracie Fountain,Write-In,32
Kevin J Boyle,0,0,34,6,5,4,3,1,0,32
Write-In,,0,0,0,0,0,0,0,0,32
Nina Ahmad,,,2,0,0,0,0,0,0,32
Michael Lamb,,,,2,0,0,0,0,0,32
Christina M Hartman,,,,,0,0,0,0,0,32
Rose Rosie Marie Davis,,,,,,0,0,0,0,32
H Scott Conklin,,,,,,,0,0,0,32
Tracie Fountain,,,,,,,,0,0,32
Write-In,,,,,,,,,0,32
Total,53,0,36,8,5,4,3,1,0,32
,Representative In The General Assembly 172nd District - Democrat,,Auditor General - Democrat,,,,,,,33
,Kevin J Boyle,Write-In,Nina Ahmad,Michael Lamb,Christina M Hartman,Rose Rosie Marie Davis,Tracie Fountain,H Scott Conklin,Write-In,33
Kevin J Boyle,2,0,44,16,6,5,2,1,0,33
Write-In,,0,0,0,0,0,0,0,0,33
Nina Ahmad,,,7,0,0,0,0,0,0,33
Michael Lamb,,,,2,0,0,0,0,0,33
Christina M Hartman,,,,,1,0,0,0,0,33
Rose Rosie Marie Davis,,,,,,1,0,0,0,33
Tracie Fountain,,,,,,,2,0,0,33
H Scott Conklin,,,,,,,,1,0,33
Write-In,,,,,,,,,0,33
