col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Representative In The General Assembly 203rd District - Democrat,,Auditor General - Democrat,,,,,,,All
,Isabella Fitzgerald,Write-In,Nina Ahmad,Rose Rosie Marie Davis,Michael Lamb,Tracie Fountain,H Scott Conklin,Christina M Hartman,Write-In,All
Isabella Fitzgerald,48,0,"1,355",127,180,106,86,76,0,All
Write-In,,0,4,0,0,1,0,0,0,All
Nina Ahmad,,,287,0,0,0,0,0,0,All
Rose Rosie Marie Davis,,,,87,0,0,0,0,0,All
Michael Lamb,,,,,27,0,0,0,0,All
Tracie Fountain,,,,,,66,0,0,0,All
H Scott Conklin,,,,,,,11,0,0,All
Christina M Hartman,,,,,,,,10,0,All
Write-In,,,,,,,,,1,All
Total,"1,978",5,"1,646",214,207,173,97,86,1,All
,Representative In The General Assembly 203rd District - Democrat,,Auditor General - Democrat,,,,,,,9
,Isabella Fitzgerald,Write-In,Nina Ahmad,Rose Rosie Marie Davis,Tracie Fountain,Michael Lamb,Christina M Hartman,H Scott Conklin,Write-In,9
Isabella Fitzgerald,5,0,128,14,14,17,10,9,0,9
Write-In,,0,2,0,0,0,0,0,0,9
Nina Ahmad,,,35,0,0,0,0,0,0,9
Rose Rosie Marie Davis,,,,11,0,0,0,0,0,9
Tracie Fountain,,,,,8,0,0,0,0,9
Michael Lamb,,,,,,3,0,0,0,9
Christina M Hartman,,,,,,,3,0,0,9
H Scott Conklin,,,,,,,,0,0,9
Write-In,,,,,,,,,0,9
Total,197,2,165,25,22,20,13,9,0,9
,Representative In The General Assembly 203rd District - Democrat,,Auditor General - Democrat,,,,,,,10
,Isabella Fitzgerald,Write-In,Nina Ahmad,Rose Rosie Marie Davis,Tracie Fountain,Michael Lamb,Christina M Hartman,H Scott Conklin,Write-In,10
Isabella Fitzgerald,7,0,122,5,11,11,9,8,0,10
Write-In,,0,0,0,0,0,0,0,0,10
Nina Ahmad,,,17,0,0,0,0,0,0,10
Rose Rosie Marie Davis,,,,9,0,0,0,0,0,10
Tracie Fountain,,,,,3,0,0,0,0,10
Michael Lamb,,,,,,1,0,0,0,10
Christina M Hartman,,,,,,,0,0,0,10
H Scott Conklin,,,,,,,,0,0,10
Write-In,,,,,,,,,0,10
Total,173,0,139,14,14,12,9,8,0,10
,Representative In The General Assembly 203rd District - Democrat,,Auditor General - Democrat,,,,,,,11
,Isabella Fitzgerald,Write-In,Nina Ahmad,Rose Rosie Marie Davis,Michael Lamb,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,11
Isabella Fitzgerald,0,0,101,16,14,8,7,5,0,11
Write-In,,0,0,0,0,0,0,0,0,11
Nina Ahmad,,,15,0,0,0,0,0,0,11
Rose Rosie Marie Davis,,,,9,0,0,0,0,0,11
Michael Lamb,,,,,3,0,0,0,0,11
Tracie Fountain,,,,,,6,0,0,0,11
Christina M Hartman,,,,,,,0,0,0,11
H Scott Conklin,,,,,,,,0,0,11
Write-In,,,,,,,,,0,11
Total,151,0,116,25,17,14,7,5,0,11
,Representative In The General Assembly 203rd District - Democrat,,Auditor General - Democrat,,,,,,,13
,Isabella Fitzgerald,Write-In,Nina Ahmad,Rose Rosie Marie Davis,Michael Lamb,Tracie Fountain,H Scott Conklin,Christina M Hartman,Write-In,13
Isabella Fitzgerald,5,0,116,15,13,5,6,3,0,13
Write-In,,0,0,0,0,0,0,0,0,13
Nina Ahmad,,,20,0,0,0,0,0,0,13
Rose Rosie Marie Davis,,,,7,0,0,0,0,0,13
Michael Lamb,,,,,3,0,0,0,0,13
Tracie Fountain,,,,,,4,0,0,0,13
H Scott Conklin,,,,,,,1,0,0,13
Christina M Hartman,,,,,,,,1,0,13
Write-In,,,,,,,,,1,13
Total,163,0,136,22,16,9,7,4,1,13
,Representative In The General Assembly 203rd District - Democrat,,Auditor General - Democrat,,,,,,,14
,Isabella Fitzgerald,Write-In,Nina Ahmad,Rose Rosie Marie Davis,Tracie Fountain,Michael Lamb,Christina M Hartman,H Scott Conklin,Write-In,14
Isabella Fitzgerald,2,0,61,6,8,8,3,2,0,14
Write-In,,0,0,0,0,0,0,0,0,14
Nina Ahmad,,,14,0,0,0,0,0,0,14
Rose Rosie Marie Davis,,,,9,0,0,0,0,0,14
Tracie Fountain,,,,,3,0,0,0,0,14
Michael Lamb,,,,,,1,0,0,0,14
Christina M Hartman,,,,,,,0,0,0,14
H Scott Conklin,,,,,,,,1,0,14
Write-In,,,,,,,,,0,14
Total,90,0,75,15,11,9,3,3,0,14
,Representative In The General Assembly 203rd District - Democrat,,Auditor General - Democrat,,,,,,,16
,Isabella Fitzgerald,Write-In,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Christina M Hartman,Tracie Fountain,H Scott Conklin,Write-In,16
Isabella Fitzgerald,4,0,71,17,4,4,6,4,0,16
Write-In,,0,1,0,0,0,0,0,0,16
Nina Ahmad,,,11,0,0,0,0,0,0,16
Michael Lamb,,,,0,0,0,0,0,0,16
Rose Rosie Marie Davis,,,,,5,0,0,0,0,16
Christina M Hartman,,,,,,4,0,0,0,16
Tracie Fountain,,,,,,,2,0,0,16
H Scott Conklin,,,,,,,,1,0,16
Write-In,,,,,,,,,0,16
Total,110,1,83,17,9,8,8,5,0,16
,Representative In The General Assembly 203rd District - Democrat,,Auditor General - Democrat,,,,,,,17
,Isabella Fitzgerald,Write-In,Nina Ahmad,Michael Lamb,Tracie Fountain,Rose Rosie Marie Davis,Christina M Hartman,H Scott Conklin,Write-In,17
Isabella Fitzgerald,1,0,85,15,9,6,3,3,0,17
Write-In,,0,0,0,0,0,0,0,0,17
Nina Ahmad,,,13,0,0,0,0,0,0,17
Michael Lamb,,,,1,0,0,0,0,0,17
Tracie Fountain,,,,,4,0,0,0,0,17
Rose Rosie Marie Davis,,,,,,5,0,0,0,17
Christina M Hartman,,,,,,,0,0,0,17
H Scott Conklin,,,,,,,,0,0,17
Write-In,,,,,,,,,0,17
Total,122,0,98,16,13,11,3,3,0,17
,Representative In The General Assembly 203rd District - Democrat,,Auditor General - Democrat,,,,,,,18
,Isabella Fitzgerald,Write-In,Nina Ahmad,Tracie Fountain,Rose Rosie Marie Davis,H Scott Conklin,Michael Lamb,Christina M Hartman,Write-In,18
Isabella Fitzgerald,6,0,92,11,12,8,7,3,0,18
Write-In,,0,0,0,0,0,0,0,0,18
Nina Ahmad,,,26,0,0,0,0,0,0,18
Tracie Fountain,,,,7,0,0,0,0,0,18
Rose Rosie Marie Davis,,,,,3,0,0,0,0,18
H Scott Conklin,,,,,,0,0,0,0,18
Michael Lamb,,,,,,,1,0,0,18
Christina M Hartman,,,,,,,,0,0,18
