col_1,col_2,col_3,col_4,division
,State Treasurer - Democrat,,Representative In The General Assembly 170th District - Democrat,All
,Joe Torsella,Write-In,Write-In,All
Joe Torsella,"1,964",0,203,All
Write-In,,6,5,All
Write-In,,,47,All
Total,"2,167",11,255,All
,State Treasurer - Democrat,,Representative In The General Assembly 170th District - Democrat,1
,Joe Torsella,Write-In,Write-In,1
Joe Torsella,79,0,19,1
Write-In,,0,0,1
Write-In,,,3,1
Total,98,0,22,1
,State Treasurer - Democrat,,Representative In The General Assembly 170th District - Democrat,3
,Joe Torsella,Write-In,Write-In,3
Joe Torsella,46,0,5,3
Write-In,,0,0,3
Write-In,,,3,3
Total,51,0,8,3
,State Treasurer - Democrat,,Representative In The General Assembly 170th District - Democrat,4
,Joe Torsella,Write-In,Write-In,4
Joe Torsella,55,0,7,4
Write-In,,0,0,4
Write-In,,,0,4
Total,62,0,7,4
,State Treasurer - Democrat,,Representative In The General Assembly 170th District - Democrat,5
,Joe Torsella,Write-In,Write-In,5
Joe Torsella,87,0,20,5
Write-In,,1,1,5
Write-In,,,1,5
Total,107,2,22,5
,State Treasurer - Democrat,,Representative In The General Assembly 170th District - Democrat,6
,Joe Torsella,Write-In,Write-In,6
Joe Torsella,64,0,10,6
Write-In,,0,0,6
Write-In,,,1,6
Total,74,0,11,6
,State Treasurer - Democrat,,Representative In The General Assembly 170th District - Democrat,8
,Joe Torsella,Write-In,Write-In,8
Joe Torsella,160,0,5,8
Write-In,,2,0,8
Write-In,,,0,8
Total,165,2,5,8
,State Treasurer - Democrat,,Representative In The General Assembly 170th District - Democrat,9
,Joe Torsella,Write-In,Write-In,9
Joe Torsella,65,0,6,9
Write-In,,0,0,9
Write-In,,,4,9
Total,71,0,10,9
,State Treasurer - Democrat,,Representative In The General Assembly 170th District - Democrat,10
,Joe Torsella,Write-In,Write-In,10
Joe Torsella,108,0,5,10
Write-In,,0,0,10
Write-In,,,2,10
Total,113,0,7,10
,State Treasurer - Democrat,,Representative In The General Assembly 170th District - Democrat,12
,Joe Torsella,Write-In,Write-In,12
Joe Torsella,75,0,8,12
Write-In,,0,0,12
Write-In,,,5,12
Total,83,0,13,12
,State Treasurer - Democrat,,Representative In The General Assembly 170th District - Democrat,13
,Joe Torsella,Write-In,Write-In,13
Joe Torsella,45,0,5,13
Write-In,,0,1,13
Write-In,,,0,13
Total,50,1,6,13
,State Treasurer - Democrat,,Representative In The General Assembly 170th District - Democrat,14
,Joe Torsella,Write-In,Write-In,14
Joe Torsella,77,0,14,14
Write-In,,1,1,14
Write-In,,,4,14
Total,91,2,19,14
,State Treasurer - Democrat,,Representative In The General Assembly 170th District - Democrat,15
,Joe Torsella,Write-In,Write-In,15
Joe Torsella,106,0,4,15
Write-In,,0,0,15
Write-In,,,0,15
Total,110,0,4,15
,State Treasurer - Democrat,,Representative In The General Assembly 170th District - Democrat,16
,Joe Torsella,Write-In,Write-In,16
Joe Torsella,40,0,8,16
Write-In,,1,0,16
Write-In,,,2,16
Total,48,1,10,16
,State Treasurer - Democrat,,Representative In The General Assembly 170th District - Democrat,18
,Joe Torsella,Write-In,Write-In,18
Joe Torsella,75,0,5,18
Write-In,,0,0,18
Write-In,,,2,18
Total,80,0,7,18
,State Treasurer - Democrat,,Representative In The General Assembly 170th District - Democrat,20
,Joe Torsella,Write-In,Write-In,20
Joe Torsella,68,0,9,20
Write-In,,0,0,20
Write-In,,,1,20
Total,77,0,10,20
,State Treasurer - Democrat,,Representative In The General Assembly 170th District - Democrat,22
,Joe Torsella,Write-In,Write-In,22
Joe Torsella,129,0,10,22
Write-In,,0,1,22
Write-In,,,5,22
Total,139,1,16,22
,State Treasurer - Democrat,,Representative In The General Assembly 170th District - Democrat,23
,Joe Torsella,Write-In,Write-In,23
Joe Torsella,88,0,12,23
Write-In,,0,0,23
Write-In,,,1,23
Total,100,0,13,23
,State Treasurer - Democrat,,Representative In The General Assembly 170th District - Democrat,31
,Joe Torsella,Write-In,Write-In,31
Joe Torsella,83,0,5,31
Write-In,,0,1,31
Write-In,,,0,31
Total,88,1,6,31
,State Treasurer - Democrat,,Representative In The General Assembly 170th District - Democrat,33
,Joe Torsella,Write-In,Write-In,33
Joe Torsella,117,0,9,33
Write-In,,0,0,33
Write-In,,,1,33
Total,126,0,10,33
,State Treasurer - Democrat,,Representative In The General Assembly 170th District - Democrat,34
,Joe Torsella,Write-In,Write-In,34
Joe Torsella,51,0,9,34
Write-In,,0,0,34
Write-In,,,1,34
Total,60,0,10,34
,State Treasurer - Democrat,,Representative In The General Assembly 170th District - Democrat,38
,Joe Torsella,Write-In,Write-In,38
Joe Torsella,75,0,11,38
Write-In,,1,0,38
Write-In,,,4,38
Total,86,1,15,38
,State Treasurer - Democrat,,Representative In The General Assembly 170th District - Democrat,39
,Joe Torsella,Write-In,Write-In,39
Joe Torsella,98,0,1,39
Write-In,,0,0,39
Write-In,,,1,39
Total,99,0,2,39
,State Treasurer - Democrat,,Representative In The General Assembly 170th District - Democrat,40
,Joe Torsella,Write-In,Write-In,40
Joe Torsella,62,0,2,40
Write-In,,0,0,40
Write-In,,,1,40
Total,64,0,3,40
,State Treasurer - Democrat,,Representative In The General Assembly 170th District - Democrat,41
,Joe Torsella,Write-In,Write-In,41
Joe Torsella,111,0,14,41
Write-In,,0,0,41
Write-In,,,5,41
Total,125,0,19,41
