col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,division
,President Of The United States - Democrat,,,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,All
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Pamela Robinson,Michele Lockman,Anthony Bellmon,Patrick Parkinson,Theodore Kirsch,Mona Getzes Cohen,Lisa Powley,Amy Roat,Lorraine Haw,Vayda Good,Alvaro Quinones,Kempis Ghani Songster,Ronald Raju Joseph,Adam Tennant,Write-In,All
Joseph R Biden,443,0,0,0,"3,581","3,363","3,270","3,161","3,128","2,833",827,750,576,526,508,448,420,338,35,All
Bernie Sanders,,48,0,0,156,137,117,114,108,79,350,374,286,295,283,291,267,270,1,All
Tulsi Gabbard,,,10,0,30,33,20,26,27,16,30,29,15,19,14,20,13,14,1,All
Write-In,,,,9,2,2,2,3,3,2,6,5,5,4,3,5,4,5,3,All
Pamela Robinson,,,,,2,"3,261","3,205","3,106","3,079","2,677",816,710,490,418,388,360,285,223,27,All
Michele Lockman,,,,,,0,"3,181","3,128","3,098","2,610",787,684,418,368,365,307,262,218,18,All
Anthony Bellmon,,,,,,,2,"3,079","3,113","2,569",697,625,376,310,292,284,232,148,15,All
Patrick Parkinson,,,,,,,,1,"3,051","2,501",701,595,354,270,302,268,223,176,11,All
Theodore Kirsch,,,,,,,,,0,"2,495",672,580,321,271,259,266,201,159,16,All
Mona Getzes Cohen,,,,,,,,,,1,453,382,410,396,356,249,270,225,11,All
Lisa Powley,,,,,,,,,,,2,841,478,476,438,459,431,400,3,All
Amy Roat,,,,,,,,,,,,3,491,466,433,428,421,390,1,All
Lorraine Haw,,,,,,,,,,,,,0,536,473,488,432,421,1,All
Vayda Good,,,,,,,,,,,,,,0,525,457,453,435,1,All
Alvaro Quinones,,,,,,,,,,,,,,,0,432,455,438,1,All
Kempis Ghani Songster,,,,,,,,,,,,,,,,0,440,403,0,All
Ronald Raju Joseph,,,,,,,,,,,,,,,,,1,440,0,All
Adam Tennant,,,,,,,,,,,,,,,,,,0,0,All
Write-In,,,,,,,,,,,,,,,,,,,0,All
Total,"4,627",534,63,19,"3,816","3,573","3,442","3,337","3,299","2,963","1,228","1,172",892,855,818,774,714,639,43,All
,President Of The United States - Democrat,,,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,1
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Michele Lockman,Anthony Bellmon,Pamela Robinson,Patrick Parkinson,Mona Getzes Cohen,Theodore Kirsch,Lisa Powley,Alvaro Quinones,Lorraine Haw,Amy Roat,Vayda Good,Adam Tennant,Kempis Ghani Songster,Ronald Raju Joseph,Write-In,1
Joseph R Biden,11,0,0,0,81,80,80,76,71,73,23,18,18,15,15,13,9,8,2,1
Bernie Sanders,,0,0,0,4,4,3,1,5,1,14,17,16,18,17,14,18,15,0,1
Tulsi Gabbard,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Write-In,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
Michele Lockman,,,,,0,80,74,75,65,73,24,11,13,15,12,8,4,2,2,1
Anthony Bellmon,,,,,,0,75,74,67,72,22,10,13,16,12,5,3,3,2,1
Pamela Robinson,,,,,,,0,72,62,69,22,12,14,15,12,8,5,3,1,1
Patrick Parkinson,,,,,,,,0,60,72,20,9,12,14,8,6,3,2,2,1
Mona Getzes Cohen,,,,,,,,,0,59,16,14,18,13,16,11,11,8,1,1
Theodore Kirsch,,,,,,,,,,0,19,8,10,12,9,6,2,1,2,1
Lisa Powley,,,,,,,,,,,0,15,16,22,16,16,14,12,1,1
Alvaro Quinones,,,,,,,,,,,,0,23,17,24,21,21,18,0,1
Lorraine Haw,,,,,,,,,,,,,0,18,24,20,23,19,0,1
Amy Roat,,,,,,,,,,,,,,0,17,14,16,15,0,1
Vayda Good,,,,,,,,,,,,,,,0,21,21,20,0,1
Adam Tennant,,,,,,,,,,,,,,,,0,21,19,0,1
Kempis Ghani Songster,,,,,,,,,,,,,,,,,0,21,0,1
Ronald Raju Joseph,,,,,,,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,,,,,,,0,1
Total,108,24,1,1,85,84,83,77,76,74,37,36,34,33,32,27,27,23,5,1
,President Of The United States - Democrat,,,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,2
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Pamela Robinson,Michele Lockman,Anthony Bellmon,Theodore Kirsch,Patrick Parkinson,Mona Getzes Cohen,Lisa Powley,Amy Roat,Lorraine Haw,Vayda Good,Ronald Raju Joseph,Alvaro Quinones,Kempis Ghani Songster,Adam Tennant,Write-In,2
Joseph R Biden,34,0,0,0,193,176,167,159,158,143,51,44,34,35,27,24,23,16,2,2
Bernie Sanders,,0,0,0,10,8,7,7,6,4,22,23,18,15,18,15,16,16,0,2
Tulsi Gabbard,,,2,0,2,2,2,2,2,1,3,2,0,0,0,0,0,0,1,2
Write-In,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Pamela Robinson,,,,,0,170,164,157,155,128,54,45,28,26,19,18,17,9,4,2
Michele Lockman,,,,,,0,166,160,161,125,53,41,24,20,14,16,15,9,4,2
Anthony Bellmon,,,,,,,0,157,156,122,43,38,24,19,13,13,12,8,2,2
Theodore Kirsch,,,,,,,,0,156,121,46,36,21,18,12,11,13,6,2,2
Patrick Parkinson,,,,,,,,,1,116,42,33,20,15,13,12,13,6,2,2
Mona Getzes Cohen,,,,,,,,,,0,29,21,24,25,16,15,14,11,2,2
Lisa Powley,,,,,,,,,,,0,54,29,25,26,21,22,21,1,2
Amy Roat,,,,,,,,,,,,0,30,29,28,20,22,21,0,2
Lorraine Haw,,,,,,,,,,,,,0,31,28,27,31,23,0,2
Vayda Good,,,,,,,,,,,,,,0,29,28,24,23,0,2
Ronald Raju Joseph,,,,,,,,,,,,,,,0,28,26,26,0,2
Alvaro Quinones,,,,,,,,,,,,,,,,0,23,23,0,2
Kempis Ghani Songster,,,,,,,,,,,,,,,,,0,22,0,2
Adam Tennant,,,,,,,,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,,,,,,,,0,2
Total,259,29,5,0,206,187,176,168,167,148,76,69,52,50,45,39,39,32,5,2
,President Of The United States - Democrat,,,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,3
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Pamela Robinson,Michele Lockman,Patrick Parkinson,Anthony Bellmon,Theodore Kirsch,Mona Getzes Cohen,Amy Roat,Lisa Powley,Vayda Good,Alvaro Quinones,Lorraine Haw,Kempis Ghani Songster,Ronald Raju Joseph,Adam Tennant,Write-In,3
Joseph R Biden,28,0,0,0,236,220,213,216,208,184,46,39,33,33,33,26,30,20,1,3
Bernie Sanders,,2,0,0,9,5,6,4,6,6,21,20,21,18,16,18,14,15,0,3
Tulsi Gabbard,,,1,0,3,3,2,0,2,1,1,1,2,2,2,1,1,2,0,3
Write-In,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Pamela Robinson,,,,,0,220,214,210,205,184,44,38,32,32,31,24,24,14,1,3
Michele Lockman,,,,,,0,211,206,201,173,40,38,25,25,25,16,22,14,1,3
Patrick Parkinson,,,,,,,0,203,204,170,38,35,22,21,18,17,16,12,1,3
Anthony Bellmon,,,,,,,,0,203,175,38,30,22,20,20,15,12,7,1,3
Theodore Kirsch,,,,,,,,,0,167,41,36,21,23,22,17,15,9,1,3
Mona Getzes Cohen,,,,,,,,,,0,27,17,30,27,24,19,16,11,1,3
Amy Roat,,,,,,,,,,,0,47,30,27,24,26,24,22,0,3
Lisa Powley,,,,,,,,,,,,0,24,25,24,24,25,20,0,3
Vayda Good,,,,,,,,,,,,,0,36,31,28,29,27,0,3
Alvaro Quinones,,,,,,,,,,,,,,0,32,27,28,24,0,3
Lorraine Haw,,,,,,,,,,,,,,,0,30,24,23,0,3
Kempis Ghani Songster,,,,,,,,,,,,,,,,0,28,23,0,3
Ronald Raju Joseph,,,,,,,,,,,,,,,,,0,24,0,3
Adam Tennant,,,,,,,,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,,,,,,,,0,3
Total,290,32,4,3,251,231,224,222,218,193,68,60,57,54,51,46,45,37,1,3
,President Of The United States - Democrat,,,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,4
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Michele Lockman,Pamela Robinson,Anthony Bellmon,Patrick Parkinson,Theodore Kirsch,Mona Getzes Cohen,Lisa Powley,Amy Roat,Lorraine Haw,Vayda Good,Alvaro Quinones,Kempis Ghani Songster,Ronald Raju Joseph,Adam Tennant,Write-In,4
Joseph R Biden,19,0,0,0,134,128,130,125,126,115,30,28,13,15,16,11,11,11,0,4
Bernie Sanders,,2,0,0,6,9,5,5,4,3,12,12,10,9,7,9,9,7,0,4
Tulsi Gabbard,,,0,0,2,1,0,1,0,1,1,1,1,1,0,1,0,0,0,4
Write-In,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Michele Lockman,,,,,0,128,130,128,127,111,32,28,14,14,11,8,5,10,0,4
Pamela Robinson,,,,,,1,123,119,118,102,33,27,12,13,13,11,8,9,0,4
Anthony Bellmon,,,,,,,0,123,127,109,27,25,10,12,11,10,7,6,0,4
Patrick Parkinson,,,,,,,,0,124,101,28,25,10,9,10,7,4,8,0,4
Theodore Kirsch,,,,,,,,,0,106,27,25,9,11,8,8,5,7,0,4
Mona Getzes Cohen,,,,,,,,,,0,19,21,10,13,9,5,6,4,0,4
Lisa Powley,,,,,,,,,,,0,28,13,17,12,14,12,9,0,4
Amy Roat,,,,,,,,,,,,0,19,16,8,12,12,10,0,4
Lorraine Haw,,,,,,,,,,,,,0,17,9,12,12,10,0,4
Vayda Good,,,,,,,,,,,,,,0,11,12,13,9,0,4
Alvaro Quinones,,,,,,,,,,,,,,,0,11,12,11,0,4
Kempis Ghani Songster,,,,,,,,,,,,,,,,0,13,7,0,4
Ronald Raju Joseph,,,,,,,,,,,,,,,,,0,10,0,4
Adam Tennant,,,,,,,,,,,,,,,,,,0,0,4
