col_1,col_2,col_3,col_4,col_5,division
,Representative In Congress 2nd District - Republican,,Attorney General - Republican,,All
,David Torres,Write-In,Heather Heidelbaugh,Write-In,All
David Torres,27,0,615,2,All
Write-In,,0,1,1,All
Heather Heidelbaugh,,,27,0,All
Write-In,,,,0,All
Total,644,2,643,3,All
,Attorney General - Republican,,Representative In Congress 2nd District - Republican,,1
,Heather Heidelbaugh,Write-In,David Torres,Write-In,1
Heather Heidelbaugh,2,0,26,0,1
Write-In,,0,0,0,1
David Torres,,,0,0,1
Write-In,,,,0,1
Total,28,0,26,0,1
,Attorney General - Republican,,Representative In Congress 2nd District - Republican,,2
,Heather Heidelbaugh,Write-In,David Torres,Write-In,2
Heather Heidelbaugh,2,0,19,0,2
Write-In,,0,0,0,2
David Torres,,,1,0,2
Write-In,,,,0,2
Total,21,0,20,0,2
,Representative In Congress 2nd District - Republican,,Attorney General - Republican,,3
,David Torres,Write-In,Heather Heidelbaugh,Write-In,3
David Torres,1,0,22,0,3
Write-In,,0,0,0,3
Heather Heidelbaugh,,,1,0,3
Write-In,,,,0,3
Total,23,0,23,0,3
,Representative In Congress 2nd District - Republican,,Attorney General - Republican,,4
,David Torres,Write-In,Heather Heidelbaugh,Write-In,4
David Torres,0,0,14,1,4
Write-In,,0,0,0,4
Heather Heidelbaugh,,,0,0,4
Write-In,,,,0,4
Total,15,0,14,1,4
,Representative In Congress 2nd District - Republican,,Attorney General - Republican,,5
,David Torres,Write-In,Heather Heidelbaugh,Write-In,5
David Torres,1,0,13,0,5
Write-In,,0,0,0,5
Heather Heidelbaugh,,,1,0,5
Write-In,,,,0,5
Total,14,0,14,0,5
,Representative In Congress 2nd District - Republican,,Attorney General - Republican,,6
,David Torres,Write-In,Heather Heidelbaugh,Write-In,6
David Torres,0,0,25,0,6
Write-In,,0,0,0,6
Heather Heidelbaugh,,,0,0,6
Write-In,,,,0,6
Total,25,0,25,0,6
,Attorney General - Republican,,Representative In Congress 2nd District - Republican,,7
,Heather Heidelbaugh,Write-In,David Torres,Write-In,7
Heather Heidelbaugh,3,0,25,0,7
Write-In,,0,0,0,7
David Torres,,,0,0,7
Write-In,,,,0,7
Total,28,0,25,0,7
,Representative In Congress 2nd District - Republican,,Attorney General - Republican,,8
