col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Representative In The General Assembly 194th District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,All
,Lisa Goldman Riley,Write-In,Denise Furey,Paul Panepinto,Calvin Tucker,Erin Elmore,John Paul Sutton,Write-In,All
Lisa Goldman Riley,58,0,855,806,662,471,436,6,All
Write-In,,2,0,0,0,2,0,2,All
Denise Furey,,,17,600,513,291,232,3,All
Paul Panepinto,,,,23,476,208,214,3,All
Calvin Tucker,,,,,2,169,176,0,All
Erin Elmore,,,,,,3,189,4,All
John Paul Sutton,,,,,,,3,1,All
Write-In,,,,,,,,1,All
Total,"1,340",5,949,899,724,501,456,12,All
,Representative In The General Assembly 194th District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,1
,Lisa Goldman Riley,Write-In,Denise Furey,Paul Panepinto,Calvin Tucker,Erin Elmore,John Paul Sutton,Write-In,1
Lisa Goldman Riley,0,0,19,14,12,8,5,0,1
Write-In,,0,0,0,0,0,0,0,1
Denise Furey,,,0,12,11,7,4,0,1
Paul Panepinto,,,,0,9,2,1,0,1
Calvin Tucker,,,,,0,3,1,0,1
Erin Elmore,,,,,,0,4,0,1
John Paul Sutton,,,,,,,1,0,1
Write-In,,,,,,,,0,1
Total,22,0,19,14,12,8,6,0,1
,Representative In The General Assembly 194th District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,2
,Lisa Goldman Riley,Write-In,Calvin Tucker,Denise Furey,Paul Panepinto,Erin Elmore,John Paul Sutton,Write-In,2
Lisa Goldman Riley,0,0,19,20,20,15,14,0,2
Write-In,,0,0,0,0,0,0,0,2
Calvin Tucker,,,0,13,13,6,7,0,2
Denise Furey,,,,0,12,9,6,0,2
Paul Panepinto,,,,,0,4,8,0,2
Erin Elmore,,,,,,0,3,0,2
John Paul Sutton,,,,,,,0,0,2
Write-In,,,,,,,,0,2
Total,37,0,21,21,21,17,14,0,2
,Representative In The General Assembly 194th District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,3
,Lisa Goldman Riley,Write-In,Paul Panepinto,Calvin Tucker,John Paul Sutton,Denise Furey,Erin Elmore,Write-In,3
