col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Auditor General - Democrat,,,,,,,Senator In The General Assembly 1st District - Democrat,,,All
,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Larry Farnese,Nikil Saval,Write-In,All
Nina Ahmad,299,0,0,0,0,0,0,"3,385","3,122",4,All
Michael Lamb,,39,0,0,0,0,0,"1,110",359,2,All
Tracie Fountain,,,10,0,0,0,0,294,360,1,All
Christina M Hartman,,,,13,0,0,0,307,253,1,All
Rose Rosie Marie Davis,,,,,5,0,0,99,142,1,All
H Scott Conklin,,,,,,4,0,110,96,0,All
Write-In,,,,,,,1,5,2,1,All
Larry Farnese,,,,,,,,380,0,0,All
Nikil Saval,,,,,,,,,223,0,All
Write-In,,,,,,,,,,1,All
Total,"6,810","1,510",665,574,247,210,9,"5,690","4,557",11,All
,Auditor General - Democrat,,,,,,,Senator In The General Assembly 1st District - Democrat,,,1
,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Nikil Saval,Larry Farnese,Write-In,1
Nina Ahmad,4,0,0,0,0,0,0,121,85,0,1
Michael Lamb,,0,0,0,0,0,0,14,39,1,1
Tracie Fountain,,,1,0,0,0,0,13,11,0,1
Christina M Hartman,,,,0,0,0,0,9,6,0,1
Rose Rosie Marie Davis,,,,,0,0,0,6,1,0,1
H Scott Conklin,,,,,,0,0,2,0,0,1
Write-In,,,,,,,0,0,0,0,1
Nikil Saval,,,,,,,,13,0,0,1
Larry Farnese,,,,,,,,,11,0,1
Write-In,,,,,,,,,,0,1
Total,210,54,25,15,7,2,0,178,153,1,1
,Auditor General - Democrat,,,,,,,Senator In The General Assembly 1st District - Democrat,,,2
,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Nikil Saval,Larry Farnese,Write-In,2
Nina Ahmad,14,0,0,0,0,0,0,101,76,0,2
Michael Lamb,,1,0,0,0,0,0,13,41,0,2
Tracie Fountain,,,0,0,0,0,0,18,9,0,2
Christina M Hartman,,,,0,0,0,0,12,13,0,2
Rose Rosie Marie Davis,,,,,1,0,0,5,3,0,2
H Scott Conklin,,,,,,0,0,1,3,0,2
Write-In,,,,,,,0,0,0,1,2
Nikil Saval,,,,,,,,10,0,0,2
Larry Farnese,,,,,,,,,10,0,2
Write-In,,,,,,,,,,0,2
Total,191,55,27,25,9,4,1,160,155,1,2
,Auditor General - Democrat,,,,,,,Senator In The General Assembly 1st District - Democrat,,,3
,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,H Scott Conklin,Rose Rosie Marie Davis,Write-In,Nikil Saval,Larry Farnese,Write-In,3
Nina Ahmad,5,0,0,0,0,0,0,160,98,0,3
Michael Lamb,,2,0,0,0,0,0,14,29,0,3
Tracie Fountain,,,0,0,0,0,0,14,9,0,3
Christina M Hartman,,,,1,0,0,0,8,11,0,3
H Scott Conklin,,,,,0,0,0,4,5,0,3
Rose Rosie Marie Davis,,,,,,0,0,3,1,0,3
Write-In,,,,,,,0,0,0,0,3
Nikil Saval,,,,,,,,22,0,0,3
Larry Farnese,,,,,,,,,19,0,3
Write-In,,,,,,,,,,1,3
Total,263,45,23,20,9,4,0,225,172,1,3
,Auditor General - Democrat,,,,,,,Senator In The General Assembly 1st District - Democrat,,,4
,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Nikil Saval,Larry Farnese,Write-In,4
Nina Ahmad,13,0,0,0,0,0,0,112,76,0,4
Michael Lamb,,0,0,0,0,0,0,12,27,0,4
Tracie Fountain,,,0,0,0,0,0,14,10,0,4
Christina M Hartman,,,,1,0,0,0,9,10,0,4
Rose Rosie Marie Davis,,,,,0,0,0,5,3,0,4
H Scott Conklin,,,,,,0,0,5,2,0,4
Write-In,,,,,,,0,0,0,0,4
Nikil Saval,,,,,,,,15,0,0,4
Larry Farnese,,,,,,,,,15,0,4
Write-In,,,,,,,,,,0,4
Total,201,39,24,20,8,7,0,172,143,0,4
,Auditor General - Democrat,,,,,,,Senator In The General Assembly 1st District - Democrat,,,5
,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Nikil Saval,Larry Farnese,Write-In,5
Nina Ahmad,7,0,0,0,0,0,0,74,43,0,5
Michael Lamb,,1,0,0,0,0,0,6,13,0,5
Tracie Fountain,,,0,0,0,0,0,5,9,0,5
Christina M Hartman,,,,0,0,0,0,3,4,0,5
Rose Rosie Marie Davis,,,,,0,0,0,5,2,0,5
H Scott Conklin,,,,,,0,0,4,0,0,5
Write-In,,,,,,,0,0,0,0,5
Nikil Saval,,,,,,,,7,0,0,5
Larry Farnese,,,,,,,,,5,0,5
Write-In,,,,,,,,,,0,5
Total,124,20,14,7,7,4,0,104,76,0,5
,Auditor General - Democrat,,,,,,,Senator In The General Assembly 1st District - Democrat,,,6
