col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,division
Cindy Bass,0,230,222,221,219,221,219,217,215,214,212,29,23,18,19,17,12,9,10,6,4,3,3,3,3,3,137,49,16,10,0,1
Nina Tinari,,0,221,224,217,224,221,219,218,215,212,29,22,17,18,17,13,11,11,6,5,4,3,2,2,3,135,51,15,10,0,1
Anuj Gupta,,,0,214,215,213,211,211,210,207,207,25,21,16,14,14,12,10,9,5,3,4,2,3,2,3,131,50,15,10,0,1
Lindy Li,,,,0,210,215,217,216,211,210,209,30,21,19,20,18,13,12,12,7,6,5,4,4,3,3,129,50,14,10,0,1
Terry Gillen,,,,,0,211,208,208,207,205,205,24,15,13,14,11,7,7,6,5,3,3,2,2,3,0,129,50,14,10,0,1
Charlene Cooper,,,,,,0,215,214,212,211,208,26,20,14,15,12,10,9,10,5,3,3,3,3,2,3,128,48,13,10,0,1
Malcolm Kenyatta,,,,,,,0,216,210,213,213,26,18,17,15,16,10,7,10,7,5,4,4,4,3,3,128,48,13,11,0,1
Wynnetta Ward,,,,,,,,0,210,212,210,25,18,17,15,16,12,11,10,7,6,5,2,3,2,3,123,49,16,10,0,1
Owen Voutsinas-Klose,,,,,,,,,0,209,206,22,16,15,12,12,8,8,7,6,5,2,3,1,2,3,124,46,15,10,0,1
Matthew Miller,,,,,,,,,,0,210,23,16,13,12,10,8,6,7,6,4,3,2,2,0,3,121,46,14,10,0,1
Ken Washington,,,,,,,,,,,0,22,17,14,12,12,9,6,7,6,4,3,2,2,2,3,123,45,12,10,0,1
Sherrie Cohen,,,,,,,,,,,,0,28,27,32,30,21,21,22,20,18,17,18,17,17,0,20,18,3,4,0,1
Joanne Beer,,,,,,,,,,,,,0,21,23,26,24,20,20,16,17,16,15,17,16,3,20,13,2,1,0,1
Anlin Wang,,,,,,,,,,,,,,0,25,24,18,19,20,20,20,16,19,17,17,0,18,11,2,4,0,1
Arielle Cohen,,,,,,,,,,,,,,,0,25,19,21,22,18,19,16,18,17,17,0,16,13,2,3,0,1
Heather Pope,,,,,,,,,,,,,,,,0,22,20,21,19,19,16,17,17,18,0,14,12,4,2,0,1
Daisy Confoy,,,,,,,,,,,,,,,,,0,18,17,15,15,14,14,14,15,1,13,9,2,2,0,1
Carla Le'Coin,,,,,,,,,,,,,,,,,,0,23,17,16,17,16,16,14,0,12,10,2,2,0,1
Christina Borst,,,,,,,,,,,,,,,,,,,0,16,15,16,18,17,15,0,10,10,2,2,0,1
Steve Paul,,,,,,,,,,,,,,,,,,,,0,17,16,16,16,15,0,10,8,2,3,0,1
Sergio Cea,,,,,,,,,,,,,,,,,,,,,0,14,15,15,16,0,10,9,1,1,0,1
Bryan Mercer,,,,,,,,,,,,,,,,,,,,,,0,14,14,13,0,6,8,2,2,0,1
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,0,16,15,0,6,8,1,3,0,1
Jack Cahill,,,,,,,,,,,,,,,,,,,,,,,,0,14,0,6,9,1,2,0,1
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9,7,1,1,0,1
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1
Marylouise Isaacson,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,0,0,0,1
Vanessa Mcgrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,1
Jeff Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
Andre Del Valle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,1
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,238,238,231,229,227,226,226,224,221,218,215,48,40,37,36,36,28,27,27,23,22,19,19,19,18,3,163,67,19,15,0,1
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 175th District - Democrat,,,,,2
,Anuj Gupta,Nina Tinari,Cindy Bass,Charlene Cooper,Terry Gillen,Lindy Li,Malcolm Kenyatta,Wynnetta Ward,Owen Voutsinas-Klose,Matthew Miller,Ken Washington,Sherrie Cohen,Arielle Cohen,Daisy Confoy,Heather Pope,Joanne Beer,Anlin Wang,Carla Le'Coin,Christina Borst,Jack Cahill,Sergio Cea,Daniel Laufer,Steve Paul,Bryan Mercer,Paul Prescod,Write-In,Marylouise Isaacson,Vanessa Mcgrath,Jeff Dempsey,Andre Del Valle,Write-In,2
Anuj Gupta,0,202,201,201,198,200,199,195,194,193,190,27,24,20,21,21,17,14,11,8,11,4,5,6,3,4,99,66,21,13,0,2
Nina Tinari,,0,198,200,197,196,195,195,193,188,186,28,24,21,22,21,16,17,13,10,11,7,3,6,3,4,100,64,20,15,0,2
Cindy Bass,,,0,200,193,194,192,196,191,187,186,28,24,20,21,21,16,15,13,7,11,6,3,6,3,4,97,66,19,13,0,2
Charlene Cooper,,,,0,193,194,194,197,189,188,187,29,24,21,21,21,16,17,14,7,10,6,3,6,3,4,96,63,19,14,0,2
Terry Gillen,,,,,0,192,192,193,191,191,187,23,19,17,17,16,14,13,12,11,7,7,3,7,1,4,97,62,22,12,0,2
Lindy Li,,,,,,0,192,191,186,187,183,28,25,23,21,22,17,17,14,9,11,6,4,6,3,4,93,63,20,16,0,2
Malcolm Kenyatta,,,,,,,0,189,188,187,185,23,19,15,16,19,13,14,13,10,10,6,4,7,3,4,95,62,19,13,0,2
Wynnetta Ward,,,,,,,,0,186,184,184,28,23,21,20,19,16,17,14,9,10,7,4,6,2,4,94,61,18,15,0,2
Owen Voutsinas-Klose,,,,,,,,,0,187,186,21,14,14,15,12,11,9,9,9,9,6,2,7,2,4,98,57,20,11,0,2
Matthew Miller,,,,,,,,,,0,184,17,11,10,11,10,10,5,7,7,6,4,0,6,1,4,91,58,22,11,0,2
Ken Washington,,,,,,,,,,,0,18,13,11,12,10,10,6,7,9,6,5,3,7,1,4,90,60,19,11,0,2
Sherrie Cohen,,,,,,,,,,,,0,53,56,54,49,53,49,46,41,40,39,40,39,38,8,27,18,5,12,0,2
Arielle Cohen,,,,,,,,,,,,,0,52,52,50,47,49,44,41,40,39,41,36,38,0,21,17,6,14,0,2
Daisy Confoy,,,,,,,,,,,,,,0,50,50,49,51,46,39,39,39,41,38,40,8,21,16,5,13,0,2
Heather Pope,,,,,,,,,,,,,,,0,48,47,47,45,40,41,38,39,36,37,0,24,16,5,11,0,2
Joanne Beer,,,,,,,,,,,,,,,,0,46,48,45,38,41,38,39,36,39,8,20,19,6,9,0,2
Anlin Wang,,,,,,,,,,,,,,,,,0,44,41,41,42,38,42,36,39,8,17,16,6,12,0,2
Carla Le'Coin,,,,,,,,,,,,,,,,,,0,48,41,41,42,40,38,37,0,17,14,5,14,0,2
Christina Borst,,,,,,,,,,,,,,,,,,,0,42,38,41,39,41,38,0,18,13,5,11,0,2
Jack Cahill,,,,,,,,,,,,,,,,,,,,0,37,40,39,40,36,0,16,10,6,10,0,2
Sergio Cea,,,,,,,,,,,,,,,,,,,,,0,36,37,35,37,0,15,11,6,10,0,2
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,0,37,38,36,0,15,9,5,9,0,2
Steve Paul,,,,,,,,,,,,,,,,,,,,,,,0,35,37,8,13,10,6,9,0,2
Bryan Mercer,,,,,,,,,,,,,,,,,,,,,,,,0,35,0,14,11,5,7,0,2
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,,,,0,8,13,8,5,9,0,2
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,2
Marylouise Isaacson,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,0,0,0,2
Vanessa Mcgrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,2
Jeff Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,2
Andre Del Valle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,213,211,207,206,205,204,202,201,198,194,192,70,65,63,63,61,59,57,54,48,48,44,44,43,41,14,126,89,31,26,0,2
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 175th District - Democrat,,,,,3
,Cindy Bass,Anuj Gupta,Nina Tinari,Terry Gillen,Lindy Li,Wynnetta Ward,Charlene Cooper,Ken Washington,Malcolm Kenyatta,Matthew Miller,Owen Voutsinas-Klose,Sherrie Cohen,Arielle Cohen,Heather Pope,Anlin Wang,Carla Le'Coin,Joanne Beer,Christina Borst,Sergio Cea,Daisy Confoy,Daniel Laufer,Steve Paul,Bryan Mercer,Jack Cahill,Paul Prescod,Write-In,Marylouise Isaacson,Vanessa Mcgrath,Jeff Dempsey,Andre Del Valle,Write-In,3
Cindy Bass,0,287,283,278,275,274,272,266,266,267,268,36,24,21,17,15,13,11,10,8,7,7,4,5,4,2,153,73,36,13,0,3
Anuj Gupta,,0,277,276,272,273,271,264,260,265,266,37,26,23,18,14,15,11,10,9,7,7,4,4,4,2,150,71,34,15,0,3
Nina Tinari,,,0,269,270,268,265,261,260,261,265,35,24,24,19,15,12,11,10,8,8,7,4,4,4,2,148,70,32,15,0,3
Terry Gillen,,,,2,268,268,266,266,260,264,260,29,22,15,14,11,9,9,7,3,6,4,4,2,3,3,148,67,32,15,0,3
Lindy Li,,,,,0,267,263,260,257,260,258,32,23,20,18,14,12,10,10,8,7,5,6,3,3,2,144,70,32,15,0,3
Wynnetta Ward,,,,,,0,268,261,257,261,262,31,22,20,15,13,12,9,8,7,6,6,4,2,4,2,142,67,32,15,0,3
Charlene Cooper,,,,,,,1,259,255,261,264,29,24,20,17,13,14,10,9,8,6,6,5,4,5,2,141,67,32,14,0,3
Ken Washington,,,,,,,,0,256,259,255,24,19,14,13,9,7,7,9,1,5,3,4,2,2,2,147,63,28,15,0,3
Malcolm Kenyatta,,,,,,,,,0,257,253,24,18,13,11,9,9,7,6,3,5,4,4,5,3,4,144,64,30,14,0,3
Matthew Miller,,,,,,,,,,0,258,22,19,13,10,6,6,3,8,2,4,6,4,3,3,2,140,65,31,14,0,3
Owen Voutsinas-Klose,,,,,,,,,,,0,24,18,17,15,10,10,8,8,6,4,6,3,4,4,2,142,64,29,14,0,3
Sherrie Cohen,,,,,,,,,,,,0,44,44,37,38,38,37,33,34,31,28,27,28,25,0,26,25,8,5,0,3
Arielle Cohen,,,,,,,,,,,,,0,36,33,34,35,31,31,32,27,27,26,25,24,0,21,18,9,5,0,3
Heather Pope,,,,,,,,,,,,,,0,36,35,35,32,31,34,29,29,26,25,25,0,17,22,7,5,0,3
Anlin Wang,,,,,,,,,,,,,,,0,31,31,28,29,30,25,26,23,24,24,0,19,13,8,4,0,3
Carla Le'Coin,,,,,,,,,,,,,,,,0,32,37,30,32,29,25,27,27,24,0,17,16,6,4,0,3
Joanne Beer,,,,,,,,,,,,,,,,,0,31,28,32,25,27,24,26,25,0,13,18,5,4,0,3
Christina Borst,,,,,,,,,,,,,,,,,,0,28,29,29,25,27,27,24,0,15,15,5,4,0,3
Sergio Cea,,,,,,,,,,,,,,,,,,,0,28,25,26,24,24,24,0,12,14,8,4,0,3
Daisy Confoy,,,,,,,,,,,,,,,,,,,,0,26,26,24,25,25,0,12,15,4,4,0,3
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,0,25,28,25,23,0,13,10,5,5,0,3
Steve Paul,,,,,,,,,,,,,,,,,,,,,,0,23,24,24,0,11,10,6,4,0,3
Bryan Mercer,,,,,,,,,,,,,,,,,,,,,,,0,24,22,0,10,10,5,5,0,3
Jack Cahill,,,,,,,,,,,,,,,,,,,,,,,,0,23,0,11,11,4,4,0,3
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9,9,5,3,0,3
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,3
Marylouise Isaacson,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,0,3
Vanessa Mcgrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,3
Jeff Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,3
Andre Del Valle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,297,292,287,285,282,279,277,273,272,271,271,65,54,52,45,43,42,39,38,36,33,32,30,30,28,4,174,91,45,20,0,3
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 175th District - Democrat,,,,,4
,Nina Tinari,Anuj Gupta,Cindy Bass,Malcolm Kenyatta,Charlene Cooper,Lindy Li,Wynnetta Ward,Ken Washington,Terry Gillen,Owen Voutsinas-Klose,Matthew Miller,Sherrie Cohen,Heather Pope,Anlin Wang,Arielle Cohen,Joanne Beer,Daisy Confoy,Sergio Cea,Christina Borst,Carla Le'Coin,Jack Cahill,Steve Paul,Daniel Laufer,Paul Prescod,Bryan Mercer,Write-In,Vanessa Mcgrath,Marylouise Isaacson,Jeff Dempsey,Andre Del Valle,Write-In,4
Nina Tinari,0,233,230,216,227,226,226,216,216,216,211,39,36,32,30,31,27,26,25,19,16,17,14,13,10,4,90,98,39,20,0,4
Anuj Gupta,,0,224,218,224,222,222,217,217,221,212,37,34,31,27,25,21,26,22,17,14,13,12,11,9,5,85,100,35,19,0,4
Cindy Bass,,,0,209,226,216,220,214,213,215,210,40,35,32,32,33,29,20,26,18,15,18,15,15,9,5,83,98,39,16,0,4
Malcolm Kenyatta,,,,0,207,209,211,211,202,207,211,35,28,27,28,24,20,27,19,15,12,13,11,11,9,5,79,96,33,21,0,4
Charlene Cooper,,,,,0,214,216,212,212,213,209,33,26,26,22,26,22,17,22,15,8,14,10,10,8,5,80,98,35,14,0,4
Lindy Li,,,,,,0,216,208,209,207,207,34,31,28,27,23,19,23,23,17,11,12,12,7,7,4,80,97,34,17,0,4
Wynnetta Ward,,,,,,,0,209,207,205,208,33,27,23,27,24,21,18,21,16,7,13,9,6,5,5,82,94,35,15,0,4
Ken Washington,,,,,,,,0,213,214,214,26,20,22,16,17,12,19,14,7,12,15,10,12,8,3,76,94,37,16,0,4
Terry Gillen,,,,,,,,,0,209,210,30,24,21,17,21,17,16,19,10,12,15,11,13,9,5,78,94,36,15,0,4
Owen Voutsinas-Klose,,,,,,,,,,0,207,27,24,27,16,18,16,19,13,9,13,14,12,11,9,3,76,92,35,16,0,4
Matthew Miller,,,,,,,,,,,0,25,18,19,15,16,9,17,12,5,11,14,8,8,7,5,77,93,33,15,0,4
Sherrie Cohen,,,,,,,,,,,,0,134,128,131,123,122,114,118,114,106,111,106,101,98,5,59,38,21,27,0,4
Heather Pope,,,,,,,,,,,,,1,130,125,125,126,117,121,116,114,115,108,105,103,4,57,37,22,27,0,4
Anlin Wang,,,,,,,,,,,,,,0,122,118,120,123,114,114,111,113,108,103,103,1,55,36,21,27,0,4
Arielle Cohen,,,,,,,,,,,,,,,0,117,120,110,114,111,104,104,101,99,97,5,57,31,18,28,0,4
Joanne Beer,,,,,,,,,,,,,,,,0,124,109,116,112,104,109,102,105,101,2,52,35,21,24,0,4
Daisy Confoy,,,,,,,,,,,,,,,,,0,107,118,114,104,107,102,105,101,1,51,32,21,23,0,4
Sergio Cea,,,,,,,,,,,,,,,,,,0,107,108,107,104,106,100,102,0,50,28,22,28,0,4
Christina Borst,,,,,,,,,,,,,,,,,,,0,119,106,103,106,100,106,1,53,33,16,23,0,4
Carla Le'Coin,,,,,,,,,,,,,,,,,,,,0,104,101,105,98,104,1,48,30,16,23,0,4
Jack Cahill,,,,,,,,,,,,,,,,,,,,,0,101,104,99,98,1,49,27,15,25,0,4
Steve Paul,,,,,,,,,,,,,,,,,,,,,,0,100,99,97,1,45,25,21,23,0,4
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,0,97,98,1,45,24,15,25,0,4
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,,,0,97,1,42,25,18,22,0,4
Bryan Mercer,,,,,,,,,,,,,,,,,,,,,,,,,0,1,44,24,15,22,0,4
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,0,1,0,4
Vanessa Mcgrath,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,0,0,0,4
Marylouise Isaacson,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,4
Jeff Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,4
Andre Del Valle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,4
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,256,246,244,236,234,234,232,229,228,226,223,154,151,147,141,139,135,135,132,123,122,121,115,113,111,8,153,135,61,45,0,4
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 175th District - Democrat,,,,,5
,Nina Tinari,Lindy Li,Anuj Gupta,Wynnetta Ward,Cindy Bass,Terry Gillen,Charlene Cooper,Malcolm Kenyatta,Ken Washington,Matthew Miller,Owen Voutsinas-Klose,Arielle Cohen,Sherrie Cohen,Joanne Beer,Heather Pope,Anlin Wang,Christina Borst,Daisy Confoy,Carla Le'Coin,Jack Cahill,Daniel Laufer,Steve Paul,Bryan Mercer,Sergio Cea,Paul Prescod,Write-In,Vanessa Mcgrath,Marylouise Isaacson,Jeff Dempsey,Andre Del Valle,Write-In,5
Nina Tinari,0,184,179,179,181,179,180,171,170,168,163,31,36,32,30,24,24,26,23,12,9,11,10,10,10,3,93,70,12,13,0,5
Lindy Li,,0,176,179,175,172,175,170,170,168,159,29,32,29,26,22,24,22,21,12,13,10,11,9,8,3,82,69,12,15,0,5
Anuj Gupta,,,0,168,170,169,170,169,169,165,163,22,25,26,21,21,15,18,15,7,8,10,7,10,8,3,82,67,11,13,0,5
Wynnetta Ward,,,,0,171,168,172,167,168,161,157,30,29,29,28,23,24,24,23,16,15,12,11,13,7,3,82,63,12,15,0,5
Cindy Bass,,,,,0,175,175,162,166,162,162,22,27,27,23,17,16,19,12,7,7,5,6,4,5,3,81,67,12,10,0,5
Terry Gillen,,,,,,0,173,166,168,166,160,18,24,23,19,13,15,14,12,9,9,7,8,4,6,3,80,65,11,13,0,5
Charlene Cooper,,,,,,,0,163,166,166,162,22,26,27,21,13,17,19,15,6,6,3,5,4,5,3,78,66,10,13,0,5
Malcolm Kenyatta,,,,,,,,0,169,164,158,22,23,22,19,17,13,11,12,10,10,9,10,11,5,3,79,61,11,14,0,5
Ken Washington,,,,,,,,,0,168,163,19,20,19,16,15,12,11,13,10,10,9,9,10,5,3,76,61,12,13,0,5
Matthew Miller,,,,,,,,,,0,158,16,20,16,11,9,10,7,8,7,7,4,8,6,4,3,68,64,12,12,0,5
Owen Voutsinas-Klose,,,,,,,,,,,0,13,16,17,15,13,7,7,5,4,5,7,4,5,4,3,71,60,9,10,0,5
Arielle Cohen,,,,,,,,,,,,0,71,73,71,65,66,67,65,59,57,56,54,57,52,0,50,13,17,7,0,5
Sherrie Cohen,,,,,,,,,,,,,0,70,68,64,65,68,64,57,56,56,51,50,54,0,40,18,18,13,0,5
Joanne Beer,,,,,,,,,,,,,,0,73,65,66,73,63,59,58,58,53,54,57,1,41,19,19,8,0,5
Heather Pope,,,,,,,,,,,,,,,0,69,67,69,65,61,57,61,54,54,54,0,47,12,19,8,0,5
Anlin Wang,,,,,,,,,,,,,,,,0,61,64,62,58,60,61,57,56,54,0,41,13,19,9,0,5
Christina Borst,,,,,,,,,,,,,,,,,0,67,71,61,62,55,57,57,52,0,41,11,17,9,0,5
Daisy Confoy,,,,,,,,,,,,,,,,,,0,66,58,55,58,52,54,59,0,39,14,18,8,0,5
Carla Le'Coin,,,,,,,,,,,,,,,,,,,0,62,56,55,55,55,53,0,39,9,17,10,0,5
Jack Cahill,,,,,,,,,,,,,,,,,,,,0,59,58,56,54,52,0,34,8,19,7,0,5
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,0,56,59,54,51,0,33,8,17,7,0,5
Steve Paul,,,,,,,,,,,,,,,,,,,,,,0,53,52,52,0,33,9,17,5,0,5
Bryan Mercer,,,,,,,,,,,,,,,,,,,,,,,0,52,49,0,32,8,15,7,0,5
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,,,0,49,0,32,6,17,5,0,5
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,,,,0,0,26,11,17,4,0,5
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,5
Vanessa Mcgrath,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,5
Marylouise Isaacson,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,0,0,5
Jeff Dempsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5
Andre Del Valle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,5
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,206,197,192,191,188,187,185,184,181,176,167,90,90,88,87,84,80,80,78,70,67,65,64,62,59,3,137,97,34,23,0,5
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 175th District - Democrat,,,,,10
