col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Representative In The General Assembly 201st District - Republican,All
,Denise Furey,Calvin Tucker,Paul Panepinto,John Paul Sutton,Erin Elmore,Write-In,Write-In,All
Denise Furey,7,32,34,20,14,0,2,All
Calvin Tucker,,5,23,14,19,1,2,All
Paul Panepinto,,,3,14,7,0,1,All
John Paul Sutton,,,,2,12,0,1,All
Erin Elmore,,,,,2,1,3,All
Write-In,,,,,,1,0,All
Write-In,,,,,,,0,All
Total,60,52,44,33,32,5,5,All
