col_1,col_2,col_3,col_4,col_5,division
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 174th District - Democrat,,All
,Brendan F Boyle,Write-In,Ed Neilson,Write-In,All
Brendan F Boyle,187,0,"2,456",4,All
Write-In,,3,2,7,All
Ed Neilson,,,119,0,All
Write-In,,,,0,All
Total,"2,647",12,"2,577",11,All
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 174th District - Democrat,,2
,Brendan F Boyle,Write-In,Ed Neilson,Write-In,2
Brendan F Boyle,2,0,86,0,2
Write-In,,0,0,0,2
Ed Neilson,,,2,0,2
Write-In,,,,0,2
Total,88,0,88,0,2
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 174th District - Democrat,,5
,Brendan F Boyle,Write-In,Ed Neilson,Write-In,5
Brendan F Boyle,1,0,69,0,5
Write-In,,0,0,1,5
Ed Neilson,,,1,0,5
Write-In,,,,0,5
Total,70,1,70,1,5
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 174th District - Democrat,,6
,Brendan F Boyle,Write-In,Ed Neilson,Write-In,6
Brendan F Boyle,11,0,115,0,6
Write-In,,0,0,0,6
Ed Neilson,,,6,0,6
Write-In,,,,0,6
Total,126,0,121,0,6
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 174th District - Democrat,,10
,Brendan F Boyle,Write-In,Ed Neilson,Write-In,10
Brendan F Boyle,9,0,66,1,10
Write-In,,0,0,1,10
Ed Neilson,,,1,0,10
Write-In,,,,0,10
Total,76,1,67,2,10
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 174th District - Democrat,,11
,Brendan F Boyle,Write-In,Ed Neilson,Write-In,11
Brendan F Boyle,3,0,58,1,11
Write-In,,0,0,0,11
Ed Neilson,,,4,0,11
Write-In,,,,0,11
Total,62,0,62,1,11
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 174th District - Democrat,,12
,Brendan F Boyle,Write-In,Ed Neilson,Write-In,12
Brendan F Boyle,6,0,74,1,12
Write-In,,0,0,0,12
Ed Neilson,,,6,0,12
Write-In,,,,0,12
Total,81,0,80,1,12
