col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 197th District - Democrat,,Attorney General - Democrat,,All
,Danilo Burgos,Write-In,Josh Shapiro,Write-In,All
Danilo Burgos,23,0,73,0,All
Write-In,,0,0,0,All
Josh Shapiro,,,4,0,All
Write-In,,,,0,All
Total,96,0,77,0,All
,Representative In The General Assembly 197th District - Democrat,,Attorney General - Democrat,,1
,Danilo Burgos,Write-In,Josh Shapiro,Write-In,1
Danilo Burgos,23,0,73,0,1
Write-In,,0,0,0,1
Josh Shapiro,,,4,0,1
Write-In,,,,0,1
Total,96,0,77,0,1
