col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,President Of The United States - Democrat,,,,Senator In The General Assembly 3rd District - Democrat,,All
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Sharif Street,Write-In,All
Joseph R Biden,385,0,0,0,"1,529",3,All
Bernie Sanders,,51,0,0,227,2,All
Tulsi Gabbard,,,6,0,15,0,All
Write-In,,,,1,2,0,All
Sharif Street,,,,,32,0,All
Write-In,,,,,,0,All
Total,"1,917",280,21,3,"1,805",5,All
,President Of The United States - Democrat,,,,Senator In The General Assembly 3rd District - Democrat,,1
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Sharif Street,Write-In,1
Joseph R Biden,21,0,0,0,72,2,1
Bernie Sanders,,4,0,0,16,1,1
Tulsi Gabbard,,,0,0,0,0,1
Write-In,,,,0,0,0,1
Sharif Street,,,,,0,0,1
Write-In,,,,,,0,1
Total,95,21,0,0,88,3,1
,President Of The United States - Democrat,,,,Senator In The General Assembly 3rd District - Democrat,,2
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Sharif Street,Write-In,2
Joseph R Biden,26,0,0,0,100,0,2
Bernie Sanders,,6,0,0,14,0,2
Tulsi Gabbard,,,1,0,2,0,2
Write-In,,,,0,0,0,2
Sharif Street,,,,,5,0,2
Write-In,,,,,,0,2
Total,126,20,3,0,121,0,2
,President Of The United States - Democrat,,,,Senator In The General Assembly 3rd District - Democrat,,3
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Sharif Street,Write-In,3
Joseph R Biden,32,0,0,0,138,0,3
Bernie Sanders,,2,0,0,17,0,3
Tulsi Gabbard,,,0,0,1,0,3
Write-In,,,,0,0,0,3
Sharif Street,,,,,1,0,3
Write-In,,,,,,0,3
Total,170,19,1,0,157,0,3
,President Of The United States - Democrat,,,,Senator In The General Assembly 3rd District - Democrat,,4
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Sharif Street,Write-In,4
Joseph R Biden,23,0,0,0,82,0,4
Bernie Sanders,,4,0,0,7,0,4
Tulsi Gabbard,,,1,0,0,0,4
Write-In,,,,0,0,0,4
Sharif Street,,,,,1,0,4
Write-In,,,,,,0,4
Total,105,11,1,0,90,0,4
,President Of The United States - Democrat,,,,Senator In The General Assembly 3rd District - Democrat,,5
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Sharif Street,Write-In,5
Joseph R Biden,22,0,0,0,82,0,5
Bernie Sanders,,1,0,0,8,0,5
Tulsi Gabbard,,,0,0,0,0,5
Write-In,,,,0,0,0,5
Sharif Street,,,,,1,0,5
Write-In,,,,,,0,5
Total,104,9,0,0,91,0,5
,President Of The United States - Democrat,,,,Senator In The General Assembly 3rd District - Democrat,,6
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Sharif Street,Write-In,6
Joseph R Biden,22,0,0,0,50,0,6
Bernie Sanders,,5,0,0,17,0,6
Tulsi Gabbard,,,1,0,2,0,6
Write-In,,,,0,0,0,6
Sharif Street,,,,,2,0,6
Write-In,,,,,,0,6
Total,72,22,3,0,71,0,6
,President Of The United States - Democrat,,,,Senator In The General Assembly 3rd District - Democrat,,7
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Sharif Street,Write-In,7
Joseph R Biden,19,0,0,0,97,0,7
Bernie Sanders,,1,0,0,5,0,7
Tulsi Gabbard,,,0,0,1,0,7
Write-In,,,,0,0,0,7
Sharif Street,,,,,1,0,7
Write-In,,,,,,0,7
Total,116,6,1,0,104,0,7
,President Of The United States - Democrat,,,,Senator In The General Assembly 3rd District - Democrat,,8
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Sharif Street,Write-In,8
Joseph R Biden,19,0,0,0,64,0,8
Bernie Sanders,,1,0,0,10,0,8
Tulsi Gabbard,,,0,0,0,0,8
