col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Representative In The General Assembly 179th District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,All
,Jason Dawkins,Write-In,Patrick Parkinson,Pamela Robinson,Michele Lockman,Anthony Bellmon,Theodore Kirsch,Mona Getzes Cohen,Lisa Powley,Amy Roat,Alvaro Quinones,Lorraine Haw,Vayda Good,Ronald Raju Joseph,Kempis Ghani Songster,Adam Tennant,Write-In,All
Jason Dawkins,152,0,"1,162","1,100","1,005","1,000",962,893,383,366,321,272,277,256,258,230,5,All
Write-In,,2,6,3,4,4,4,3,0,0,0,0,0,0,0,0,0,All
Patrick Parkinson,,,19,"1,053","1,049","1,056","1,046",890,232,194,130,112,75,95,86,63,4,All
Pamela Robinson,,,,23,"1,059","1,055","1,036",917,269,220,155,135,122,92,114,73,5,All
Michele Lockman,,,,,5,"1,046","1,040",885,228,189,132,106,104,90,84,68,4,All
Anthony Bellmon,,,,,,6,"1,048",878,223,191,124,115,90,88,94,47,4,All
Theodore Kirsch,,,,,,,0,873,205,173,101,93,69,71,82,52,4,All
Mona Getzes Cohen,,,,,,,,4,148,122,147,120,120,96,102,73,4,All
Lisa Powley,,,,,,,,,2,305,206,181,189,177,179,172,0,All
Amy Roat,,,,,,,,,,4,199,190,181,176,166,175,0,All
Alvaro Quinones,,,,,,,,,,,0,197,229,209,190,204,1,All
Lorraine Haw,,,,,,,,,,,,3,196,187,187,174,0,All
Vayda Good,,,,,,,,,,,,,1,193,190,188,0,All
Ronald Raju Joseph,,,,,,,,,,,,,,1,178,182,0,All
Kempis Ghani Songster,,,,,,,,,,,,,,,1,167,0,All
Adam Tennant,,,,,,,,,,,,,,,,0,0,All
Write-In,,,,,,,,,,,,,,,,,0,All
Total,"1,749",8,"1,349","1,293","1,179","1,169","1,121","1,043",440,419,357,311,306,290,287,259,7,All
