col_1,col_2,col_3,col_4,col_5,division
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,All
,Dwight Evans,Write-In,Morgan Cephas,Write-In,All
Dwight Evans,501,0,"8,327",73,All
Write-In,,1,8,6,All
Morgan Cephas,,,289,0,All
Write-In,,,,26,All
Total,"8,901",15,"8,624",105,All
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,1
,Dwight Evans,Write-In,Morgan Cephas,Write-In,1
Dwight Evans,10,0,130,0,1
Write-In,,0,0,0,1
Morgan Cephas,,,4,0,1
Write-In,,,,0,1
Total,140,0,134,0,1
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,2
,Dwight Evans,Write-In,Morgan Cephas,Write-In,2
Dwight Evans,12,0,163,1,2
Write-In,,0,0,0,2
Morgan Cephas,,,5,0,2
Write-In,,,,0,2
Total,176,0,168,1,2
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,3
,Dwight Evans,Write-In,Morgan Cephas,Write-In,3
Dwight Evans,14,0,120,1,3
Write-In,,0,0,0,3
Morgan Cephas,,,3,0,3
Write-In,,,,0,3
Total,135,0,123,1,3
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,4
,Dwight Evans,Write-In,Morgan Cephas,Write-In,4
Dwight Evans,8,0,108,0,4
Write-In,,0,0,0,4
Morgan Cephas,,,8,0,4
Write-In,,,,1,4
Total,116,0,116,1,4
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,5
,Dwight Evans,Write-In,Morgan Cephas,Write-In,5
Dwight Evans,12,0,109,0,5
Write-In,,0,0,0,5
Morgan Cephas,,,7,0,5
Write-In,,,,0,5
Total,121,0,116,0,5
,Representative In The General Assembly 192nd District - Democrat,,Representative In Congress 3rd District - Democrat,,6
,Morgan Cephas,Write-In,Dwight Evans,Write-In,6
Morgan Cephas,10,0,154,0,6
Write-In,,1,1,0,6
Dwight Evans,,,8,0,6
Write-In,,,,0,6
Total,164,2,163,0,6
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,7
,Dwight Evans,Write-In,Morgan Cephas,Write-In,7
Dwight Evans,12,0,169,0,7
Write-In,,1,0,0,7
Morgan Cephas,,,2,0,7
Write-In,,,,0,7
Total,181,1,171,0,7
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,8
,Dwight Evans,Write-In,Morgan Cephas,Write-In,8
Dwight Evans,7,0,222,2,8
Write-In,,0,0,0,8
Morgan Cephas,,,5,0,8
Write-In,,,,3,8
Total,231,0,227,5,8
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,9
,Dwight Evans,Write-In,Morgan Cephas,Write-In,9
Dwight Evans,12,0,116,0,9
Write-In,,0,0,0,9
Morgan Cephas,,,2,0,9
Write-In,,,,0,9
Total,128,0,118,0,9
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,10
,Dwight Evans,Write-In,Morgan Cephas,Write-In,10
Dwight Evans,11,0,149,2,10
Write-In,,0,0,0,10
Morgan Cephas,,,6,0,10
Write-In,,,,1,10
Total,162,0,155,3,10
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,11
,Dwight Evans,Write-In,Morgan Cephas,Write-In,11
Dwight Evans,11,0,182,7,11
Write-In,,0,0,0,11
Morgan Cephas,,,5,0,11
Write-In,,,,0,11
Total,200,0,187,7,11
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,12
,Dwight Evans,Write-In,Morgan Cephas,Write-In,12
Dwight Evans,15,0,240,2,12
Write-In,,0,0,0,12
Morgan Cephas,,,10,0,12
Write-In,,,,3,12
Total,257,0,250,5,12
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,13
,Dwight Evans,Write-In,Morgan Cephas,Write-In,13
Dwight Evans,10,0,216,1,13
Write-In,,0,0,0,13
Morgan Cephas,,,6,0,13
Write-In,,,,1,13
Total,227,0,222,2,13
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,14
,Dwight Evans,Write-In,Morgan Cephas,Write-In,14
Dwight Evans,14,0,270,3,14
Write-In,,0,0,0,14
Morgan Cephas,,,6,0,14
Write-In,,,,0,14
Total,287,0,276,3,14
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,15
,Dwight Evans,Write-In,Morgan Cephas,Write-In,15
Dwight Evans,14,0,264,3,15
Write-In,,0,1,0,15
Morgan Cephas,,,12,0,15
Write-In,,,,1,15
Total,281,1,277,4,15
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,16
,Dwight Evans,Write-In,Morgan Cephas,Write-In,16
Dwight Evans,8,0,101,0,16
Write-In,,0,0,0,16
Morgan Cephas,,,3,0,16
Write-In,,,,1,16
Total,109,0,104,1,16
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,17
,Dwight Evans,Write-In,Morgan Cephas,Write-In,17
Dwight Evans,18,0,201,2,17
Write-In,,0,1,0,17
Morgan Cephas,,,6,0,17
Write-In,,,,1,17
Total,221,1,208,3,17
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,18
,Dwight Evans,Write-In,Morgan Cephas,Write-In,18
Dwight Evans,22,0,214,6,18
Write-In,,0,0,1,18
Morgan Cephas,,,4,0,18
Write-In,,,,3,18
Total,242,1,218,10,18
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,19
,Dwight Evans,Write-In,Morgan Cephas,Write-In,19
Dwight Evans,19,0,301,5,19
Write-In,,0,0,1,19
Morgan Cephas,,,12,0,19
Write-In,,,,0,19
Total,325,1,313,6,19
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,20
,Dwight Evans,Write-In,Morgan Cephas,Write-In,20
Dwight Evans,12,0,207,2,20
Write-In,,0,1,0,20
Morgan Cephas,,,7,0,20
Write-In,,,,1,20
Total,221,1,215,3,20
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,21
,Dwight Evans,Write-In,Morgan Cephas,Write-In,21
Dwight Evans,22,0,303,0,21
Write-In,,0,0,1,21
Morgan Cephas,,,12,0,21
Write-In,,,,0,21
Total,325,1,315,1,21
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,22
,Dwight Evans,Write-In,Morgan Cephas,Write-In,22
Dwight Evans,11,0,244,2,22
Write-In,,0,0,2,22
Morgan Cephas,,,7,0,22
Write-In,,,,0,22
Total,257,2,251,4,22
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,23
,Dwight Evans,Write-In,Morgan Cephas,Write-In,23
Dwight Evans,11,0,252,4,23
Write-In,,0,2,0,23
Morgan Cephas,,,13,0,23
Write-In,,,,1,23
Total,267,2,267,5,23
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,24
,Dwight Evans,Write-In,Morgan Cephas,Write-In,24
Dwight Evans,13,0,254,2,24
Write-In,,0,0,0,24
Morgan Cephas,,,11,0,24
Write-In,,,,0,24
Total,269,0,265,2,24
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,25
,Dwight Evans,Write-In,Morgan Cephas,Write-In,25
Dwight Evans,10,0,181,1,25
Write-In,,0,0,0,25
Morgan Cephas,,,7,0,25
Write-In,,,,0,25
Total,192,0,188,1,25
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,26
,Dwight Evans,Write-In,Morgan Cephas,Write-In,26
Dwight Evans,13,0,118,1,26
Write-In,,0,0,0,26
Morgan Cephas,,,2,0,26
Write-In,,,,0,26
Total,132,0,120,1,26
,Representative In The General Assembly 192nd District - Democrat,,Representative In Congress 3rd District - Democrat,,27
,Morgan Cephas,Write-In,Dwight Evans,Write-In,27
Morgan Cephas,10,0,221,0,27
Write-In,,1,0,0,27
Dwight Evans,,,9,0,27
Write-In,,,,0,27
Total,231,1,230,0,27
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,28
,Dwight Evans,Write-In,Morgan Cephas,Write-In,28
Dwight Evans,11,0,236,0,28
Write-In,,0,0,1,28
Morgan Cephas,,,4,0,28
Write-In,,,,0,28
Total,247,1,240,1,28
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,29
,Dwight Evans,Write-In,Morgan Cephas,Write-In,29
