col_1,col_2,col_3,col_4,col_5,col_6,division
,President Of The United States - Republican,,,,Representative In The General Assembly 173rd District - Republican,All
,Donald J Trump,Bill Weld,Write-In,Roque Rocky De La Fuente,Write-In,All
Donald J Trump,"1,057",0,0,0,10,All
Bill Weld,,91,0,0,2,All
Write-In,,,27,0,1,All
Roque Rocky De La Fuente,,,,21,1,All
Write-In,,,,,0,All
Total,"1,067",93,28,22,14,All
,President Of The United States - Republican,,,,Representative In The General Assembly 173rd District - Republican,2
,Donald J Trump,Bill Weld,Roque Rocky De La Fuente,Write-In,Write-In,2
Donald J Trump,50,0,0,0,0,2
Bill Weld,,2,0,0,1,2
Roque Rocky De La Fuente,,,3,0,0,2
Write-In,,,,0,0,2
Write-In,,,,,0,2
Total,50,3,3,0,1,2
,President Of The United States - Republican,,,,Representative In The General Assembly 173rd District - Republican,7
,Donald J Trump,Bill Weld,Roque Rocky De La Fuente,Write-In,Write-In,7
Donald J Trump,56,0,0,0,0,7
Bill Weld,,8,0,0,0,7
Roque Rocky De La Fuente,,,2,0,0,7
Write-In,,,,1,0,7
Write-In,,,,,0,7
Total,56,8,2,1,0,7
,President Of The United States - Republican,,,,Representative In The General Assembly 173rd District - Republican,11
,Donald J Trump,Write-In,Bill Weld,Roque Rocky De La Fuente,Write-In,11
Donald J Trump,78,0,0,0,0,11
Write-In,,2,0,0,0,11
Bill Weld,,,1,0,0,11
Roque Rocky De La Fuente,,,,0,0,11
Write-In,,,,,0,11
Total,78,2,1,0,0,11
,President Of The United States - Republican,,,,Representative In The General Assembly 173rd District - Republican,17
,Donald J Trump,Bill Weld,Roque Rocky De La Fuente,Write-In,Write-In,17
Donald J Trump,96,0,0,0,0,17
Bill Weld,,9,0,0,0,17
Roque Rocky De La Fuente,,,2,0,1,17
Write-In,,,,2,0,17
Write-In,,,,,0,17
Total,96,9,3,2,1,17
,President Of The United States - Republican,,,,Representative In The General Assembly 173rd District - Republican,24
,Donald J Trump,Bill Weld,Roque Rocky De La Fuente,Write-In,Write-In,24
Donald J Trump,55,0,0,0,1,24
Bill Weld,,7,0,0,0,24
Roque Rocky De La Fuente,,,2,0,0,24
Write-In,,,,1,0,24
Write-In,,,,,0,24
Total,56,7,2,1,1,24
,President Of The United States - Republican,,,,Representative In The General Assembly 173rd District - Republican,29
,Donald J Trump,Bill Weld,Roque Rocky De La Fuente,Write-In,Write-In,29
Donald J Trump,89,0,0,0,0,29
Bill Weld,,5,0,0,0,29
Roque Rocky De La Fuente,,,3,0,0,29
Write-In,,,,3,0,29
Write-In,,,,,0,29
Total,89,5,3,3,0,29
,President Of The United States - Republican,,,,Representative In The General Assembly 173rd District - Republican,30
,Donald J Trump,Bill Weld,Write-In,Roque Rocky De La Fuente,Write-In,30
Donald J Trump,85,0,0,0,0,30
Bill Weld,,8,0,0,0,30
Write-In,,,3,0,0,30
Roque Rocky De La Fuente,,,,1,0,30
Write-In,,,,,0,30
Total,85,8,3,1,0,30
,President Of The United States - Republican,,,,Representative In The General Assembly 173rd District - Republican,32
,Donald J Trump,Bill Weld,Write-In,Roque Rocky De La Fuente,Write-In,32
Donald J Trump,50,0,0,0,0,32
Bill Weld,,9,0,0,0,32
Write-In,,,1,0,0,32
Roque Rocky De La Fuente,,,,0,0,32
Write-In,,,,,0,32
Total,50,9,1,0,0,32
,President Of The United States - Republican,,,,Representative In The General Assembly 173rd District - Republican,35
,Donald J Trump,Bill Weld,Write-In,Roque Rocky De La Fuente,Write-In,35
Donald J Trump,60,0,0,0,0,35
Bill Weld,,5,0,0,1,35
Write-In,,,4,0,0,35
Roque Rocky De La Fuente,,,,2,0,35
Write-In,,,,,0,35
Total,60,6,4,2,1,35
,President Of The United States - Republican,,,,Representative In The General Assembly 173rd District - Republican,36
,Donald J Trump,Bill Weld,Write-In,Roque Rocky De La Fuente,Write-In,36
Donald J Trump,109,0,0,0,2,36
Bill Weld,,4,0,0,0,36
Write-In,,,1,0,1,36
Roque Rocky De La Fuente,,,,1,0,36
Write-In,,,,,0,36
Total,111,4,2,1,3,36
,President Of The United States - Republican,,,,Representative In The General Assembly 173rd District - Republican,37
,Donald J Trump,Write-In,Bill Weld,Roque Rocky De La Fuente,Write-In,37
Donald J Trump,27,0,0,0,0,37
Write-In,,2,0,0,0,37
Bill Weld,,,1,0,0,37
Roque Rocky De La Fuente,,,,0,0,37
Write-In,,,,,0,37
Total,27,2,1,0,0,37
,President Of The United States - Republican,,,,Representative In The General Assembly 173rd District - Republican,42
,Donald J Trump,Bill Weld,Write-In,Roque Rocky De La Fuente,Write-In,42
Donald J Trump,68,0,0,0,1,42
Bill Weld,,6,0,0,0,42
Write-In,,,1,0,0,42
Roque Rocky De La Fuente,,,,0,0,42
Write-In,,,,,0,42
Total,69,6,1,0,1,42
,President Of The United States - Republican,,,,Representative In The General Assembly 173rd District - Republican,43
,Donald J Trump,Bill Weld,Roque Rocky De La Fuente,Write-In,Write-In,43
Donald J Trump,105,0,0,0,3,43
Bill Weld,,10,0,0,0,43
Roque Rocky De La Fuente,,,3,0,0,43
Write-In,,,,3,0,43
Write-In,,,,,0,43
Total,108,10,3,3,3,43
,President Of The United States - Republican,,,,Representative In The General Assembly 173rd District - Republican,44
,Donald J Trump,Bill Weld,Roque Rocky De La Fuente,Write-In,Write-In,44
Donald J Trump,80,0,0,0,3,44
Bill Weld,,7,0,0,0,44
Roque Rocky De La Fuente,,,1,0,0,44
Write-In,,,,1,0,44
Write-In,,,,,0,44
Total,83,7,1,1,3,44
,President Of The United States - Republican,,,,Representative In The General Assembly 173rd District - Republican,45
,Donald J Trump,Bill Weld,Write-In,Roque Rocky De La Fuente,Write-In,45
Donald J Trump,49,0,0,0,0,45
Bill Weld,,9,0,0,0,45
Write-In,,,2,0,0,45
Roque Rocky De La Fuente,,,,1,0,45
Write-In,,,,,0,45
Total,49,9,2,1,0,45
