col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In Congress 5th District - Democrat,,Senator In The General Assembly 1st District - Democrat,,,All
,Mary Gay Scanlon,Write-In,Larry Farnese,Nikil Saval,Write-In,All
Mary Gay Scanlon,68,0,"1,201",964,4,All
Write-In,,0,9,3,1,All
Larry Farnese,,,417,0,0,All
Nikil Saval,,,,187,0,All
Write-In,,,,,1,All
Total,"2,237",13,"1,627","1,154",6,All
,Senator In The General Assembly 1st District - Democrat,,,Representative In Congress 5th District - Democrat,,1
,Larry Farnese,Nikil Saval,Write-In,Mary Gay Scanlon,Write-In,1
Larry Farnese,23,0,0,52,0,1
Nikil Saval,,5,0,16,0,1
Write-In,,,0,0,0,1
Mary Gay Scanlon,,,,3,0,1
Write-In,,,,,0,1
Total,75,21,0,71,0,1
,Senator In The General Assembly 1st District - Democrat,,,Representative In Congress 5th District - Democrat,,2
,Larry Farnese,Nikil Saval,Write-In,Mary Gay Scanlon,Write-In,2
Larry Farnese,26,0,0,67,0,2
Nikil Saval,,6,0,18,0,2
Write-In,,,0,0,0,2
Mary Gay Scanlon,,,,2,0,2
Write-In,,,,,0,2
Total,93,24,0,87,0,2
,Senator In The General Assembly 1st District - Democrat,,,Representative In Congress 5th District - Democrat,,3
,Larry Farnese,Nikil Saval,Write-In,Mary Gay Scanlon,Write-In,3
Larry Farnese,26,0,0,46,0,3
Nikil Saval,,8,0,15,0,3
Write-In,,,0,1,0,3
Mary Gay Scanlon,,,,5,0,3
Write-In,,,,,0,3
Total,72,23,1,67,0,3
,Representative In Congress 5th District - Democrat,,Senator In The General Assembly 1st District - Democrat,,,4
,Mary Gay Scanlon,Write-In,Larry Farnese,Nikil Saval,Write-In,4
Mary Gay Scanlon,3,0,36,16,0,4
Write-In,,0,2,0,0,4
Larry Farnese,,,10,0,0,4
Nikil Saval,,,,5,0,4
Write-In,,,,,0,4
Total,55,2,48,21,0,4
,Senator In The General Assembly 1st District - Democrat,,,Representative In Congress 5th District - Democrat,,5
,Larry Farnese,Nikil Saval,Write-In,Mary Gay Scanlon,Write-In,5
Larry Farnese,21,0,0,59,0,5
Nikil Saval,,2,0,18,0,5
Write-In,,,0,0,0,5
Mary Gay Scanlon,,,,1,0,5
Write-In,,,,,0,5
Total,80,20,0,78,0,5
,Senator In The General Assembly 1st District - Democrat,,,Representative In Congress 5th District - Democrat,,6
,Larry Farnese,Nikil Saval,Write-In,Mary Gay Scanlon,Write-In,6
Larry Farnese,30,0,0,65,0,6
Nikil Saval,,5,0,25,0,6
Write-In,,,0,0,0,6
Mary Gay Scanlon,,,,4,0,6
Write-In,,,,,0,6
Total,95,30,0,94,0,6
