col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,President Of The United States - Democrat,,,,Representative In The General Assembly 198th District - Democrat,,,,,All
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Darisha K Parker,Supreme Dow,Fareed Abdullah,Bernard A Williams,Write-In,All
Joseph R Biden,402,0,0,0,"1,036",932,816,737,6,All
Bernie Sanders,,42,0,0,101,104,91,108,0,All
Tulsi Gabbard,,,3,0,7,4,12,7,0,All
Write-In,,,,0,4,2,3,3,0,All
Darisha K Parker,,,,,25,0,0,0,0,All
Supreme Dow,,,,,,44,0,0,0,All
Fareed Abdullah,,,,,,,22,0,0,All
Bernard A Williams,,,,,,,,26,0,All
Write-In,,,,,,,,,3,All
Total,"3,929",446,33,12,"1,173","1,086",944,881,9,All
,President Of The United States - Democrat,,,,Representative In The General Assembly 198th District - Democrat,,,,,1
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Supreme Dow,Darisha K Parker,Bernard A Williams,Fareed Abdullah,Write-In,1
Joseph R Biden,20,0,0,0,104,81,57,52,0,1
Bernie Sanders,,4,0,0,12,3,11,6,0,1
Tulsi Gabbard,,,1,0,0,1,0,1,0,1
Write-In,,,,0,0,1,0,1,0,1
Supreme Dow,,,,,5,0,0,0,0,1
Darisha K Parker,,,,,,1,0,0,0,1
Bernard A Williams,,,,,,,2,0,0,1
Fareed Abdullah,,,,,,,,1,0,1
Write-In,,,,,,,,,0,1
Total,314,36,3,2,121,87,70,61,0,1
,President Of The United States - Democrat,,,,Representative In The General Assembly 198th District - Democrat,,,,,2
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Supreme Dow,Darisha K Parker,Bernard A Williams,Fareed Abdullah,Write-In,2
Joseph R Biden,8,0,0,0,45,25,16,20,0,2
Bernie Sanders,,1,0,0,12,6,9,6,0,2
Tulsi Gabbard,,,0,0,0,0,2,0,0,2
Write-In,,,,0,0,0,0,0,0,2
Supreme Dow,,,,,1,0,0,0,0,2
Darisha K Parker,,,,,,4,0,0,0,2
Bernard A Williams,,,,,,,0,0,0,2
Fareed Abdullah,,,,,,,,0,0,2
Write-In,,,,,,,,,0,2
Total,114,34,2,0,58,35,27,26,0,2
,President Of The United States - Democrat,,,,Representative In The General Assembly 198th District - Democrat,,,,,3
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Supreme Dow,Fareed Abdullah,Darisha K Parker,Bernard A Williams,Write-In,3
Joseph R Biden,9,0,0,0,37,36,28,19,0,3
Bernie Sanders,,0,0,0,15,3,1,6,0,3
Tulsi Gabbard,,,0,0,0,1,1,0,0,3
Write-In,,,,0,0,0,0,0,0,3
Supreme Dow,,,,,2,0,0,0,0,3
Fareed Abdullah,,,,,,1,0,0,0,3
Darisha K Parker,,,,,,,1,0,0,3
Bernard A Williams,,,,,,,,0,0,3
Write-In,,,,,,,,,0,3
Total,129,25,2,0,54,41,31,25,0,3
,President Of The United States - Democrat,,,,Representative In The General Assembly 198th District - Democrat,,,,,4
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Supreme Dow,Fareed Abdullah,Bernard A Williams,Darisha K Parker,Write-In,4
Joseph R Biden,24,0,0,0,94,44,41,41,0,4
Bernie Sanders,,6,0,0,20,9,9,8,0,4
Tulsi Gabbard,,,0,0,0,2,0,1,0,4
Write-In,,,,0,0,1,2,0,0,4
Supreme Dow,,,,,4,0,0,0,0,4
Fareed Abdullah,,,,,,0,0,0,0,4
Bernard A Williams,,,,,,,1,0,0,4
Darisha K Parker,,,,,,,,0,0,4
Write-In,,,,,,,,,0,4
Total,244,52,3,3,118,56,53,50,0,4
,President Of The United States - Democrat,,,,Representative In The General Assembly 198th District - Democrat,,,,,5
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,Supreme Dow,Darisha K Parker,Bernard A Williams,Fareed Abdullah,Write-In,5
Joseph R Biden,17,0,0,0,51,49,30,30,0,5
Bernie Sanders,,4,0,0,12,13,7,7,0,5
Write-In,,,0,0,1,2,0,0,0,5
Tulsi Gabbard,,,,0,0,0,1,0,0,5
Supreme Dow,,,,,4,0,0,0,0,5
Darisha K Parker,,,,,,0,0,0,0,5
Bernard A Williams,,,,,,,2,0,0,5
