col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Representative In The General Assembly 191st District - Democrat,,Auditor General - Democrat,,,,,,,All
,Joanna E Mcclinton,Write-In,Nina Ahmad,Michael Lamb,Tracie Fountain,Rose Rosie Marie Davis,Christina M Hartman,H Scott Conklin,Write-In,All
Joanna E Mcclinton,411,0,"4,927",589,483,396,176,211,2,All
Write-In,,6,12,1,2,2,1,0,0,All
Nina Ahmad,,,561,0,0,0,0,0,0,All
Michael Lamb,,,,52,0,0,0,0,0,All
Tracie Fountain,,,,,130,0,0,0,0,All
Rose Rosie Marie Davis,,,,,,215,0,0,0,All
Christina M Hartman,,,,,,,48,0,0,All
H Scott Conklin,,,,,,,,11,0,All
Write-In,,,,,,,,,0,All
Total,"7,195",24,"5,500",642,615,613,225,222,2,All
