col_1,col_2,col_3,division
,Representative In The General Assembly 197th District - Democrat,,All
,Danilo Burgos,Write-In,All
Danilo Burgos,449,0,All
Write-In,,4,All
Total,449,4,All
,Representative In The General Assembly 197th District - Democrat,,1
,Danilo Burgos,Write-In,1
Danilo Burgos,75,0,1
Write-In,,3,1
Total,75,3,1
,Representative In The General Assembly 197th District - Democrat,,2
,Danilo Burgos,Write-In,2
Danilo Burgos,97,0,2
Write-In,,0,2
Total,97,0,2
,Representative In The General Assembly 197th District - Democrat,,3
,Danilo Burgos,Write-In,3
Danilo Burgos,130,0,3
Write-In,,0,3
Total,130,0,3
,Representative In The General Assembly 197th District - Democrat,,4
,Danilo Burgos,Write-In,4
Danilo Burgos,75,0,4
Write-In,,1,4
Total,75,1,4
,Representative In The General Assembly 197th District - Democrat,,5
,Danilo Burgos,Write-In,5
Danilo Burgos,72,0,5
Write-In,,0,5
Total,72,0,5
