col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In The General Assembly 177th District - Democrat,,President Of The United States - Democrat,,,,All
,Joe Hohenstein,Write-In,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,All
Joe Hohenstein,18,0,648,431,31,14,All
Write-In,,1,5,1,1,3,All
Joseph R Biden,,,142,0,0,0,All
Bernie Sanders,,,,71,0,0,All
Tulsi Gabbard,,,,,11,0,All
Write-In,,,,,,4,All
Total,"1,142",11,795,503,43,21,All
,Representative In The General Assembly 177th District - Democrat,,President Of The United States - Democrat,,,,1
,Joe Hohenstein,Write-In,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,1
Joe Hohenstein,2,0,49,30,1,0,1
Write-In,,0,3,0,0,0,1
Joseph R Biden,,,7,0,0,0,1
Bernie Sanders,,,,5,0,0,1
Write-In,,,,,1,0,1
Tulsi Gabbard,,,,,,0,1
Total,82,3,59,35,2,0,1
,Representative In The General Assembly 177th District - Democrat,,President Of The United States - Democrat,,,,2
,Joe Hohenstein,Write-In,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,2
Joe Hohenstein,1,0,34,24,5,0,2
Write-In,,0,0,0,0,0,2
Joseph R Biden,,,10,0,0,0,2
Bernie Sanders,,,,2,0,0,2
Tulsi Gabbard,,,,,0,0,2
Write-In,,,,,,1,2
Total,64,0,44,26,5,1,2
,Representative In The General Assembly 177th District - Democrat,,President Of The United States - Democrat,,,,3
,Joe Hohenstein,Write-In,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,3
Joe Hohenstein,0,0,57,44,4,1,3
Write-In,,0,0,0,0,0,3
Joseph R Biden,,,14,0,0,0,3
Bernie Sanders,,,,9,0,0,3
Write-In,,,,,0,0,3
Tulsi Gabbard,,,,,,1,3
Total,106,0,71,53,4,2,3
,Representative In The General Assembly 177th District - Democrat,,President Of The United States - Democrat,,,,4
,Joe Hohenstein,Write-In,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,4
Joe Hohenstein,1,0,57,48,5,1,4
Write-In,,0,0,0,0,1,4
Joseph R Biden,,,12,0,0,0,4
Bernie Sanders,,,,7,0,0,4
Tulsi Gabbard,,,,,1,0,4
Write-In,,,,,,1,4
Total,112,1,69,55,6,3,4
,Representative In The General Assembly 177th District - Democrat,,President Of The United States - Democrat,,,,5
,Joe Hohenstein,Write-In,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,5
Joe Hohenstein,2,0,63,34,6,0,5
Write-In,,0,0,0,0,0,5
Joseph R Biden,,,4,0,0,0,5
Bernie Sanders,,,,3,0,0,5
Tulsi Gabbard,,,,,1,0,5
Write-In,,,,,,0,5
Total,105,0,67,37,7,0,5
,Representative In The General Assembly 177th District - Democrat,,President Of The United States - Democrat,,,,6
,Joe Hohenstein,Write-In,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,6
Joe Hohenstein,1,0,41,33,3,0,6
Write-In,,1,1,0,0,0,6
Joseph R Biden,,,5,0,0,0,6
Bernie Sanders,,,,5,0,0,6
Tulsi Gabbard,,,,,1,0,6
Write-In,,,,,,0,6
Total,78,2,47,38,4,0,6
,Representative In The General Assembly 177th District - Democrat,,President Of The United States - Democrat,,,,7
,Joe Hohenstein,Write-In,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,7
Joe Hohenstein,3,0,51,19,1,1,7
Write-In,,0,1,0,0,0,7
Joseph R Biden,,,7,0,0,0,7
Bernie Sanders,,,,7,0,0,7
Tulsi Gabbard,,,,,2,0,7
Write-In,,,,,,1,7
Total,75,1,59,26,3,2,7
,Representative In The General Assembly 177th District - Democrat,,President Of The United States - Democrat,,,,8
,Joe Hohenstein,Write-In,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,8
Joe Hohenstein,0,0,53,30,1,1,8
Write-In,,0,0,0,0,0,8
Joseph R Biden,,,8,0,0,0,8
Bernie Sanders,,,,8,0,0,8
Tulsi Gabbard,,,,,1,0,8
Write-In,,,,,,0,8
Total,85,0,61,38,2,1,8
,Representative In The General Assembly 177th District - Democrat,,President Of The United States - Democrat,,,,10
,Joe Hohenstein,Write-In,Bernie Sanders,Joseph R Biden,Tulsi Gabbard,Write-In,10
Joe Hohenstein,3,0,44,37,2,1,10
Write-In,,0,1,0,0,1,10
Bernie Sanders,,,9,0,0,0,10
Joseph R Biden,,,,7,0,0,10
Tulsi Gabbard,,,,,0,0,10
Write-In,,,,,,0,10
Total,87,2,54,44,2,2,10
,Representative In The General Assembly 177th District - Democrat,,President Of The United States - Democrat,,,,11
,Joe Hohenstein,Write-In,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,11
Joe Hohenstein,2,0,51,44,3,0,11
Write-In,,0,0,0,1,0,11
Joseph R Biden,,,12,0,0,0,11
Bernie Sanders,,,,5,0,0,11
Write-In,,,,,0,0,11
Tulsi Gabbard,,,,,,1,11
Total,100,1,63,49,4,1,11
,Representative In The General Assembly 177th District - Democrat,,President Of The United States - Democrat,,,,12
,Joe Hohenstein,Write-In,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,12
Joe Hohenstein,1,0,51,27,1,1,12
Write-In,,0,0,0,0,0,12
Joseph R Biden,,,15,0,0,0,12
Bernie Sanders,,,,6,0,0,12
Tulsi Gabbard,,,,,0,0,12
Write-In,,,,,,0,12
Total,81,0,66,33,1,1,12
,Representative In The General Assembly 177th District - Democrat,,President Of The United States - Democrat,,,,22
,Joe Hohenstein,Write-In,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,22
Joe Hohenstein,0,0,47,28,2,0,22
Write-In,,0,0,0,1,0,22
Joseph R Biden,,,13,0,0,0,22
Bernie Sanders,,,,2,0,0,22
Tulsi Gabbard,,,,,3,0,22
Write-In,,,,,,0,22
Total,77,1,60,30,6,0,22
,Representative In The General Assembly 177th District - Democrat,,President Of The United States - Democrat,,,,23
,Joe Hohenstein,Write-In,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,23
Joe Hohenstein,2,0,57,26,4,1,23
Write-In,,0,0,0,0,0,23
Joseph R Biden,,,28,0,0,0,23
Bernie Sanders,,,,3,0,0,23
Tulsi Gabbard,,,,,0,0,23
Write-In,,,,,,0,23
Total,90,0,85,29,4,1,23
