col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 172nd District - Democrat,,Representative In Congress 2nd District - Democrat,,All
,Kevin J Boyle,Write-In,Brendan F Boyle,Write-In,All
Kevin J Boyle,88,0,"2,416",3,All
Write-In,,2,4,8,All
Brendan F Boyle,,,53,0,All
Write-In,,,,0,All
Total,"2,507",14,"2,473",11,All
,Representative In The General Assembly 172nd District - Democrat,,Representative In Congress 2nd District - Democrat,,1
,Kevin J Boyle,Write-In,Brendan F Boyle,Write-In,1
Kevin J Boyle,4,0,130,0,1
Write-In,,0,1,2,1
Brendan F Boyle,,,2,0,1
Write-In,,,,0,1
Total,134,3,133,2,1
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 172nd District - Democrat,,2
,Brendan F Boyle,Write-In,Kevin J Boyle,Write-In,2
Brendan F Boyle,8,0,111,0,2
Write-In,,0,0,3,2
Kevin J Boyle,,,1,0,2
Write-In,,,,1,2
Total,119,3,112,4,2
,Representative In The General Assembly 172nd District - Democrat,,Representative In Congress 2nd District - Democrat,,3
,Kevin J Boyle,Write-In,Brendan F Boyle,Write-In,3
Kevin J Boyle,4,0,163,0,3
Write-In,,0,0,0,3
Brendan F Boyle,,,0,0,3
Write-In,,,,0,3
Total,167,0,163,0,3
,Representative In The General Assembly 172nd District - Democrat,,Representative In Congress 2nd District - Democrat,,4
,Kevin J Boyle,Write-In,Brendan F Boyle,Write-In,4
Kevin J Boyle,3,0,142,1,4
Write-In,,0,0,0,4
Brendan F Boyle,,,3,0,4
Write-In,,,,0,4
Total,146,0,145,1,4
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 172nd District - Democrat,,5
,Brendan F Boyle,Write-In,Kevin J Boyle,Write-In,5
Brendan F Boyle,0,0,100,0,5
Write-In,,0,0,0,5
Kevin J Boyle,,,0,0,5
Write-In,,,,0,5
Total,100,0,100,0,5
,Representative In The General Assembly 172nd District - Democrat,,Representative In Congress 2nd District - Democrat,,6
,Kevin J Boyle,Write-In,Brendan F Boyle,Write-In,6
Kevin J Boyle,8,0,147,0,6
Write-In,,0,0,0,6
Brendan F Boyle,,,4,0,6
Write-In,,,,0,6
Total,155,0,151,0,6
,Representative In The General Assembly 172nd District - Democrat,,Representative In Congress 2nd District - Democrat,,7
,Kevin J Boyle,Write-In,Brendan F Boyle,Write-In,7
Kevin J Boyle,2,0,57,0,7
Write-In,,0,0,0,7
Brendan F Boyle,,,1,0,7
Write-In,,,,0,7
Total,59,0,58,0,7
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 172nd District - Democrat,,8
,Brendan F Boyle,Write-In,Kevin J Boyle,Write-In,8
Brendan F Boyle,3,0,138,0,8
Write-In,,0,0,0,8
Kevin J Boyle,,,2,0,8
Write-In,,,,0,8
Total,141,0,140,0,8
,Representative In The General Assembly 172nd District - Democrat,,Representative In Congress 2nd District - Democrat,,9
,Kevin J Boyle,Write-In,Brendan F Boyle,Write-In,9
Kevin J Boyle,5,0,113,0,9
Write-In,,0,0,0,9
Brendan F Boyle,,,2,0,9
Write-In,,,,0,9
Total,118,0,115,0,9
,Representative In The General Assembly 172nd District - Democrat,,Representative In Congress 2nd District - Democrat,,10
,Kevin J Boyle,Write-In,Brendan F Boyle,Write-In,10
Kevin J Boyle,7,0,129,1,10
Write-In,,1,0,1,10
Brendan F Boyle,,,3,0,10
Write-In,,,,0,10
Total,137,2,132,2,10
,Representative In The General Assembly 172nd District - Democrat,,Representative In Congress 2nd District - Democrat,,11
,Kevin J Boyle,Write-In,Brendan F Boyle,Write-In,11
Kevin J Boyle,11,0,269,0,11
Write-In,,0,1,1,11
Brendan F Boyle,,,6,0,11
Write-In,,,,0,11
Total,280,2,276,1,11
,Representative In The General Assembly 172nd District - Democrat,,Representative In Congress 2nd District - Democrat,,12
,Kevin J Boyle,Write-In,Brendan F Boyle,Write-In,12
Kevin J Boyle,9,0,133,0,12
Write-In,,0,0,0,12
Brendan F Boyle,,,1,0,12
Write-In,,,,0,12
Total,142,0,134,0,12
,Representative In The General Assembly 172nd District - Democrat,,Representative In Congress 2nd District - Democrat,,13
,Kevin J Boyle,Write-In,Brendan F Boyle,Write-In,13
Kevin J Boyle,5,0,141,1,13
Write-In,,0,0,0,13
Brendan F Boyle,,,1,0,13
Write-In,,,,0,13
Total,147,0,142,1,13
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 172nd District - Democrat,,14
,Brendan F Boyle,Write-In,Kevin J Boyle,Write-In,14
Brendan F Boyle,2,0,113,2,14
Write-In,,0,0,0,14
Kevin J Boyle,,,2,0,14
Write-In,,,,0,14
Total,117,0,115,2,14
,Representative In The General Assembly 172nd District - Democrat,,Representative In Congress 2nd District - Democrat,,15
,Kevin J Boyle,Write-In,Brendan F Boyle,Write-In,15
Kevin J Boyle,4,0,125,0,15
Write-In,,0,0,0,15
Brendan F Boyle,,,3,0,15
Write-In,,,,0,15
Total,129,0,128,0,15
,Representative In The General Assembly 172nd District - Democrat,,Representative In Congress 2nd District - Democrat,,22
,Kevin J Boyle,Write-In,Brendan F Boyle,Write-In,22
Kevin J Boyle,11,0,108,0,22
Write-In,,0,0,0,22
Brendan F Boyle,,,4,0,22
Write-In,,,,0,22
Total,119,0,112,0,22
,Representative In The General Assembly 172nd District - Democrat,,Representative In Congress 2nd District - Democrat,,23
,Kevin J Boyle,Write-In,Brendan F Boyle,Write-In,23
Kevin J Boyle,9,0,244,0,23
Write-In,,0,0,0,23
Brendan F Boyle,,,7,0,23
Write-In,,,,0,23
Total,253,0,251,0,23
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 172nd District - Democrat,,25
,Brendan F Boyle,Write-In,Kevin J Boyle,Write-In,25
Brendan F Boyle,3,0,53,0,25
Write-In,,0,0,1,25
Kevin J Boyle,,,1,0,25
Write-In,,,,0,25
Total,56,1,54,1,25
