col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Representative In The General Assembly 185th District - Democrat,,,Auditor General - Democrat,,,,,,,All
,Maria P Donatucci,Regina Young,Write-In,Nina Ahmad,Michael Lamb,Christina M Hartman,Tracie Fountain,H Scott Conklin,Rose Rosie Marie Davis,Write-In,All
Maria P Donatucci,399,0,0,"1,223",234,117,66,101,73,0,All
Regina Young,,32,0,500,31,41,57,13,41,0,All
Write-In,,,0,1,0,0,1,0,1,1,All
Nina Ahmad,,,,48,0,0,0,0,0,0,All
Michael Lamb,,,,,5,0,0,0,0,0,All
Christina M Hartman,,,,,,4,0,0,0,0,All
Tracie Fountain,,,,,,,2,0,0,0,All
H Scott Conklin,,,,,,,,2,0,0,All
Rose Rosie Marie Davis,,,,,,,,,1,0,All
Write-In,,,,,,,,,,0,All
Total,"2,213",715,4,"1,772",270,162,126,116,116,1,All
,Representative In The General Assembly 185th District - Democrat,,,Auditor General - Democrat,,,,,,,1
,Maria P Donatucci,Regina Young,Write-In,Nina Ahmad,Michael Lamb,H Scott Conklin,Christina M Hartman,Rose Rosie Marie Davis,Tracie Fountain,Write-In,1
Maria P Donatucci,26,0,0,39,9,6,6,3,3,0,1
Regina Young,,0,0,5,2,1,0,2,1,0,1
Write-In,,,0,0,0,0,0,0,0,0,1
Nina Ahmad,,,,1,0,0,0,0,0,0,1
Michael Lamb,,,,,0,0,0,0,0,0,1
H Scott Conklin,,,,,,0,0,0,0,0,1
Christina M Hartman,,,,,,,0,0,0,0,1
Rose Rosie Marie Davis,,,,,,,,0,0,0,1
Tracie Fountain,,,,,,,,,0,0,1
Write-In,,,,,,,,,,0,1
Total,92,11,0,45,11,7,6,5,4,0,1
,Representative In The General Assembly 185th District - Democrat,,,Auditor General - Democrat,,,,,,,2
,Maria P Donatucci,Regina Young,Write-In,Nina Ahmad,Christina M Hartman,Michael Lamb,Rose Rosie Marie Davis,H Scott Conklin,Tracie Fountain,Write-In,2
Maria P Donatucci,26,0,0,57,6,8,4,4,2,0,2
Regina Young,,0,0,9,2,0,1,0,2,0,2
Write-In,,,0,0,0,0,0,0,0,0,2
Nina Ahmad,,,,1,0,0,0,0,0,0,2
Christina M Hartman,,,,,0,0,0,0,0,0,2
Michael Lamb,,,,,,0,0,0,0,0,2
Rose Rosie Marie Davis,,,,,,,0,0,0,0,2
H Scott Conklin,,,,,,,,0,0,0,2
Tracie Fountain,,,,,,,,,0,0,2
Write-In,,,,,,,,,,0,2
Total,107,14,0,67,8,8,5,4,4,0,2
,Representative In The General Assembly 185th District - Democrat,,,Auditor General - Democrat,,,,,,,3
,Maria P Donatucci,Regina Young,Write-In,Nina Ahmad,Michael Lamb,H Scott Conklin,Christina M Hartman,Rose Rosie Marie Davis,Tracie Fountain,Write-In,3
Maria P Donatucci,22,0,0,50,15,5,4,4,1,0,3
Regina Young,,1,0,6,0,0,0,0,2,0,3
Write-In,,,0,0,0,0,0,0,0,0,3
Nina Ahmad,,,,0,0,0,0,0,0,0,3
Michael Lamb,,,,,0,0,0,0,0,0,3
H Scott Conklin,,,,,,0,0,0,0,0,3
Christina M Hartman,,,,,,,0,0,0,0,3
Rose Rosie Marie Davis,,,,,,,,0,0,0,3
Tracie Fountain,,,,,,,,,0,0,3
Write-In,,,,,,,,,,0,3
Total,101,9,0,56,15,5,4,4,3,0,3
,Representative In The General Assembly 185th District - Democrat,,,Auditor General - Democrat,,,,,,,4
,Maria P Donatucci,Regina Young,Write-In,Nina Ahmad,Michael Lamb,Christina M Hartman,H Scott Conklin,Rose Rosie Marie Davis,Tracie Fountain,Write-In,4
Maria P Donatucci,20,0,0,34,6,3,3,2,2,0,4
