col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Representative In The General Assembly 181st District - Democrat,,Auditor General - Democrat,,,,,,,All
,Malcolm Kenyatta,Write-In,Nina Ahmad,Michael Lamb,Tracie Fountain,Rose Rosie Marie Davis,Christina M Hartman,H Scott Conklin,Write-In,All
Malcolm Kenyatta,625,0,"7,116",939,627,431,340,291,8,All
Write-In,,5,39,2,2,3,5,0,4,All
Nina Ahmad,,,698,0,0,0,0,0,0,All
Michael Lamb,,,,110,0,0,0,0,0,All
Tracie Fountain,,,,,114,0,0,0,0,All
Rose Rosie Marie Davis,,,,,,174,0,0,0,All
Christina M Hartman,,,,,,,38,0,0,All
H Scott Conklin,,,,,,,,27,0,All
Write-In,,,,,,,,,1,All
Total,"10,377",60,"7,853","1,051",743,608,383,318,13,All
