col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Representative In The General Assembly 200th District - Democrat,,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,All
,Chris Rabb,Write-In,Cindy Bass,Malcolm Kenyatta,Nina Tinari,Ken Washington,Wynnetta Ward,Charlene Cooper,Terry Gillen,Anuj Gupta,Lindy Li,Matthew Miller,Owen Voutsinas-Klose,Sherrie Cohen,Heather Pope,Anlin Wang,Joanne Beer,Arielle Cohen,Daisy Confoy,Christina Borst,Carla Le'Coin,Steve Paul,Sergio Cea,Bryan Mercer,Jack Cahill,Paul Prescod,Daniel Laufer,Write-In,All
Chris Rabb,"1,055",0,"15,626","15,553","15,514","14,954","14,914","14,911","14,806","14,871","14,324","13,931","13,366","5,511","4,992","4,604","4,329","4,209","4,156","3,970","3,926","3,600","3,535","3,393","3,276","3,277","2,986",229,All
Write-In,,5,24,20,22,19,22,19,20,25,21,17,16,13,12,9,12,10,13,10,7,9,10,6,8,11,8,39,All
Cindy Bass,,,87,"15,229","15,367","14,840","14,768","15,095","14,875","14,759","14,101","14,008","13,745","2,852","2,364","2,060","1,872","1,586","1,649","1,395","1,303","1,244","1,069",996,887,"1,039",644,231,All
Malcolm Kenyatta,,,,35,"15,268","15,458","15,404","15,092","15,004","14,901","14,834","14,759","13,638","2,603","2,038","1,771","1,583","1,658","1,397","1,525","1,481","1,011","1,279","1,213","1,011",826,771,197,All
Nina Tinari,,,,,50,"15,133","15,056","15,383","15,189","15,138","14,567","14,373","14,169","2,862","2,285","2,068","1,896","1,498","1,682","1,415","1,397","1,182","1,074",974,832,996,586,189,All
Ken Washington,,,,,,44,"15,116","14,993","14,974","14,633","14,507","14,691","13,700","2,350","1,788","1,648","1,440","1,355","1,197","1,302","1,244",944,"1,086","1,091",886,775,682,204,All
Wynnetta Ward,,,,,,,15,"14,927","14,738","14,508","14,663","14,502","13,376","2,500","2,021","1,740","1,555","1,653","1,373","1,493","1,455",906,"1,172","1,072",932,699,723,203,All
Charlene Cooper,,,,,,,,7,"15,159","14,949","14,352","14,383","13,913","2,639","2,133","1,847","1,729","1,424","1,560","1,281","1,222","1,077",946,890,709,962,446,210,All
Terry Gillen,,,,,,,,,6,"14,875","14,252","14,414","13,885","2,551","2,022","1,775","1,658","1,376","1,424","1,251","1,148","1,107",939,985,820,978,600,186,All
Anuj Gupta,,,,,,,,,,9,"14,234","14,032","13,760","2,662","2,162","2,022","1,788","1,452","1,594","1,266","1,259","1,113","1,090",913,691,952,541,193,All
Lindy Li,,,,,,,,,,,4,"14,145","13,370","2,239","1,884","1,692","1,357","1,552","1,204","1,318","1,335",806,"1,114",956,824,588,644,180,All
Matthew Miller,,,,,,,,,,,,3,"13,313","1,942","1,467","1,234","1,143","1,172",914,"1,142","1,080",617,946,957,800,543,582,193,All
Owen Voutsinas-Klose,,,,,,,,,,,,,5,"1,956","1,751","1,604","1,272","1,015","1,047",804,829,939,745,644,609,733,402,168,All
Sherrie Cohen,,,,,,,,,,,,,,8,"4,244","3,961","3,829","3,559","3,763","3,350","3,250","3,448","2,930","2,870","2,803","3,133","2,686",34,All
Heather Pope,,,,,,,,,,,,,,,17,"3,879","3,619","3,479","3,590","3,185","3,178","3,342","2,983","2,790","2,790","3,025","2,709",23,All
Anlin Wang,,,,,,,,,,,,,,,,1,"3,478","3,263","3,455","2,946","3,016","3,301","3,003","2,674","2,676","3,018","2,613",14,All
Joanne Beer,,,,,,,,,,,,,,,,,3,"3,167","3,650","3,061","2,879","3,141","2,843","2,617","2,598","3,108","2,558",21,All
Arielle Cohen,,,,,,,,,,,,,,,,,,2,"3,240","3,143","3,125","2,892","3,114","2,741","2,785","2,681","2,742",22,All
Daisy Confoy,,,,,,,,,,,,,,,,,,,1,"3,134","3,058","3,097","2,854","2,526","2,586","3,077","2,569",18,All
Christina Borst,,,,,,,,,,,,,,,,,,,,4,"3,404","2,650","2,846","2,933","2,802","2,478","2,827",14,All
Carla Le'Coin,,,,,,,,,,,,,,,,,,,,,2,"2,623","2,923","2,921","2,816","2,525","2,777",17,All
Steve Paul,,,,,,,,,,,,,,,,,,,,,,4,"2,659","2,574","2,609","2,972","2,537",15,All
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,,0,"2,673","2,632","2,597","2,596",29,All
Bryan Mercer,,,,,,,,,,,,,,,,,,,,,,,,1,"2,742","2,479","2,680",27,All
Jack Cahill,,,,,,,,,,,,,,,,,,,,,,,,,1,"2,456","2,746",16,All
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,,,,,0,"2,416",23,All
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,All
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,All
Total,"21,581",49,"17,345","17,232","17,209","16,670","16,505","16,447","16,371","16,345","15,801","15,432","14,770","6,016","5,508","5,031","4,766","4,669","4,576","4,395","4,309","4,005","3,934","3,786","3,646","3,641","3,345",360,All
