col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,President Of The United States - Democrat,,,,Representative In The General Assembly 180th District - Democrat,,All
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,Angel Cruz,Write-In,All
Joseph R Biden,61,0,0,0,135,2,All
Bernie Sanders,,13,0,0,23,2,All
Write-In,,,0,0,1,0,All
Tulsi Gabbard,,,,0,0,0,All
Angel Cruz,,,,,3,0,All
Write-In,,,,,,0,All
Total,198,38,1,0,162,4,All
,President Of The United States - Democrat,,,,Representative In The General Assembly 180th District - Democrat,,1
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,Angel Cruz,Write-In,1
Joseph R Biden,27,0,0,0,77,1,1
Bernie Sanders,,5,0,0,17,1,1
Write-In,,,0,0,1,0,1
Tulsi Gabbard,,,,0,0,0,1
Angel Cruz,,,,,1,0,1
Write-In,,,,,,0,1
Total,105,23,1,0,96,2,1
,President Of The United States - Democrat,,,,Representative In The General Assembly 180th District - Democrat,,23
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Angel Cruz,Write-In,23
Joseph R Biden,34,0,0,0,58,1,23
Bernie Sanders,,8,0,0,6,1,23
Tulsi Gabbard,,,0,0,0,0,23
Write-In,,,,0,0,0,23
Angel Cruz,,,,,2,0,23
Write-In,,,,,,0,23
Total,93,15,0,0,66,2,23
