col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,President Of The United States - Democrat,,,,Auditor General - Democrat,,,,,,,All
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Nina Ahmad,Michael Lamb,Tracie Fountain,Rose Rosie Marie Davis,Christina M Hartman,H Scott Conklin,Write-In,All
Joseph R Biden,588,0,0,0,"5,337",447,325,287,156,98,2,All
Bernie Sanders,,127,0,0,"1,140",136,84,27,44,36,1,All
Tulsi Gabbard,,,8,0,26,6,5,1,18,3,0,All
Write-In,,,,6,36,7,8,1,4,2,1,All
Nina Ahmad,,,,,48,0,0,0,0,0,0,All
Michael Lamb,,,,,,6,0,0,0,0,0,All
Tracie Fountain,,,,,,,3,0,0,0,0,All
Rose Rosie Marie Davis,,,,,,,,4,0,0,0,All
Christina M Hartman,,,,,,,,,4,0,0,All
H Scott Conklin,,,,,,,,,,3,0,All
Write-In,,,,,,,,,,,0,All
Total,"7,240","1,595",67,65,"6,587",602,425,320,226,142,4,All
,Auditor General - Democrat,,,,,,,President Of The United States - Democrat,,,,1
,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,1
Nina Ahmad,3,0,0,0,0,0,0,336,134,5,0,1
Michael Lamb,,0,0,0,0,0,0,21,9,0,0,1
Tracie Fountain,,,0,0,0,0,0,14,3,3,0,1
Christina M Hartman,,,,0,0,0,0,5,3,1,1,1
Rose Rosie Marie Davis,,,,,0,0,0,6,2,0,0,1
H Scott Conklin,,,,,,0,0,6,0,0,0,1
Write-In,,,,,,,0,1,0,0,0,1
Joseph R Biden,,,,,,,,33,0,0,0,1
Bernie Sanders,,,,,,,,,19,0,0,1
Write-In,,,,,,,,,,0,0,1
Tulsi Gabbard,,,,,,,,,,,1,1
Total,478,30,20,10,8,6,1,422,170,9,2,1
,President Of The United States - Democrat,,,,Auditor General - Democrat,,,,,,,2
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Nina Ahmad,Michael Lamb,Christina M Hartman,Tracie Fountain,Rose Rosie Marie Davis,H Scott Conklin,Write-In,2
Joseph R Biden,26,0,0,0,264,20,18,12,7,5,0,2
Bernie Sanders,,3,0,0,80,9,2,1,3,1,0,2
Tulsi Gabbard,,,0,0,0,1,0,0,0,1,0,2
Write-In,,,,0,1,0,1,0,0,0,0,2
Nina Ahmad,,,,,2,0,0,0,0,0,0,2
Michael Lamb,,,,,,0,0,0,0,0,0,2
Christina M Hartman,,,,,,,1,0,0,0,0,2
Tracie Fountain,,,,,,,,0,0,0,0,2
