col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In The General Assembly 174th District - Republican,All
,Pete Digiannantonio,Christopher M Vogler,William M Pirolli,Gary Grisafi,Write-In,Write-In,All
Pete Digiannantonio,12,41,40,23,0,1,All
Christopher M Vogler,,6,40,16,0,1,All
William M Pirolli,,,2,10,0,0,All
Gary Grisafi,,,,3,0,1,All
Write-In,,,,,0,0,All
Write-In,,,,,,0,All
Total,71,59,54,32,0,1,All
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In The General Assembly 174th District - Republican,11
,Pete Digiannantonio,Christopher M Vogler,William M Pirolli,Gary Grisafi,Write-In,Write-In,11
Pete Digiannantonio,8,20,21,12,0,0,11
Christopher M Vogler,,2,19,8,0,0,11
William M Pirolli,,,0,5,0,0,11
Gary Grisafi,,,,3,0,0,11
Write-In,,,,,0,0,11
Write-In,,,,,,0,11
Total,38,27,26,17,0,0,11
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In The General Assembly 174th District - Republican,28
,Pete Digiannantonio,Christopher M Vogler,William M Pirolli,Gary Grisafi,Write-In,Write-In,28
Pete Digiannantonio,4,21,19,11,0,1,28
Christopher M Vogler,,4,21,8,0,1,28
William M Pirolli,,,2,5,0,0,28
Gary Grisafi,,,,0,0,1,28
Write-In,,,,,0,0,28
Write-In,,,,,,0,28
Total,33,32,28,15,0,1,28
