col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 173rd District - Democrat,,State Treasurer - Democrat,,All
,Mike Driscoll,Write-In,Joe Torsella,Write-In,All
Mike Driscoll,63,0,479,0,All
Write-In,,4,0,0,All
Joe Torsella,,,16,0,All
Write-In,,,,2,All
Total,542,4,495,2,All
,Representative In The General Assembly 173rd District - Democrat,,State Treasurer - Democrat,,4
,Mike Driscoll,Write-In,Joe Torsella,Write-In,4
Mike Driscoll,8,0,80,0,4
Write-In,,0,0,0,4
Joe Torsella,,,1,0,4
Write-In,,,,1,4
Total,88,0,81,1,4
,Representative In The General Assembly 173rd District - Democrat,,State Treasurer - Democrat,,5
,Mike Driscoll,Write-In,Joe Torsella,Write-In,5
Mike Driscoll,13,0,105,0,5
Write-In,,2,0,0,5
Joe Torsella,,,2,0,5
Write-In,,,,1,5
Total,118,2,107,1,5
,Representative In The General Assembly 173rd District - Democrat,,State Treasurer - Democrat,,7
,Mike Driscoll,Write-In,Joe Torsella,Write-In,7
Mike Driscoll,21,0,116,0,7
Write-In,,2,0,0,7
Joe Torsella,,,5,0,7
Write-In,,,,0,7
Total,137,2,121,0,7
,Representative In The General Assembly 173rd District - Democrat,,State Treasurer - Democrat,,26
,Mike Driscoll,Write-In,Joe Torsella,Write-In,26
Mike Driscoll,14,0,95,0,26
Write-In,,0,0,0,26
Joe Torsella,,,3,0,26
Write-In,,,,0,26
Total,109,0,98,0,26
,Representative In The General Assembly 173rd District - Democrat,,State Treasurer - Democrat,,28
,Mike Driscoll,Write-In,Joe Torsella,Write-In,28
Mike Driscoll,7,0,83,0,28
Write-In,,0,0,0,28
Joe Torsella,,,5,0,28
Write-In,,,,0,28
Total,90,0,88,0,28
