col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Representative In The General Assembly 180th District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,All
,Angel Cruz,Write-In,Pamela Robinson,Michele Lockman,Anthony Bellmon,Patrick Parkinson,Theodore Kirsch,Mona Getzes Cohen,Amy Roat,Lisa Powley,Alvaro Quinones,Lorraine Haw,Vayda Good,Kempis Ghani Songster,Ronald Raju Joseph,Adam Tennant,Write-In,All
Angel Cruz,370,0,"1,979","1,856","1,804","1,743","1,657","1,440","1,035","1,038",891,659,623,604,582,565,14,All
Write-In,,9,6,5,5,5,4,7,5,4,8,5,5,5,5,5,7,All
Pamela Robinson,,,52,"1,975","1,978","1,929","1,847","1,492",665,713,425,302,229,240,165,182,12,All
Michele Lockman,,,,8,"1,939","1,945","1,863","1,432",632,687,390,247,202,212,179,175,11,All
Anthony Bellmon,,,,,14,"1,943","1,896","1,430",588,634,341,230,168,204,161,123,9,All
Patrick Parkinson,,,,,,16,"1,882","1,399",577,631,322,208,124,180,147,152,10,All
Theodore Kirsch,,,,,,,5,"1,359",544,601,260,189,141,165,128,111,9,All
Mona Getzes Cohen,,,,,,,,13,330,353,398,281,253,196,192,195,10,All
Amy Roat,,,,,,,,,32,920,576,515,510,474,486,488,3,All
Lisa Powley,,,,,,,,,,6,571,466,494,489,459,462,4,All
Alvaro Quinones,,,,,,,,,,,8,577,604,508,542,558,5,All
Lorraine Haw,,,,,,,,,,,,2,520,488,476,479,6,All
Vayda Good,,,,,,,,,,,,,2,462,494,502,4,All
Kempis Ghani Songster,,,,,,,,,,,,,,10,477,459,6,All
Ronald Raju Joseph,,,,,,,,,,,,,,,3,508,4,All
Adam Tennant,,,,,,,,,,,,,,,,6,4,All
Write-In,,,,,,,,,,,,,,,,,0,All
Total,"3,203",28,"2,456","2,280","2,216","2,159","2,039","1,795","1,257","1,232","1,060",794,749,735,711,700,21,All
