col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,division
Carla Le'Coin,,,,,,,,,,,,,,,,,,,,,0,125,111,119,107,114,113,115,0,10
Christina Borst,,,,,,,,,,,,,,,,,,,,,,0,112,112,109,114,117,114,0,10
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,,0,111,121,114,109,112,0,10
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,,,0,110,108,109,108,0,10
Steve Paul,,,,,,,,,,,,,,,,,,,,,,,,,0,110,108,109,0,10
Jack Cahill,,,,,,,,,,,,,,,,,,,,,,,,,,0,111,117,0,10
Bryan Mercer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,110,0,10
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10
Total,245,91,0,192,187,183,179,172,172,171,164,163,161,161,157,154,148,147,145,145,140,140,136,136,132,129,127,123,0,10
