col_1,col_2,col_3,col_4,col_5,col_6,division
,State Treasurer - Democrat,,Senator In The General Assembly 1st District - Democrat,,,All
,Joe Torsella,Write-In,Nikil Saval,Larry Farnese,Write-In,All
Joe Torsella,108,0,"2,651",967,3,All
Write-In,,1,3,1,2,All
Nikil Saval,,,424,0,0,All
Larry Farnese,,,,219,0,All
Write-In,,,,,0,All
Total,"3,729",7,"3,078","1,187",5,All
,State Treasurer - Democrat,,Senator In The General Assembly 1st District - Democrat,,,1
,Joe Torsella,Write-In,Nikil Saval,Larry Farnese,Write-In,1
Joe Torsella,6,0,149,47,0,1
Write-In,,1,0,0,0,1
Nikil Saval,,,17,0,0,1
Larry Farnese,,,,10,0,1
Write-In,,,,,0,1
Total,202,1,166,57,0,1
,State Treasurer - Democrat,,Senator In The General Assembly 1st District - Democrat,,,2
,Joe Torsella,Write-In,Nikil Saval,Larry Farnese,Write-In,2
Joe Torsella,6,0,115,65,0,2
Write-In,,0,0,0,0,2
Nikil Saval,,,18,0,0,2
Larry Farnese,,,,7,0,2
Write-In,,,,,0,2
Total,186,0,133,72,0,2
,State Treasurer - Democrat,,Senator In The General Assembly 1st District - Democrat,,,3
,Joe Torsella,Write-In,Nikil Saval,Larry Farnese,Write-In,3
Joe Torsella,3,0,45,23,0,3
Write-In,,0,0,0,0,3
Nikil Saval,,,3,0,0,3
Larry Farnese,,,,12,0,3
Write-In,,,,,0,3
Total,71,0,48,35,0,3
,State Treasurer - Democrat,,Senator In The General Assembly 1st District - Democrat,,,4
,Joe Torsella,Write-In,Nikil Saval,Larry Farnese,Write-In,4
Joe Torsella,12,0,152,51,0,4
Write-In,,0,0,0,1,4
Nikil Saval,,,15,0,0,4
Larry Farnese,,,,10,0,4
Write-In,,,,,0,4
Total,215,1,167,61,1,4
,State Treasurer - Democrat,,Senator In The General Assembly 1st District - Democrat,,,5
,Joe Torsella,Write-In,Nikil Saval,Larry Farnese,Write-In,5
Joe Torsella,5,0,144,56,1,5
Write-In,,0,0,0,0,5
Nikil Saval,,,26,0,0,5
Larry Farnese,,,,12,0,5
Write-In,,,,,0,5
Total,206,0,170,68,1,5
