col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 203rd District - Democrat,,Attorney General - Democrat,,All
,Isabella Fitzgerald,Write-In,Josh Shapiro,Write-In,All
Isabella Fitzgerald,915,0,"5,408",8,All
Write-In,,3,3,1,All
Josh Shapiro,,,283,0,All
Write-In,,,,1,All
Total,"6,331",7,"5,694",10,All
,Representative In The General Assembly 203rd District - Democrat,,Attorney General - Democrat,,1
,Isabella Fitzgerald,Write-In,Josh Shapiro,Write-In,1
Isabella Fitzgerald,23,0,205,0,1
Write-In,,0,0,0,1
Josh Shapiro,,,8,0,1
Write-In,,,,0,1
Total,228,0,213,0,1
,Representative In The General Assembly 203rd District - Democrat,,Attorney General - Democrat,,2
,Isabella Fitzgerald,Write-In,Josh Shapiro,Write-In,2
Isabella Fitzgerald,31,0,189,0,2
Write-In,,0,0,0,2
Josh Shapiro,,,12,0,2
Write-In,,,,0,2
Total,220,0,201,0,2
,Representative In The General Assembly 203rd District - Democrat,,Attorney General - Democrat,,3
,Isabella Fitzgerald,Write-In,Josh Shapiro,Write-In,3
Isabella Fitzgerald,48,0,213,0,3
Write-In,,1,0,1,3
Josh Shapiro,,,19,0,3
Write-In,,,,0,3
Total,261,2,232,1,3
,Representative In The General Assembly 203rd District - Democrat,,Attorney General - Democrat,,4
,Isabella Fitzgerald,Write-In,Josh Shapiro,Write-In,4
Isabella Fitzgerald,27,0,185,0,4
Write-In,,0,0,0,4
Josh Shapiro,,,14,0,4
Write-In,,,,0,4
Total,212,0,199,0,4
,Representative In The General Assembly 203rd District - Democrat,,Attorney General - Democrat,,5
,Isabella Fitzgerald,Write-In,Josh Shapiro,Write-In,5
Isabella Fitzgerald,36,0,200,0,5
Write-In,,0,0,0,5
Josh Shapiro,,,15,0,5
Write-In,,,,0,5
Total,236,0,215,0,5
,Representative In The General Assembly 203rd District - Democrat,,Attorney General - Democrat,,6
,Isabella Fitzgerald,Write-In,Josh Shapiro,Write-In,6
Isabella Fitzgerald,32,0,209,1,6
Write-In,,0,0,0,6
Josh Shapiro,,,10,0,6
Write-In,,,,0,6
Total,242,0,219,1,6
,Representative In The General Assembly 203rd District - Democrat,,Attorney General - Democrat,,7
,Isabella Fitzgerald,Write-In,Josh Shapiro,Write-In,7
Isabella Fitzgerald,24,0,164,0,7
Write-In,,0,0,0,7
Josh Shapiro,,,4,0,7
Write-In,,,,0,7
Total,188,0,168,0,7
,Representative In The General Assembly 203rd District - Democrat,,Attorney General - Democrat,,8
,Isabella Fitzgerald,Write-In,Josh Shapiro,Write-In,8
Isabella Fitzgerald,36,0,132,0,8
Write-In,,0,0,0,8
Josh Shapiro,,,3,0,8
Write-In,,,,0,8
Total,168,0,135,0,8
,Representative In The General Assembly 203rd District - Democrat,,Attorney General - Democrat,,9
,Isabella Fitzgerald,Write-In,Josh Shapiro,Write-In,9
Isabella Fitzgerald,38,0,150,0,9
