col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,State Treasurer - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,All
,Joe Torsella,Write-In,Michele Lockman,Pamela Robinson,Anthony Bellmon,Amy Roat,Lisa Powley,Patrick Parkinson,Mona Getzes Cohen,Theodore Kirsch,Lorraine Haw,Alvaro Quinones,Vayda Good,Kempis Ghani Songster,Adam Tennant,Ronald Raju Joseph,Write-In,All
Joe Torsella,58,0,754,763,682,730,726,658,656,654,638,642,624,578,559,561,15,All
Write-In,,0,1,1,1,2,2,0,0,1,2,3,3,3,2,2,1,All
Michele Lockman,,,9,859,813,250,281,805,711,790,156,147,134,101,91,74,9,All
Pamela Robinson,,,,14,808,244,264,784,711,771,156,133,124,105,70,58,10,All
Anthony Bellmon,,,,,5,194,210,791,660,794,108,94,73,75,60,56,10,All
Amy Roat,,,,,,17,743,181,182,175,645,615,623,579,574,576,1,All
Lisa Powley,,,,,,,4,201,197,193,625,601,609,579,564,567,0,All
Patrick Parkinson,,,,,,,,3,647,773,94,80,59,60,55,45,8,All
Mona Getzes Cohen,,,,,,,,,6,643,186,163,160,114,103,96,8,All
Theodore Kirsch,,,,,,,,,,2,87,76,62,62,56,52,9,All
Lorraine Haw,,,,,,,,,,,1,619,653,621,586,596,2,All
Alvaro Quinones,,,,,,,,,,,,3,652,597,599,605,1,All
Vayda Good,,,,,,,,,,,,,2,611,588,604,1,All
Kempis Ghani Songster,,,,,,,,,,,,,,3,560,585,2,All
Adam Tennant,,,,,,,,,,,,,,,2,594,1,All
Ronald Raju Joseph,,,,,,,,,,,,,,,,0,0,All
Write-In,,,,,,,,,,,,,,,,,1,All
Total,"1,482",3,"1,002","1,001",899,885,867,865,853,852,772,771,745,696,678,672,21,All
,State Treasurer - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,1
,Joe Torsella,Write-In,Pamela Robinson,Amy Roat,Lisa Powley,Michele Lockman,Lorraine Haw,Vayda Good,Mona Getzes Cohen,Anthony Bellmon,Theodore Kirsch,Patrick Parkinson,Adam Tennant,Alvaro Quinones,Kempis Ghani Songster,Ronald Raju Joseph,Write-In,1
Joe Torsella,2,0,46,46,44,41,40,40,39,35,37,35,35,35,35,33,0,1
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pamela Robinson,,,1,16,16,42,9,7,38,40,37,39,5,5,5,2,1,1
Amy Roat,,,,0,44,16,38,38,12,13,13,12,33,33,32,33,0,1
Lisa Powley,,,,,0,16,36,36,12,13,11,12,35,33,32,32,0,1
Michele Lockman,,,,,,1,11,10,38,39,37,38,7,5,5,4,0,1
Lorraine Haw,,,,,,,0,37,10,6,7,6,33,35,37,33,0,1
Vayda Good,,,,,,,,1,9,4,5,3,34,36,33,34,0,1
Mona Getzes Cohen,,,,,,,,,0,35,35,34,7,7,6,5,0,1
Anthony Bellmon,,,,,,,,,,0,36,35,4,1,4,2,1,1
Theodore Kirsch,,,,,,,,,,,0,35,3,2,5,3,0,1
Patrick Parkinson,,,,,,,,,,,,0,5,2,3,3,0,1
Adam Tennant,,,,,,,,,,,,,0,34,31,33,0,1
Alvaro Quinones,,,,,,,,,,,,,,0,33,34,0,1
Kempis Ghani Songster,,,,,,,,,,,,,,,0,32,0,1
Ronald Raju Joseph,,,,,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,,,,,0,1
Total,82,0,53,50,48,48,44,44,43,42,41,40,39,38,38,36,1,1
,State Treasurer - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,2
,Joe Torsella,Write-In,Michele Lockman,Lorraine Haw,Amy Roat,Alvaro Quinones,Lisa Powley,Anthony Bellmon,Pamela Robinson,Theodore Kirsch,Vayda Good,Adam Tennant,Kempis Ghani Songster,Mona Getzes Cohen,Patrick Parkinson,Ronald Raju Joseph,Write-In,2
Joe Torsella,3,0,28,29,28,30,27,23,24,22,27,25,24,24,19,22,0,2
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Michele Lockman,,,0,8,9,7,10,29,28,29,6,5,5,24,26,1,1,2
Lorraine Haw,,,,0,29,28,27,4,5,3,28,26,28,8,4,26,1,2
Amy Roat,,,,,0,27,29,6,7,5,26,27,26,5,5,26,0,2
Alvaro Quinones,,,,,,0,26,3,5,4,28,28,25,5,2,25,0,2
Lisa Powley,,,,,,,0,7,8,5,24,24,23,6,5,22,0,2
Anthony Bellmon,,,,,,,,0,26,29,3,3,3,21,25,1,1,2
Pamela Robinson,,,,,,,,,0,25,4,4,3,19,21,1,0,2
Theodore Kirsch,,,,,,,,,,0,3,2,2,21,26,0,1,2
Vayda Good,,,,,,,,,,,0,25,24,5,2,25,0,2
Adam Tennant,,,,,,,,,,,,0,25,2,0,25,0,2
Kempis Ghani Songster,,,,,,,,,,,,,0,2,2,24,0,2
Mona Getzes Cohen,,,,,,,,,,,,,,0,20,1,1,2
Patrick Parkinson,,,,,,,,,,,,,,,0,0,1,2
Ronald Raju Joseph,,,,,,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,,,,,,0,2
Total,59,0,36,35,34,33,33,32,32,30,30,29,29,28,27,26,1,2
,State Treasurer - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,3
,Joe Torsella,Write-In,Lisa Powley,Amy Roat,Vayda Good,Alvaro Quinones,Lorraine Haw,Adam Tennant,Pamela Robinson,Kempis Ghani Songster,Michele Lockman,Ronald Raju Joseph,Mona Getzes Cohen,Anthony Bellmon,Patrick Parkinson,Theodore Kirsch,Write-In,3
Joe Torsella,3,0,58,53,49,50,47,47,50,46,50,46,44,40,42,41,0,3
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Lisa Powley,,,0,65,61,58,56,57,21,55,22,57,16,15,14,14,0,3
Amy Roat,,,,0,59,55,57,56,15,53,16,54,11,10,10,10,0,3
Vayda Good,,,,,0,57,59,57,11,55,9,55,8,3,4,3,0,3
Alvaro Quinones,,,,,,0,53,55,9,52,9,55,8,5,5,4,0,3
Lorraine Haw,,,,,,,0,55,11,51,9,52,9,4,4,4,0,3
Adam Tennant,,,,,,,,0,9,52,6,55,6,3,4,4,0,3
Pamela Robinson,,,,,,,,,0,7,51,6,46,46,46,44,0,3
Kempis Ghani Songster,,,,,,,,,,0,6,53,5,4,5,2,0,3
Michele Lockman,,,,,,,,,,,0,6,47,47,48,45,0,3
Ronald Raju Joseph,,,,,,,,,,,,0,4,4,3,3,0,3
Mona Getzes Cohen,,,,,,,,,,,,,0,42,42,39,0,3
Anthony Bellmon,,,,,,,,,,,,,,1,44,43,0,3
Patrick Parkinson,,,,,,,,,,,,,,,0,43,0,3
Theodore Kirsch,,,,,,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,,,,,,0,3
Total,101,0,77,71,64,63,62,61,60,59,59,59,53,50,49,46,0,3
,State Treasurer - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,4
,Joe Torsella,Write-In,Lorraine Haw,Vayda Good,Alvaro Quinones,Adam Tennant,Amy Roat,Lisa Powley,Ronald Raju Joseph,Pamela Robinson,Kempis Ghani Songster,Mona Getzes Cohen,Michele Lockman,Patrick Parkinson,Theodore Kirsch,Anthony Bellmon,Write-In,4
Joe Torsella,8,0,51,49,49,49,49,50,48,41,46,40,39,36,35,32,7,4
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Lorraine Haw,,,0,52,47,50,49,47,51,9,49,7,6,3,3,3,0,4
Vayda Good,,,,0,49,50,49,47,51,6,50,8,7,2,3,2,0,4
Alvaro Quinones,,,,,0,50,46,45,49,6,48,9,7,5,5,5,0,4
Adam Tennant,,,,,,0,48,45,51,4,50,6,4,2,3,2,0,4
Amy Roat,,,,,,,0,50,48,6,48,8,6,3,4,3,0,4
Lisa Powley,,,,,,,,0,46,8,45,9,8,5,4,3,0,4
Ronald Raju Joseph,,,,,,,,,0,5,50,7,4,1,3,1,0,4
Pamela Robinson,,,,,,,,,,3,4,41,44,42,41,39,0,4
Kempis Ghani Songster,,,,,,,,,,,0,6,4,0,2,1,0,4
Mona Getzes Cohen,,,,,,,,,,,,0,42,40,41,37,0,4
Michele Lockman,,,,,,,,,,,,,0,41,41,37,0,4
Patrick Parkinson,,,,,,,,,,,,,,0,41,38,0,4
Theodore Kirsch,,,,,,,,,,,,,,,0,38,0,4
Anthony Bellmon,,,,,,,,,,,,,,,,0,0,4
Write-In,,,,,,,,,,,,,,,,,0,4
Total,101,0,58,56,55,54,54,54,54,53,52,49,47,44,43,40,7,4
,State Treasurer - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,5
,Joe Torsella,Write-In,Michele Lockman,Pamela Robinson,Amy Roat,Mona Getzes Cohen,Alvaro Quinones,Anthony Bellmon,Lisa Powley,Patrick Parkinson,Lorraine Haw,Theodore Kirsch,Vayda Good,Adam Tennant,Kempis Ghani Songster,Ronald Raju Joseph,Write-In,5
Joe Torsella,2,0,50,47,43,48,44,42,41,41,41,41,42,33,31,29,0,5
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Michele Lockman,,,0,50,18,42,10,44,15,44,14,41,9,4,3,1,0,5
Pamela Robinson,,,,0,16,42,10,43,12,43,12,39,9,3,4,1,0,5
Amy Roat,,,,,0,13,37,9,40,9,36,9,35,32,29,29,0,5
Mona Getzes Cohen,,,,,,0,14,38,13,37,12,34,13,6,4,3,0,5
Alvaro Quinones,,,,,,,0,4,38,4,34,5,38,33,31,31,0,5
Anthony Bellmon,,,,,,,,0,8,43,8,39,6,1,3,0,0,5
Lisa Powley,,,,,,,,,0,9,35,8,37,31,29,30,0,5
Patrick Parkinson,,,,,,,,,,0,7,40,5,2,1,0,0,5
Lorraine Haw,,,,,,,,,,,0,5,36,32,32,29,0,5
Theodore Kirsch,,,,,,,,,,,,0,3,2,1,0,0,5
Vayda Good,,,,,,,,,,,,,0,32,31,31,0,5
Adam Tennant,,,,,,,,,,,,,,0,29,31,0,5
Kempis Ghani Songster,,,,,,,,,,,,,,,0,30,0,5
Ronald Raju Joseph,,,,,,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,,,,,,0,5
Total,91,0,57,53,51,51,48,47,46,46,45,45,45,38,34,32,0,5
,State Treasurer - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,6
,Joe Torsella,Write-In,Lisa Powley,Amy Roat,Lorraine Haw,Alvaro Quinones,Vayda Good,Adam Tennant,Kempis Ghani Songster,Ronald Raju Joseph,Michele Lockman,Mona Getzes Cohen,Pamela Robinson,Anthony Bellmon,Patrick Parkinson,Theodore Kirsch,Write-In,6
Joe Torsella,6,0,45,44,44,41,41,39,39,38,27,25,25,23,22,20,1,6
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Lisa Powley,,,0,44,39,37,38,38,34,35,11,11,11,9,10,9,0,6
Amy Roat,,,,0,40,38,39,37,34,37,9,10,7,6,7,5,0,6
Lorraine Haw,,,,,1,37,39,36,39,37,11,8,8,6,8,4,0,6
Alvaro Quinones,,,,,,0,38,37,35,39,6,6,3,6,3,5,0,6
Vayda Good,,,,,,,0,35,35,38,7,7,6,2,3,1,0,6
Adam Tennant,,,,,,,,0,34,36,7,4,3,5,4,4,0,6
Kempis Ghani Songster,,,,,,,,,0,35,7,6,6,6,4,5,0,6
Ronald Raju Joseph,,,,,,,,,,0,5,5,2,2,2,2,0,6
Michele Lockman,,,,,,,,,,,0,28,27,26,26,22,1,6
Mona Getzes Cohen,,,,,,,,,,,,0,27,25,24,22,1,6
Pamela Robinson,,,,,,,,,,,,,0,25,25,22,1,6
Anthony Bellmon,,,,,,,,,,,,,,0,24,25,1,6
Patrick Parkinson,,,,,,,,,,,,,,,0,22,1,6
Theodore Kirsch,,,,,,,,,,,,,,,,0,1,6
Write-In,,,,,,,,,,,,,,,,,0,6
Total,74,0,49,48,47,44,44,43,41,41,36,32,31,30,27,26,1,6
,State Treasurer - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,7
,Joe Torsella,Write-In,Pamela Robinson,Michele Lockman,Anthony Bellmon,Patrick Parkinson,Mona Getzes Cohen,Theodore Kirsch,Amy Roat,Lisa Powley,Vayda Good,Alvaro Quinones,Lorraine Haw,Ronald Raju Joseph,Kempis Ghani Songster,Adam Tennant,Write-In,7
Joe Torsella,1,0,44,45,43,41,40,41,24,20,21,19,20,20,19,15,0,7
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Pamela Robinson,,,1,49,49,48,46,47,8,6,5,5,4,4,4,0,0,7
Michele Lockman,,,,0,47,46,44,45,7,8,5,5,3,3,4,1,0,7
Anthony Bellmon,,,,,0,49,44,48,6,5,3,2,2,3,2,0,0,7
Patrick Parkinson,,,,,,0,43,48,5,5,3,2,2,3,2,0,0,7
Mona Getzes Cohen,,,,,,,0,42,7,4,5,4,4,4,2,1,0,7
Theodore Kirsch,,,,,,,,0,5,5,3,2,2,3,2,0,0,7
Amy Roat,,,,,,,,,0,25,22,22,23,21,22,19,0,7
Lisa Powley,,,,,,,,,,0,22,22,22,20,23,20,0,7
Vayda Good,,,,,,,,,,,0,26,26,24,25,22,0,7
Alvaro Quinones,,,,,,,,,,,,0,24,23,23,22,0,7
Lorraine Haw,,,,,,,,,,,,,0,24,25,22,0,7
Ronald Raju Joseph,,,,,,,,,,,,,,0,23,22,0,7
Kempis Ghani Songster,,,,,,,,,,,,,,,0,21,0,7
Adam Tennant,,,,,,,,,,,,,,,,0,0,7
Write-In,,,,,,,,,,,,,,,,,0,7
Total,66,0,54,53,51,49,48,48,31,28,28,27,27,27,26,22,0,7
,State Treasurer - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,8
,Joe Torsella,Write-In,Michele Lockman,Pamela Robinson,Patrick Parkinson,Amy Roat,Anthony Bellmon,Theodore Kirsch,Lisa Powley,Mona Getzes Cohen,Lorraine Haw,Alvaro Quinones,Adam Tennant,Vayda Good,Kempis Ghani Songster,Ronald Raju Joseph,Write-In,8
Joe Torsella,3,0,46,47,42,41,42,42,38,37,30,30,26,25,24,22,2,8
Write-In,,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,8
Michele Lockman,,,0,50,49,17,47,46,17,43,9,7,3,3,2,0,2,8
Pamela Robinson,,,,0,49,18,48,46,16,42,9,7,2,2,3,0,2,8
Patrick Parkinson,,,,,1,15,49,46,14,40,7,3,1,2,1,1,2,8
Amy Roat,,,,,,0,15,16,45,12,35,32,31,31,30,28,0,8
Anthony Bellmon,,,,,,,0,47,14,39,6,5,2,2,2,1,2,8
Theodore Kirsch,,,,,,,,0,15,40,6,4,4,2,3,1,2,8
Lisa Powley,,,,,,,,,0,12,35,32,32,32,29,28,0,8
Mona Getzes Cohen,,,,,,,,,,0,11,8,5,5,4,1,2,8
Lorraine Haw,,,,,,,,,,,0,33,31,33,31,30,0,8
Alvaro Quinones,,,,,,,,,,,,0,32,31,32,28,0,8
Adam Tennant,,,,,,,,,,,,,0,31,30,29,0,8
Vayda Good,,,,,,,,,,,,,,0,30,30,0,8
Kempis Ghani Songster,,,,,,,,,,,,,,,0,29,0,8
Ronald Raju Joseph,,,,,,,,,,,,,,,,0,0,8
Write-In,,,,,,,,,,,,,,,,,0,8
Total,80,1,55,55,53,51,51,50,48,46,40,39,35,34,33,30,2,8
,State Treasurer - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,9
