col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 185th District - Democrat,,,Representative In Congress 5th District - Democrat,,All
,Regina Young,Maria P Donatucci,Write-In,Mary Gay Scanlon,Write-In,All
Regina Young,"1,564",0,0,"2,228",3,All
Maria P Donatucci,,407,0,"1,085",2,All
Write-In,,,7,4,1,All
Mary Gay Scanlon,,,,83,0,All
Write-In,,,,,1,All
Total,"3,795","1,494",12,"3,400",7,All
,Representative In Congress 5th District - Democrat,,Representative In The General Assembly 185th District - Democrat,,,1
,Mary Gay Scanlon,Write-In,Regina Young,Maria P Donatucci,Write-In,1
Mary Gay Scanlon,0,0,48,36,0,1
Write-In,,0,0,0,0,1
Regina Young,,,24,0,0,1
Maria P Donatucci,,,,8,0,1
Write-In,,,,,0,1
Total,84,0,72,44,0,1
,Representative In The General Assembly 185th District - Democrat,,,Representative In Congress 5th District - Democrat,,15
,Regina Young,Maria P Donatucci,Write-In,Mary Gay Scanlon,Write-In,15
Regina Young,24,0,0,40,0,15
Maria P Donatucci,,8,0,18,0,15
Write-In,,,0,0,0,15
Mary Gay Scanlon,,,,1,0,15
Write-In,,,,,0,15
Total,64,26,0,59,0,15
,Representative In The General Assembly 185th District - Democrat,,,Representative In Congress 5th District - Democrat,,16
,Regina Young,Maria P Donatucci,Write-In,Mary Gay Scanlon,Write-In,16
Regina Young,43,0,0,65,0,16
Maria P Donatucci,,14,0,25,0,16
Write-In,,,1,1,0,16
Mary Gay Scanlon,,,,4,0,16
Write-In,,,,,0,16
Total,108,39,2,95,0,16
,Representative In Congress 5th District - Democrat,,Representative In The General Assembly 185th District - Democrat,,,17
,Mary Gay Scanlon,Write-In,Regina Young,Maria P Donatucci,Write-In,17
Mary Gay Scanlon,2,0,59,26,0,17
Write-In,,0,0,0,1,17
Regina Young,,,23,0,0,17
Maria P Donatucci,,,,5,0,17
Write-In,,,,,0,17
Total,87,1,82,31,1,17
,Representative In The General Assembly 185th District - Democrat,,,Representative In Congress 5th District - Democrat,,18
,Regina Young,Maria P Donatucci,Write-In,Mary Gay Scanlon,Write-In,18
Regina Young,30,0,0,55,0,18
Maria P Donatucci,,2,0,21,0,18
Write-In,,,0,0,0,18
Mary Gay Scanlon,,,,0,0,18
Write-In,,,,,0,18
Total,85,23,0,76,0,18
,Representative In The General Assembly 185th District - Democrat,,,Representative In Congress 5th District - Democrat,,22
,Regina Young,Maria P Donatucci,Write-In,Mary Gay Scanlon,Write-In,22
Regina Young,47,0,0,45,1,22
Maria P Donatucci,,12,0,23,0,22
Write-In,,,0,0,0,22
Mary Gay Scanlon,,,,0,0,22
Write-In,,,,,0,22
Total,93,35,0,68,1,22
,Representative In The General Assembly 185th District - Democrat,,,Representative In Congress 5th District - Democrat,,27
,Regina Young,Maria P Donatucci,Write-In,Mary Gay Scanlon,Write-In,27
Regina Young,30,0,0,51,0,27
Maria P Donatucci,,9,0,22,0,27
Write-In,,,0,2,0,27
Mary Gay Scanlon,,,,3,0,27
Write-In,,,,,0,27
Total,81,31,2,78,0,27
,Representative In The General Assembly 185th District - Democrat,,,Representative In Congress 5th District - Democrat,,28
,Regina Young,Maria P Donatucci,Write-In,Mary Gay Scanlon,Write-In,28
Regina Young,65,0,0,87,0,28
Maria P Donatucci,,13,0,48,0,28
Write-In,,,0,0,0,28
Mary Gay Scanlon,,,,1,0,28
Write-In,,,,,1,28
Total,152,61,0,136,1,28
,Representative In The General Assembly 185th District - Democrat,,,Representative In Congress 5th District - Democrat,,29
