col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 188th District - Democrat,,,,,All
,Dwight Evans,Write-In,Gregory R Benjamin,Rick Krajewski,James R Roebuck,Karen Dunn,Write-In,All
Dwight Evans,87,0,688,567,626,254,4,All
Write-In,,0,1,11,0,1,0,All
Gregory R Benjamin,,,203,0,0,0,0,All
Rick Krajewski,,,,174,0,0,0,All
James R Roebuck,,,,,82,0,0,All
Karen Dunn,,,,,,63,0,All
Write-In,,,,,,,1,All
Total,"2,226",13,892,752,708,318,5,All
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 188th District - Democrat,,,,,2
,Dwight Evans,Write-In,Gregory R Benjamin,James R Roebuck,Rick Krajewski,Karen Dunn,Write-In,2
Dwight Evans,8,0,56,43,22,23,0,2
Write-In,,0,0,0,0,0,0,2
Gregory R Benjamin,,,23,0,0,0,0,2
James R Roebuck,,,,6,0,0,0,2
Rick Krajewski,,,,,11,0,0,2
Karen Dunn,,,,,,4,0,2
Write-In,,,,,,,0,2
Total,152,0,79,49,33,27,0,2
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 188th District - Democrat,,,,,5
,Dwight Evans,Write-In,Gregory R Benjamin,Rick Krajewski,James R Roebuck,Karen Dunn,Write-In,5
Dwight Evans,4,0,83,64,27,13,0,5
Write-In,,0,0,2,0,0,0,5
Gregory R Benjamin,,,15,0,0,0,0,5
Rick Krajewski,,,,16,0,0,0,5
James R Roebuck,,,,,2,0,0,5
Karen Dunn,,,,,,3,0,5
Write-In,,,,,,,0,5
Total,191,2,98,82,29,16,0,5
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 188th District - Democrat,,,,,6
,Dwight Evans,Write-In,Rick Krajewski,James R Roebuck,Gregory R Benjamin,Karen Dunn,Write-In,6
Dwight Evans,18,0,189,49,31,13,1,6
Write-In,,0,5,0,0,0,0,6
Rick Krajewski,,,55,0,0,0,0,6
James R Roebuck,,,,1,0,0,0,6
Gregory R Benjamin,,,,,7,0,0,6
Karen Dunn,,,,,,4,0,6
Write-In,,,,,,,0,6
Total,301,5,249,50,38,17,1,6
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 188th District - Democrat,,,,,13
,Dwight Evans,Write-In,Gregory R Benjamin,James R Roebuck,Karen Dunn,Rick Krajewski,Write-In,13
Dwight Evans,7,0,64,44,21,13,0,13
Write-In,,0,0,0,0,0,0,13
Gregory R Benjamin,,,9,0,0,0,0,13
James R Roebuck,,,,10,0,0,0,13
Karen Dunn,,,,,4,0,0,13
Rick Krajewski,,,,,,11,0,13
Write-In,,,,,,,0,13
Total,149,0,73,54,25,24,0,13
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 188th District - Democrat,,,,,14
,Dwight Evans,Write-In,Rick Krajewski,James R Roebuck,Gregory R Benjamin,Karen Dunn,Write-In,14
Dwight Evans,6,0,105,70,31,22,0,14
Write-In,,0,4,0,0,1,0,14
Rick Krajewski,,,32,0,0,0,0,14
James R Roebuck,,,,8,0,0,0,14
Gregory R Benjamin,,,,,7,0,0,14
Karen Dunn,,,,,,9,0,14
Write-In,,,,,,,0,14
Total,234,5,141,78,38,32,0,14
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 188th District - Democrat,,,,,15
,Dwight Evans,Write-In,Gregory R Benjamin,James R Roebuck,Rick Krajewski,Karen Dunn,Write-In,15
Dwight Evans,5,0,62,54,38,21,1,15
