col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,President Of The United States - Democrat,,,,Representative In The General Assembly 202nd District - Democrat,,All
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Jared Solomon,Write-In,All
Joseph R Biden,292,0,0,0,899,1,All
Bernie Sanders,,36,0,0,188,1,All
Tulsi Gabbard,,,2,0,23,0,All
Write-In,,,,3,4,0,All
Jared Solomon,,,,,16,0,All
Write-In,,,,,,1,All
Total,"1,192",225,25,7,"1,130",3,All
,President Of The United States - Democrat,,,,Representative In The General Assembly 202nd District - Democrat,,13
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Jared Solomon,Write-In,13
Joseph R Biden,45,0,0,0,91,0,13
Bernie Sanders,,5,0,0,16,0,13
Tulsi Gabbard,,,0,0,2,0,13
Write-In,,,,0,0,0,13
Jared Solomon,,,,,1,0,13
Write-In,,,,,,1,13
Total,136,21,2,0,110,1,13
,President Of The United States - Democrat,,,,Representative In The General Assembly 202nd District - Democrat,,15
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Jared Solomon,Write-In,15
Joseph R Biden,32,0,0,0,100,0,15
Bernie Sanders,,2,0,0,24,0,15
Tulsi Gabbard,,,1,0,3,0,15
Write-In,,,,0,0,0,15
Jared Solomon,,,,,0,0,15
Write-In,,,,,,0,15
Total,132,26,4,0,127,0,15
,President Of The United States - Democrat,,,,Representative In The General Assembly 202nd District - Democrat,,16
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Jared Solomon,Write-In,16
Joseph R Biden,38,0,0,0,104,0,16
Bernie Sanders,,2,0,0,21,0,16
Tulsi Gabbard,,,0,0,1,0,16
Write-In,,,,0,0,0,16
Jared Solomon,,,,,1,0,16
Write-In,,,,,,0,16
Total,142,23,1,0,127,0,16
,President Of The United States - Democrat,,,,Representative In The General Assembly 202nd District - Democrat,,17
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Jared Solomon,Write-In,17
Joseph R Biden,28,0,0,0,72,0,17
Bernie Sanders,,3,0,0,10,1,17
Tulsi Gabbard,,,0,0,3,0,17
Write-In,,,,0,0,0,17
Jared Solomon,,,,,1,0,17
Write-In,,,,,,0,17
Total,100,14,3,0,86,1,17
,Representative In The General Assembly 202nd District - Democrat,,President Of The United States - Democrat,,,,18
,Jared Solomon,Write-In,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,18
Jared Solomon,0,0,82,20,1,0,18
Write-In,,0,1,0,0,0,18
Joseph R Biden,,,18,0,0,0,18
Bernie Sanders,,,,0,0,0,18
Tulsi Gabbard,,,,,0,0,18
Write-In,,,,,,0,18
Total,103,1,101,20,1,0,18
,Representative In The General Assembly 202nd District - Democrat,,President Of The United States - Democrat,,,,20
,Jared Solomon,Write-In,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,20
