col_1,col_2,col_3,col_4,col_5,division
,Senator In The General Assembly 5th District - Democrat,,State Treasurer - Democrat,,All
,John Sabatina,Write-In,Joe Torsella,Write-In,All
John Sabatina,553,0,"3,844",6,All
Write-In,,8,20,8,All
Joe Torsella,,,129,0,All
Write-In,,,,4,All
Total,"4,403",36,"3,993",18,All
,Senator In The General Assembly 5th District - Democrat,,State Treasurer - Democrat,,1
,John Sabatina,Write-In,Joe Torsella,Write-In,1
John Sabatina,12,0,91,0,1
Write-In,,0,2,0,1
Joe Torsella,,,5,0,1
Write-In,,,,0,1
Total,103,2,98,0,1
,Senator In The General Assembly 5th District - Democrat,,State Treasurer - Democrat,,2
,John Sabatina,Write-In,Joe Torsella,Write-In,2
John Sabatina,4,0,58,0,2
Write-In,,0,0,0,2
Joe Torsella,,,2,0,2
Write-In,,,,0,2
Total,62,0,60,0,2
,Senator In The General Assembly 5th District - Democrat,,State Treasurer - Democrat,,3
,John Sabatina,Write-In,Joe Torsella,Write-In,3
John Sabatina,10,0,51,0,3
Write-In,,0,0,0,3
Joe Torsella,,,0,0,3
Write-In,,,,0,3
Total,61,0,51,0,3
,Senator In The General Assembly 5th District - Democrat,,State Treasurer - Democrat,,4
,John Sabatina,Write-In,Joe Torsella,Write-In,4
John Sabatina,11,0,61,0,4
Write-In,,0,0,0,4
Joe Torsella,,,1,0,4
Write-In,,,,0,4
Total,72,0,62,0,4
,Senator In The General Assembly 5th District - Democrat,,State Treasurer - Democrat,,5
,John Sabatina,Write-In,Joe Torsella,Write-In,5
John Sabatina,14,0,101,1,5
Write-In,,1,1,1,5
Joe Torsella,,,5,0,5
Write-In,,,,0,5
Total,116,3,107,2,5
,Senator In The General Assembly 5th District - Democrat,,State Treasurer - Democrat,,6
,John Sabatina,Write-In,Joe Torsella,Write-In,6
John Sabatina,18,0,70,0,6
Write-In,,0,1,0,6
Joe Torsella,,,3,0,6
Write-In,,,,0,6
Total,88,1,74,0,6
,Senator In The General Assembly 5th District - Democrat,,State Treasurer - Democrat,,7
,John Sabatina,Write-In,Joe Torsella,Write-In,7
John Sabatina,4,0,58,0,7
Write-In,,0,1,1,7
Joe Torsella,,,2,0,7
Write-In,,,,0,7
Total,62,2,61,1,7
,Senator In The General Assembly 5th District - Democrat,,State Treasurer - Democrat,,8
,John Sabatina,Write-In,Joe Torsella,Write-In,8
John Sabatina,19,0,159,1,8
Write-In,,0,1,0,8
Joe Torsella,,,5,0,8
Write-In,,,,1,8
Total,179,1,165,2,8
,Senator In The General Assembly 5th District - Democrat,,State Treasurer - Democrat,,9
,John Sabatina,Write-In,Joe Torsella,Write-In,9
John Sabatina,15,0,64,0,9
Write-In,,0,1,0,9
Joe Torsella,,,6,0,9
Write-In,,,,0,9
Total,79,1,71,0,9
,Senator In The General Assembly 5th District - Democrat,,State Treasurer - Democrat,,10
,John Sabatina,Write-In,Joe Torsella,Write-In,10
John Sabatina,16,0,109,0,10
Write-In,,0,0,0,10
Joe Torsella,,,4,0,10
Write-In,,,,0,10
Total,125,0,113,0,10
,Senator In The General Assembly 5th District - Democrat,,State Treasurer - Democrat,,11
,John Sabatina,Write-In,Joe Torsella,Write-In,11
John Sabatina,7,0,61,0,11
Write-In,,0,0,0,11
Joe Torsella,,,2,0,11
Write-In,,,,0,11
Total,68,0,63,0,11
,Senator In The General Assembly 5th District - Democrat,,State Treasurer - Democrat,,12
,John Sabatina,Write-In,Joe Torsella,Write-In,12
John Sabatina,14,0,80,0,12
Write-In,,0,2,0,12
Joe Torsella,,,1,0,12
Write-In,,,,0,12
Total,94,2,83,0,12
,Senator In The General Assembly 5th District - Democrat,,State Treasurer - Democrat,,13
,John Sabatina,Write-In,Joe Torsella,Write-In,13
John Sabatina,16,0,48,1,13
Write-In,,0,1,0,13
Joe Torsella,,,1,0,13
Write-In,,,,0,13
Total,65,1,50,1,13
,Senator In The General Assembly 5th District - Democrat,,State Treasurer - Democrat,,14
,John Sabatina,Write-In,Joe Torsella,Write-In,14
John Sabatina,8,0,89,2,14
Write-In,,0,0,0,14
Joe Torsella,,,2,0,14
Write-In,,,,0,14
Total,99,0,91,2,14
,Senator In The General Assembly 5th District - Democrat,,State Treasurer - Democrat,,15
,John Sabatina,Write-In,Joe Torsella,Write-In,15
John Sabatina,15,0,106,0,15
Write-In,,0,1,0,15
Joe Torsella,,,3,0,15
Write-In,,,,0,15
Total,121,1,110,0,15
,Senator In The General Assembly 5th District - Democrat,,State Treasurer - Democrat,,16
,John Sabatina,Write-In,Joe Torsella,Write-In,16
John Sabatina,9,0,48,0,16
Write-In,,0,0,0,16
Joe Torsella,,,0,0,16
Write-In,,,,1,16
Total,57,0,48,1,16
,Senator In The General Assembly 5th District - Democrat,,State Treasurer - Democrat,,17
,John Sabatina,Write-In,Joe Torsella,Write-In,17
John Sabatina,9,0,54,0,17
Write-In,,0,0,0,17
Joe Torsella,,,1,0,17
Write-In,,,,0,17
Total,63,0,55,0,17
,Senator In The General Assembly 5th District - Democrat,,State Treasurer - Democrat,,18
,John Sabatina,Write-In,Joe Torsella,Write-In,18
John Sabatina,15,0,78,0,18
Write-In,,0,0,0,18
Joe Torsella,,,2,0,18
Write-In,,,,0,18
Total,93,0,80,0,18
,Senator In The General Assembly 5th District - Democrat,,State Treasurer - Democrat,,19
,John Sabatina,Write-In,Joe Torsella,Write-In,19
John Sabatina,10,0,93,0,19
Write-In,,0,0,0,19
Joe Torsella,,,4,0,19
Write-In,,,,0,19
Total,103,0,97,0,19
,Senator In The General Assembly 5th District - Democrat,,State Treasurer - Democrat,,20
,John Sabatina,Write-In,Joe Torsella,Write-In,20
John Sabatina,12,0,75,0,20
Write-In,,0,0,0,20
Joe Torsella,,,2,0,20
Write-In,,,,0,20
Total,87,0,77,0,20
,Senator In The General Assembly 5th District - Democrat,,State Treasurer - Democrat,,21
,John Sabatina,Write-In,Joe Torsella,Write-In,21
John Sabatina,10,0,138,0,21
Write-In,,0,0,0,21
Joe Torsella,,,5,0,21
