col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,division
Deidre Selig,,,,,,,,0,15,13,14,13,11,0,16,3,1,1,0,1,0,2
Jake Metzger,,,,,,,,,0,13,15,11,11,0,15,5,2,1,0,0,0,2
Ryan Yeager,,,,,,,,,,0,14,12,9,0,10,4,3,1,0,1,0,2
Tray Herman,,,,,,,,,,,0,12,11,0,14,3,1,1,0,1,0,2
Michel Lee,,,,,,,,,,,,0,10,0,13,3,1,0,1,0,0,2
John Randolph,,,,,,,,,,,,,0,0,11,4,0,1,0,0,0,2
Write-In,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Nina Ahmad,,,,,,,,,,,,,,,5,0,0,0,0,0,0,2
Christina M Hartman,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Michael Lamb,,,,,,,,,,,,,,,,,4,0,0,0,0,2
Rose Rosie Marie Davis,,,,,,,,,,,,,,,,,,0,0,0,0,2
H Scott Conklin,,,,,,,,,,,,,,,,,,,1,0,0,2
Tracie Fountain,,,,,,,,,,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,,,,,,,,,,0,2
Total,82,80,79,77,35,29,25,25,25,22,21,20,17,0,67,8,8,5,4,4,0,2
,Delegate To The Democratic National Convention 5th District - Democrat,,,,,,,,,,,,,,Auditor General - Democrat,,,,,,,3
,Rebecca Divalerio,Maryanne Donaghy,Samantha Newell,Colleen Guiney,Jake Metzger,Michel Lee,Karyn Hollis,Amanda Mcillmurray,Cora Linehan,John Randolph,Ryan Yeager,Tray Herman,Deidre Selig,Write-In,Nina Ahmad,Michael Lamb,H Scott Conklin,Christina M Hartman,Rose Rosie Marie Davis,Tracie Fountain,Write-In,3
Rebecca Divalerio,0,56,54,52,18,15,15,14,15,16,14,7,7,0,43,7,2,3,3,2,0,3
Maryanne Donaghy,,0,51,52,15,15,14,13,14,14,13,6,7,0,40,6,1,3,3,2,0,3
Samantha Newell,,,0,51,15,15,14,13,12,13,12,6,7,0,41,4,1,3,4,1,0,3
Colleen Guiney,,,,0,13,12,12,10,11,14,11,5,5,0,41,4,1,3,4,1,0,3
Jake Metzger,,,,,2,21,22,22,23,21,21,18,14,0,20,4,2,3,0,1,0,3
Michel Lee,,,,,,0,23,25,22,19,22,18,18,0,20,4,2,0,1,3,0,3
Karyn Hollis,,,,,,,0,19,24,20,17,20,15,0,17,4,2,1,2,3,0,3
Amanda Mcillmurray,,,,,,,,0,17,15,21,15,17,0,17,5,2,1,1,2,0,3
Cora Linehan,,,,,,,,,1,20,18,20,16,0,19,3,1,1,0,3,0,3
John Randolph,,,,,,,,,,0,15,16,14,0,16,3,2,2,1,3,0,3
Ryan Yeager,,,,,,,,,,,0,16,13,0,17,4,2,2,0,1,0,3
Tray Herman,,,,,,,,,,,,0,12,0,14,2,2,0,0,2,0,3
Deidre Selig,,,,,,,,,,,,,0,0,12,3,0,0,1,3,0,3
Write-In,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Nina Ahmad,,,,,,,,,,,,,,,3,0,0,0,0,0,0,3
Michael Lamb,,,,,,,,,,,,,,,,5,0,0,0,0,0,3
H Scott Conklin,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Christina M Hartman,,,,,,,,,,,,,,,,,,1,0,0,0,3
Rose Rosie Marie Davis,,,,,,,,,,,,,,,,,,,0,0,0,3
Tracie Fountain,,,,,,,,,,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,,,,,,,,,,0,3
Total,63,57,56,55,34,31,30,29,29,28,27,21,20,0,56,15,5,4,4,3,0,3
,Delegate To The Democratic National Convention 5th District - Democrat,,,,,,,,,,,,,,Auditor General - Democrat,,,,,,,4
,Maryanne Donaghy,Rebecca Divalerio,Colleen Guiney,Samantha Newell,Karyn Hollis,Michel Lee,Cora Linehan,Amanda Mcillmurray,Jake Metzger,Deidre Selig,John Randolph,Ryan Yeager,Tray Herman,Write-In,Nina Ahmad,Michael Lamb,Christina M Hartman,H Scott Conklin,Rose Rosie Marie Davis,Tracie Fountain,Write-In,4
Maryanne Donaghy,0,42,41,42,14,13,11,10,8,10,6,4,5,0,31,3,3,3,1,2,0,4
Rebecca Divalerio,,0,40,42,15,15,13,11,9,10,7,5,5,0,29,4,3,2,2,2,0,4
Colleen Guiney,,,0,40,15,12,10,11,7,10,6,6,6,1,30,4,2,2,1,2,0,4
Samantha Newell,,,,0,14,13,11,10,7,10,5,5,4,0,30,3,3,2,2,2,0,4
Karyn Hollis,,,,,0,19,18,16,15,15,14,11,11,1,18,2,2,0,0,2,0,4
Michel Lee,,,,,,0,20,17,16,14,12,12,11,0,15,1,3,0,1,1,0,4
Cora Linehan,,,,,,,0,15,15,14,12,9,10,0,15,1,2,0,1,0,0,4
Amanda Mcillmurray,,,,,,,,0,10,15,7,11,11,0,14,0,2,0,1,0,0,4
Jake Metzger,,,,,,,,,0,8,14,12,11,1,11,2,1,0,1,1,0,4
Deidre Selig,,,,,,,,,,0,7,9,9,0,15,0,2,0,0,0,0,4
John Randolph,,,,,,,,,,,0,8,9,1,8,2,1,0,0,2,0,4
Ryan Yeager,,,,,,,,,,,,0,11,1,9,1,1,0,1,1,0,4
Tray Herman,,,,,,,,,,,,,0,1,9,1,2,0,0,0,0,4
Write-In,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,4
Nina Ahmad,,,,,,,,,,,,,,,7,0,0,0,0,0,0,4
Michael Lamb,,,,,,,,,,,,,,,,1,0,0,0,0,0,4
Christina M Hartman,,,,,,,,,,,,,,,,,1,0,0,0,0,4
H Scott Conklin,,,,,,,,,,,,,,,,,,0,0,0,0,4
Rose Rosie Marie Davis,,,,,,,,,,,,,,,,,,,0,0,0,4
Tracie Fountain,,,,,,,,,,,,,,,,,,,,0,0,4
Write-In,,,,,,,,,,,,,,,,,,,,,0,4
Total,46,44,43,43,25,23,21,19,19,18,15,14,14,1,46,6,4,3,2,2,0,4
,Delegate To The Democratic National Convention 5th District - Democrat,,,,,,,,,,,,,,Auditor General - Democrat,,,,,,,5
,Rebecca Divalerio,Maryanne Donaghy,Colleen Guiney,Samantha Newell,Amanda Mcillmurray,Karyn Hollis,Cora Linehan,Jake Metzger,Michel Lee,John Randolph,Deidre Selig,Tray Herman,Ryan Yeager,Write-In,Nina Ahmad,Michael Lamb,Christina M Hartman,Tracie Fountain,H Scott Conklin,Rose Rosie Marie Davis,Write-In,5
Rebecca Divalerio,0,55,53,54,20,19,17,15,18,14,12,9,7,0,43,7,1,4,1,1,0,5
Maryanne Donaghy,,0,56,54,20,19,15,13,16,13,11,8,9,0,44,6,0,4,1,1,0,5
Colleen Guiney,,,0,52,20,18,15,12,16,12,11,7,8,0,42,7,0,2,1,1,0,5
Samantha Newell,,,,0,18,19,14,12,15,12,9,7,7,0,42,6,0,3,1,1,0,5
Amanda Mcillmurray,,,,,0,27,27,24,25,23,24,20,19,0,25,2,4,1,0,2,0,5
Karyn Hollis,,,,,,0,29,23,27,24,22,20,20,0,22,2,5,2,1,2,0,5
Cora Linehan,,,,,,,0,22,25,24,22,21,20,0,18,3,5,4,1,1,0,5
Jake Metzger,,,,,,,,0,25,25,21,22,18,0,20,3,5,2,1,1,0,5
Michel Lee,,,,,,,,,0,24,23,19,19,0,19,3,5,2,1,2,0,5
John Randolph,,,,,,,,,,0,21,21,20,0,16,4,5,2,1,1,0,5
Deidre Selig,,,,,,,,,,,0,18,17,0,18,2,4,1,0,1,0,5
Tray Herman,,,,,,,,,,,,0,18,0,13,3,5,2,0,1,0,5
Ryan Yeager,,,,,,,,,,,,,0,0,12,2,4,3,0,1,0,5
Write-In,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,5
Nina Ahmad,,,,,,,,,,,,,,,3,0,0,0,0,0,0,5
Michael Lamb,,,,,,,,,,,,,,,,3,0,0,0,0,0,5
Christina M Hartman,,,,,,,,,,,,,,,,,2,0,0,0,0,5
Tracie Fountain,,,,,,,,,,,,,,,,,,0,0,0,0,5
H Scott Conklin,,,,,,,,,,,,,,,,,,,2,0,0,5
Rose Rosie Marie Davis,,,,,,,,,,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,,,,,,,,,,0,5
Total,62,61,57,57,37,35,34,33,33,31,27,26,24,1,59,11,7,5,4,2,0,5
,Auditor General - Democrat,,,,,,,Delegate To The Democratic National Convention 5th District - Democrat,,,,,,,,,,,,,,6
,Nina Ahmad,Michael Lamb,Christina M Hartman,Rose Rosie Marie Davis,Tracie Fountain,H Scott Conklin,Write-In,Rebecca Divalerio,Samantha Newell,Colleen Guiney,Maryanne Donaghy,Cora Linehan,Jake Metzger,Amanda Mcillmurray,Deidre Selig,Karyn Hollis,Michel Lee,Tray Herman,Ryan Yeager,John Randolph,Write-In,6
Nina Ahmad,6,0,0,0,0,0,0,52,55,54,55,22,19,18,20,19,19,20,16,15,5,6
Michael Lamb,,3,0,0,0,0,0,7,6,6,5,2,2,1,2,3,2,1,1,2,0,6
Christina M Hartman,,,4,0,0,0,0,5,4,4,3,0,1,2,0,0,0,0,0,1,0,6
Rose Rosie Marie Davis,,,,1,0,0,0,3,3,3,3,1,1,2,1,1,2,1,2,1,0,6
Tracie Fountain,,,,,1,0,0,1,1,1,1,3,3,3,3,2,3,3,3,2,0,6
H Scott Conklin,,,,,,0,0,1,1,1,1,1,2,2,2,1,1,2,1,1,0,6
Write-In,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Rebecca Divalerio,,,,,,,,0,69,67,70,11,9,10,8,12,9,7,8,6,5,6
Samantha Newell,,,,,,,,,0,69,70,11,12,9,11,13,10,9,8,9,5,6
Colleen Guiney,,,,,,,,,,1,70,10,10,9,8,12,9,9,8,7,5,6
Maryanne Donaghy,,,,,,,,,,,0,11,10,8,7,12,9,8,9,6,5,6
Cora Linehan,,,,,,,,,,,,0,26,22,25,25,26,22,20,20,0,6
Jake Metzger,,,,,,,,,,,,,0,22,24,22,23,21,21,23,0,6
Amanda Mcillmurray,,,,,,,,,,,,,,0,22,20,20,19,19,18,0,6
Deidre Selig,,,,,,,,,,,,,,,0,22,22,23,18,18,0,6
Karyn Hollis,,,,,,,,,,,,,,,,0,22,19,16,19,0,6
Michel Lee,,,,,,,,,,,,,,,,,0,21,21,19,0,6
Tray Herman,,,,,,,,,,,,,,,,,,0,18,15,0,6
Ryan Yeager,,,,,,,,,,,,,,,,,,,0,19,0,6
John Randolph,,,,,,,,,,,,,,,,,,,,0,0,6
Write-In,,,,,,,,,,,,,,,,,,,,,0,6
Total,79,13,10,5,5,3,0,76,76,74,74,32,31,29,29,29,29,28,26,25,5,6
,Auditor General - Democrat,,,,,,,Delegate To The Democratic National Convention 5th District - Democrat,,,,,,,,,,,,,,7
,Nina Ahmad,Michael Lamb,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Tracie Fountain,Write-In,Samantha Newell,Rebecca Divalerio,Colleen Guiney,Maryanne Donaghy,Karyn Hollis,Michel Lee,Cora Linehan,Amanda Mcillmurray,Deidre Selig,Jake Metzger,John Randolph,Ryan Yeager,Tray Herman,Write-In,7
Nina Ahmad,11,0,0,0,0,0,0,54,51,49,48,23,21,21,19,20,12,11,11,11,0,7
Michael Lamb,,2,0,0,0,0,0,3,3,4,3,1,1,1,1,1,1,0,1,1,0,7
Christina M Hartman,,,2,0,0,0,0,2,3,2,2,0,0,0,0,0,0,0,0,0,0,7
Rose Rosie Marie Davis,,,,0,0,0,0,2,3,3,1,3,5,3,3,2,4,3,3,2,0,7
H Scott Conklin,,,,,0,0,0,3,3,3,3,2,0,2,1,1,1,1,0,1,0,7
Tracie Fountain,,,,,,0,0,2,2,1,2,2,2,1,2,1,1,1,1,1,0,7
Write-In,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Samantha Newell,,,,,,,,0,67,64,63,18,15,14,12,12,5,4,2,5,3,7
Rebecca Divalerio,,,,,,,,,0,62,62,17,16,14,13,12,5,4,3,5,3,7
Colleen Guiney,,,,,,,,,,1,60,20,17,16,14,14,7,5,3,6,3,7
Maryanne Donaghy,,,,,,,,,,,1,16,14,13,12,12,3,3,1,4,3,7
Karyn Hollis,,,,,,,,,,,,0,27,26,25,25,18,17,15,13,0,7
Michel Lee,,,,,,,,,,,,,0,24,23,22,17,16,16,13,0,7
Cora Linehan,,,,,,,,,,,,,,0,24,24,18,15,15,16,0,7
Amanda Mcillmurray,,,,,,,,,,,,,,,0,24,16,13,15,13,0,7
Deidre Selig,,,,,,,,,,,,,,,,0,14,14,15,12,0,7
Jake Metzger,,,,,,,,,,,,,,,,,0,16,15,15,0,7
John Randolph,,,,,,,,,,,,,,,,,,0,14,11,0,7
Ryan Yeager,,,,,,,,,,,,,,,,,,,0,12,0,7
Tray Herman,,,,,,,,,,,,,,,,,,,,0,0,7
Write-In,,,,,,,,,,,,,,,,,,,,,0,7
Total,74,6,5,5,3,3,0,70,69,67,64,32,30,29,27,26,20,17,17,17,3,7
,Auditor General - Democrat,,,,,,,Delegate To The Democratic National Convention 5th District - Democrat,,,,,,,,,,,,,,8
,Nina Ahmad,Michael Lamb,Christina M Hartman,H Scott Conklin,Tracie Fountain,Rose Rosie Marie Davis,Write-In,Rebecca Divalerio,Samantha Newell,Maryanne Donaghy,Colleen Guiney,Karyn Hollis,Cora Linehan,Michel Lee,Amanda Mcillmurray,Jake Metzger,Deidre Selig,Ryan Yeager,John Randolph,Tray Herman,Write-In,8
Nina Ahmad,1,0,0,0,0,0,0,45,44,46,43,32,30,31,31,29,26,24,21,25,2,8
Michael Lamb,,4,0,0,0,0,0,4,5,4,5,4,5,6,4,4,5,5,6,3,0,8
Christina M Hartman,,,0,0,0,0,0,3,1,2,2,4,4,4,5,4,4,4,4,4,0,8
H Scott Conklin,,,,1,0,0,0,4,2,1,1,2,3,2,2,3,2,2,2,1,0,8
Tracie Fountain,,,,,2,0,0,4,4,3,3,4,3,2,1,4,3,2,2,2,0,8
Rose Rosie Marie Davis,,,,,,1,0,1,1,1,1,2,2,2,2,1,2,1,1,1,0,8
Write-In,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Rebecca Divalerio,,,,,,,,1,56,53,54,16,12,12,13,12,11,5,8,6,2,8
Samantha Newell,,,,,,,,,0,55,54,16,14,14,15,9,13,6,9,7,2,8
Maryanne Donaghy,,,,,,,,,,0,53,15,14,11,15,8,12,7,7,8,2,8
Colleen Guiney,,,,,,,,,,,0,14,13,12,14,10,12,7,7,7,2,8
Karyn Hollis,,,,,,,,,,,,0,41,40,41,37,40,32,33,34,2,8
Cora Linehan,,,,,,,,,,,,,0,39,41,39,39,34,34,34,2,8
Michel Lee,,,,,,,,,,,,,,0,40,37,36,36,35,34,0,8
Amanda Mcillmurray,,,,,,,,,,,,,,,0,33,39,31,32,34,0,8
Jake Metzger,,,,,,,,,,,,,,,,0,33,37,33,32,0,8
Deidre Selig,,,,,,,,,,,,,,,,,0,31,29,32,0,8
Ryan Yeager,,,,,,,,,,,,,,,,,,0,31,31,0,8
John Randolph,,,,,,,,,,,,,,,,,,,0,28,2,8
Tray Herman,,,,,,,,,,,,,,,,,,,,0,0,8
Write-In,,,,,,,,,,,,,,,,,,,,,0,8
Total,73,13,7,7,7,3,0,65,60,59,58,50,49,49,47,47,44,40,38,38,2,8
,Delegate To The Democratic National Convention 5th District - Democrat,,,,,,,,,,,,,,Auditor General - Democrat,,,,,,,9
,Colleen Guiney,Maryanne Donaghy,Rebecca Divalerio,Samantha Newell,Jake Metzger,Amanda Mcillmurray,Michel Lee,Cora Linehan,John Randolph,Karyn Hollis,Deidre Selig,Ryan Yeager,Tray Herman,Write-In,Nina Ahmad,Michael Lamb,H Scott Conklin,Christina M Hartman,Rose Rosie Marie Davis,Tracie Fountain,Write-In,9
Colleen Guiney,0,73,71,70,11,10,11,8,11,11,5,6,6,0,48,6,6,5,4,1,0,9
Maryanne Donaghy,,0,72,71,9,9,9,8,10,10,5,5,4,0,49,7,5,5,4,1,0,9
Rebecca Divalerio,,,0,70,11,9,10,8,11,10,6,6,5,0,47,8,5,5,4,1,0,9
Samantha Newell,,,,1,9,7,9,8,10,10,5,4,4,0,46,8,5,5,4,1,0,9
Jake Metzger,,,,,0,25,25,27,26,24,24,24,24,0,19,3,4,3,2,1,0,9
Amanda Mcillmurray,,,,,,0,24,25,23,25,24,24,23,8,19,1,4,3,3,1,0,9
Michel Lee,,,,,,,0,26,23,23,22,23,24,0,22,4,3,0,1,1,0,9
Cora Linehan,,,,,,,,0,23,25,21,21,21,0,18,3,3,3,1,1,0,9
John Randolph,,,,,,,,,1,23,20,23,21,0,19,2,4,2,1,1,0,9
Karyn Hollis,,,,,,,,,,0,20,18,19,0,17,2,3,2,3,1,0,9
Deidre Selig,,,,,,,,,,,0,22,23,0,17,2,3,1,2,1,0,9
Ryan Yeager,,,,,,,,,,,,0,24,0,19,1,4,1,1,1,0,9
Tray Herman,,,,,,,,,,,,,0,0,19,1,3,1,1,1,0,9
Write-In,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,9
Nina Ahmad,,,,,,,,,,,,,,,2,0,0,0,0,0,0,9
Michael Lamb,,,,,,,,,,,,,,,,3,0,0,0,0,0,9
H Scott Conklin,,,,,,,,,,,,,,,,,0,0,0,0,0,9
Christina M Hartman,,,,,,,,,,,,,,,,,,1,0,0,0,9
Rose Rosie Marie Davis,,,,,,,,,,,,,,,,,,,0,0,0,9
Tracie Fountain,,,,,,,,,,,,,,,,,,,,1,0,9
Write-In,,,,,,,,,,,,,,,,,,,,,0,9
Total,76,76,76,75,34,32,32,30,30,29,27,27,27,8,67,13,9,7,5,3,0,9
,Auditor General - Democrat,,,,,,,Delegate To The Democratic National Convention 5th District - Democrat,,,,,,,,,,,,,,10
,Nina Ahmad,Christina M Hartman,H Scott Conklin,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,Write-In,Rebecca Divalerio,Maryanne Donaghy,Samantha Newell,Colleen Guiney,Karyn Hollis,Michel Lee,Jake Metzger,Amanda Mcillmurray,Cora Linehan,John Randolph,Deidre Selig,Ryan Yeager,Tray Herman,Write-In,10
Nina Ahmad,3,0,0,0,0,0,0,36,36,36,35,39,36,36,35,34,31,30,30,30,1,10
Christina M Hartman,,2,0,0,0,0,0,3,3,3,3,2,1,1,1,1,2,1,1,1,0,10
H Scott Conklin,,,0,0,0,0,0,3,2,3,2,1,2,3,1,2,2,1,0,0,0,10
Michael Lamb,,,,1,0,0,0,4,3,4,2,2,1,1,1,2,1,1,0,0,0,10
Rose Rosie Marie Davis,,,,,0,0,0,3,3,3,2,2,3,2,2,2,2,1,2,2,0,10
Tracie Fountain,,,,,,0,0,4,4,3,3,3,5,3,4,3,2,4,3,3,0,10
Write-In,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Rebecca Divalerio,,,,,,,,0,53,54,49,16,14,11,11,10,7,9,7,5,0,10
Maryanne Donaghy,,,,,,,,,0,52,48,13,11,6,10,7,5,8,6,5,0,10
Samantha Newell,,,,,,,,,,0,49,15,12,9,9,8,6,8,5,3,0,10
Colleen Guiney,,,,,,,,,,,1,15,12,8,11,8,5,8,6,5,0,10
Karyn Hollis,,,,,,,,,,,,0,44,39,41,42,38,35,33,33,0,10
Michel Lee,,,,,,,,,,,,,0,41,43,43,39,35,34,35,0,10
Jake Metzger,,,,,,,,,,,,,,0,37,41,39,33,36,35,0,10
Amanda Mcillmurray,,,,,,,,,,,,,,,0,40,34,36,34,35,0,10
Cora Linehan,,,,,,,,,,,,,,,,0,39,34,33,34,0,10
John Randolph,,,,,,,,,,,,,,,,,0,29,32,32,0,10
Deidre Selig,,,,,,,,,,,,,,,,,,0,32,31,0,10
Ryan Yeager,,,,,,,,,,,,,,,,,,,0,33,0,10
Tray Herman,,,,,,,,,,,,,,,,,,,,0,0,10
Write-In,,,,,,,,,,,,,,,,,,,,,0,10
Total,72,6,5,5,5,5,0,58,56,56,52,50,49,47,45,45,41,38,37,37,1,10
,Auditor General - Democrat,,,,,,,Delegate To The Democratic National Convention 5th District - Democrat,,,,,,,,,,,,,,11
,Nina Ahmad,Michael Lamb,Christina M Hartman,Rose Rosie Marie Davis,Tracie Fountain,H Scott Conklin,Write-In,Rebecca Divalerio,Amanda Mcillmurray,Maryanne Donaghy,Colleen Guiney,Karyn Hollis,Samantha Newell,Deidre Selig,Jake Metzger,Michel Lee,Cora Linehan,Tray Herman,John Randolph,Ryan Yeager,Write-In,11
Nina Ahmad,7,0,0,0,0,0,0,40,46,38,36,43,39,43,42,42,40,39,35,32,1,11
Michael Lamb,,4,0,0,0,0,0,3,4,3,3,4,3,4,4,4,4,4,4,3,0,11
Christina M Hartman,,,1,0,0,0,0,6,3,5,4,4,4,3,3,3,3,3,4,3,0,11
Rose Rosie Marie Davis,,,,0,0,0,0,5,1,4,4,1,3,1,0,1,1,0,0,0,0,11
Tracie Fountain,,,,,0,0,0,4,1,4,4,1,4,1,2,1,2,2,2,2,1,11
H Scott Conklin,,,,,,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,11
Write-In,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Rebecca Divalerio,,,,,,,,0,17,56,53,20,55,13,14,14,14,11,11,6,2,11
Amanda Mcillmurray,,,,,,,,,0,16,18,52,16,56,49,49,50,49,44,40,0,11
Maryanne Donaghy,,,,,,,,,,0,53,18,53,13,12,11,12,11,10,5,2,11
