col_1,col_2,col_3,col_4,division
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 170th District - Democrat,All
,Brendan F Boyle,Write-In,Write-In,All
Brendan F Boyle,"3,333",0,203,All
Write-In,,15,12,All
Write-In,,,19,All
Total,"3,536",27,234,All
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 170th District - Democrat,1
,Brendan F Boyle,Write-In,Write-In,1
Brendan F Boyle,75,0,2,1
Write-In,,0,1,1
Write-In,,,0,1
Total,77,1,3,1
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 170th District - Democrat,2
,Brendan F Boyle,Write-In,Write-In,2
Brendan F Boyle,34,0,6,2
Write-In,,0,0,2
Write-In,,,1,2
Total,40,0,7,2
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 170th District - Democrat,3
,Brendan F Boyle,Write-In,Write-In,3
Brendan F Boyle,131,0,14,3
Write-In,,1,1,3
Write-In,,,1,3
Total,145,2,16,3
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 170th District - Democrat,4
,Brendan F Boyle,Write-In,Write-In,4
Brendan F Boyle,95,0,9,4
Write-In,,1,1,4
Write-In,,,1,4
Total,104,2,11,4
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 170th District - Democrat,5
,Brendan F Boyle,Write-In,Write-In,5
Brendan F Boyle,143,0,10,5
Write-In,,0,3,5
Write-In,,,1,5
Total,153,3,14,5
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 170th District - Democrat,6
,Brendan F Boyle,Write-In,Write-In,6
Brendan F Boyle,101,0,6,6
Write-In,,0,0,6
Write-In,,,0,6
Total,107,0,6,6
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 170th District - Democrat,7
,Brendan F Boyle,Write-In,Write-In,7
Brendan F Boyle,91,0,2,7
Write-In,,1,0,7
Write-In,,,0,7
Total,93,1,2,7
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 170th District - Democrat,8
,Brendan F Boyle,Write-In,Write-In,8
Brendan F Boyle,129,0,7,8
Write-In,,1,0,8
Write-In,,,2,8
Total,136,1,9,8
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 170th District - Democrat,12
,Brendan F Boyle,Write-In,Write-In,12
Brendan F Boyle,74,0,1,12
Write-In,,0,0,12
Write-In,,,0,12
Total,75,0,1,12
