col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,division
Daisy Confoy,,,,,,,,,,,,,,,,,,,0,9,7,7,11,7,8,0,6,0,8,2,0,16
Jack Cahill,,,,,,,,,,,,,,,,,,,,0,10,7,7,9,8,0,3,2,8,2,0,16
Bryan Mercer,,,,,,,,,,,,,,,,,,,,,0,9,7,9,7,0,3,4,5,3,0,16
Carla Le'Coin,,,,,,,,,,,,,,,,,,,,,,0,7,8,7,0,8,2,5,0,0,16
Anlin Wang,,,,,,,,,,,,,,,,,,,,,,,0,7,8,0,5,0,5,2,0,16
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,6,2,4,0,0,16
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,4,0,0,16
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,16
Darisha K Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,16
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,16
Supreme Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,16
Bernard A Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,16
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16
Total,87,85,81,78,78,76,75,73,71,70,67,28,27,23,22,19,19,18,17,16,15,15,13,13,12,0,38,27,24,20,0,16
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 198th District - Democrat,,,,,21
,Nina Tinari,Cindy Bass,Malcolm Kenyatta,Terry Gillen,Wynnetta Ward,Anuj Gupta,Ken Washington,Charlene Cooper,Matthew Miller,Lindy Li,Owen Voutsinas-Klose,Sherrie Cohen,Heather Pope,Christina Borst,Anlin Wang,Carla Le'Coin,Joanne Beer,Arielle Cohen,Daisy Confoy,Steve Paul,Jack Cahill,Bryan Mercer,Daniel Laufer,Paul Prescod,Sergio Cea,Write-In,Darisha K Parker,Bernard A Williams,Fareed Abdullah,Supreme Dow,Write-In,21
Nina Tinari,1,184,183,194,186,187,180,188,179,172,164,42,29,30,28,24,28,20,24,18,12,13,11,14,9,0,101,39,36,29,0,21
Cindy Bass,,0,178,182,178,179,172,179,167,161,156,39,26,27,25,24,29,19,21,17,14,10,14,12,12,0,92,43,33,30,0,21
Malcolm Kenyatta,,,0,180,186,179,182,174,175,170,150,33,20,29,19,25,23,22,14,9,14,15,14,11,12,0,90,39,35,28,0,21
Terry Gillen,,,,0,184,188,178,185,180,167,164,40,28,28,25,23,29,17,19,18,13,13,13,15,9,0,91,40,31,30,0,21
Wynnetta Ward,,,,,0,179,182,176,178,169,153,30,20,27,18,23,24,18,11,11,13,13,12,9,10,0,91,34,33,30,0,21
Anuj Gupta,,,,,,0,173,181,172,163,159,32,24,24,22,23,22,15,17,13,11,8,14,11,11,0,90,36,30,29,0,21
Ken Washington,,,,,,,0,170,175,165,149,30,17,26,19,20,22,15,11,10,11,12,10,10,10,0,89,36,32,29,0,21
Charlene Cooper,,,,,,,,1,171,161,157,36,24,25,23,20,27,17,18,16,7,11,7,11,9,0,91,36,27,30,0,21
Matthew Miller,,,,,,,,,0,164,152,28,18,22,15,20,20,15,9,11,11,12,11,9,8,0,84,33,30,29,0,21
Lindy Li,,,,,,,,,,0,147,26,19,25,17,18,19,17,8,9,11,10,12,4,11,0,82,33,27,29,0,21
Owen Voutsinas-Klose,,,,,,,,,,,0,22,18,14,15,10,18,8,11,12,3,4,3,9,5,0,80,32,24,20,0,21
Sherrie Cohen,,,,,,,,,,,,0,41,43,39,32,42,37,39,34,31,29,26,31,26,0,22,21,13,9,0,21
Heather Pope,,,,,,,,,,,,,0,29,38,29,34,27,30,35,27,28,25,28,22,0,20,20,9,9,0,21
Christina Borst,,,,,,,,,,,,,,0,27,39,28,29,29,21,29,27,26,23,26,0,22,15,9,8,0,21
Anlin Wang,,,,,,,,,,,,,,,0,27,31,30,31,34,25,24,24,25,23,0,15,16,10,8,0,21
Carla Le'Coin,,,,,,,,,,,,,,,,0,27,27,29,23,28,27,29,22,26,0,14,17,12,7,0,21
Joanne Beer,,,,,,,,,,,,,,,,,0,26,29,31,25,27,21,30,21,0,13,20,9,7,0,21
Arielle Cohen,,,,,,,,,,,,,,,,,,0,27,23,27,29,26,23,26,0,11,13,15,5,0,21
Daisy Confoy,,,,,,,,,,,,,,,,,,,0,26,22,22,23,26,20,0,10,17,10,5,0,21
Steve Paul,,,,,,,,,,,,,,,,,,,,0,22,24,20,26,19,0,11,16,6,6,0,21
Jack Cahill,,,,,,,,,,,,,,,,,,,,,0,28,29,23,26,0,11,11,10,5,0,21
Bryan Mercer,,,,,,,,,,,,,,,,,,,,,,0,25,25,24,0,8,15,9,4,0,21
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,0,20,24,0,10,10,9,6,0,21
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,,,0,19,0,10,14,9,2,0,21
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8,12,7,4,0,21
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,21
Darisha K Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,21
Bernard A Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,21
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,21
Supreme Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,21
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21
Total,220,211,205,205,201,199,199,197,188,186,169,68,59,55,52,52,51,45,44,40,39,37,37,35,34,0,118,69,53,37,0,21
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 198th District - Democrat,,,,,22
,Ken Washington,Malcolm Kenyatta,Nina Tinari,Cindy Bass,Wynnetta Ward,Lindy Li,Terry Gillen,Matthew Miller,Charlene Cooper,Anuj Gupta,Owen Voutsinas-Klose,Heather Pope,Sherrie Cohen,Joanne Beer,Anlin Wang,Arielle Cohen,Carla Le'Coin,Christina Borst,Daisy Confoy,Daniel Laufer,Jack Cahill,Bryan Mercer,Steve Paul,Sergio Cea,Paul Prescod,Write-In,Fareed Abdullah,Darisha K Parker,Bernard A Williams,Supreme Dow,Write-In,22
Ken Washington,1,179,164,151,168,165,157,159,151,149,138,22,25,22,17,20,22,21,17,17,17,19,15,16,9,1,47,50,45,30,0,22
Malcolm Kenyatta,,1,156,146,169,165,153,157,148,143,134,23,22,20,14,22,23,22,13,17,20,21,11,18,6,1,47,49,41,28,0,22
Nina Tinari,,,1,155,154,151,155,146,150,148,140,25,26,22,21,9,14,20,18,12,10,11,16,9,8,0,41,52,44,25,0,22
Cindy Bass,,,,0,141,138,147,135,141,138,132,29,27,25,20,12,11,13,15,10,11,8,16,9,11,1,45,50,40,27,0,22
Wynnetta Ward,,,,,0,165,154,155,147,142,129,23,22,18,16,22,27,23,16,18,19,21,12,20,8,0,40,45,44,28,0,22
Lindy Li,,,,,,0,150,154,141,140,131,22,21,17,17,19,26,21,14,16,16,18,11,17,5,0,37,44,44,29,0,22
Terry Gillen,,,,,,,0,149,153,146,138,27,25,21,21,13,14,15,17,8,10,14,15,10,11,0,40,46,42,24,0,22
Matthew Miller,,,,,,,,0,140,137,128,20,16,15,12,18,17,19,10,11,16,17,8,16,5,0,39,42,40,24,0,22
Charlene Cooper,,,,,,,,,0,140,129,27,22,21,17,14,14,16,17,7,11,13,15,12,9,0,39,43,41,21,0,22
Anuj Gupta,,,,,,,,,,0,128,24,24,20,18,11,15,16,17,11,8,12,14,10,9,0,36,44,38,25,0,22
Owen Voutsinas-Klose,,,,,,,,,,,0,23,17,15,17,9,6,10,12,6,8,5,13,5,5,0,35,40,34,23,0,22
Heather Pope,,,,,,,,,,,,0,24,21,23,16,12,14,20,15,14,11,23,11,13,1,15,8,15,3,0,22
Sherrie Cohen,,,,,,,,,,,,,0,28,24,16,17,16,23,18,11,15,19,9,16,0,18,9,8,8,0,22
Joanne Beer,,,,,,,,,,,,,,0,21,15,11,16,21,14,11,12,18,10,17,0,16,7,8,4,0,22
Anlin Wang,,,,,,,,,,,,,,,0,13,12,13,19,14,9,8,17,9,15,0,16,6,9,3,0,22
Arielle Cohen,,,,,,,,,,,,,,,,0,18,16,19,18,18,15,12,19,13,0,12,3,11,4,0,22
Carla Le'Coin,,,,,,,,,,,,,,,,,0,18,12,18,15,20,9,20,10,0,9,7,11,5,0,22
Christina Borst,,,,,,,,,,,,,,,,,,0,14,17,16,15,10,15,6,0,13,5,9,3,0,22
Daisy Confoy,,,,,,,,,,,,,,,,,,,0,14,11,7,20,10,15,0,11,6,9,5,0,22
Daniel Laufer,,,,,,,,,,,,,,,,,,,,0,18,15,12,15,11,0,10,6,6,4,0,22
Jack Cahill,,,,,,,,,,,,,,,,,,,,,0,17,9,16,9,0,6,5,13,2,0,22
Bryan Mercer,,,,,,,,,,,,,,,,,,,,,,0,7,14,10,0,8,4,11,3,0,22
Steve Paul,,,,,,,,,,,,,,,,,,,,,,,0,6,13,0,9,6,7,4,0,22
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,8,4,10,2,0,22
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7,3,7,3,0,22
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,22
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,22
Darisha K Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,22
Bernard A Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,22
Supreme Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,22
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22
Total,194,187,180,178,178,173,170,165,163,160,145,45,44,37,35,35,34,34,33,31,30,28,28,27,21,1,75,63,60,35,0,22
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 198th District - Democrat,,,,,23
,Cindy Bass,Ken Washington,Charlene Cooper,Nina Tinari,Malcolm Kenyatta,Terry Gillen,Owen Voutsinas-Klose,Anuj Gupta,Matthew Miller,Lindy Li,Wynnetta Ward,Anlin Wang,Heather Pope,Sherrie Cohen,Arielle Cohen,Joanne Beer,Carla Le'Coin,Christina Borst,Daisy Confoy,Paul Prescod,Bryan Mercer,Sergio Cea,Jack Cahill,Steve Paul,Daniel Laufer,Write-In,Bernard A Williams,Darisha K Parker,Fareed Abdullah,Supreme Dow,Write-In,23
Cindy Bass,0,88,93,93,86,91,89,88,84,80,81,20,19,14,12,15,8,7,13,12,4,9,6,9,4,0,30,27,15,18,1,23
Ken Washington,,0,87,88,91,85,84,84,86,85,83,14,12,11,12,11,12,12,8,6,9,10,9,7,8,0,27,27,15,19,1,23
Charlene Cooper,,,0,90,85,89,87,87,83,79,80,17,16,11,9,13,8,6,12,11,6,6,3,7,2,0,30,27,12,17,1,23
Nina Tinari,,,,0,86,87,88,88,82,81,80,19,15,13,10,11,7,7,11,7,3,7,3,7,3,0,29,26,12,18,1,23
Malcolm Kenyatta,,,,,0,84,80,83,85,86,86,14,12,10,10,9,11,10,8,4,9,9,6,5,6,0,26,27,15,15,1,23
Terry Gillen,,,,,,0,86,85,83,79,77,18,17,12,9,14,8,7,11,11,7,7,6,9,5,0,26,26,14,16,1,23
Owen Voutsinas-Klose,,,,,,,0,83,79,77,75,17,16,13,8,12,7,6,8,10,4,6,5,8,4,0,28,26,9,17,1,23
Anuj Gupta,,,,,,,,0,79,78,78,18,13,10,5,12,7,5,11,9,4,5,3,6,1,0,28,26,12,14,1,23
Matthew Miller,,,,,,,,,0,83,80,12,11,9,9,7,10,8,4,5,9,8,8,3,5,0,27,26,10,15,1,23
Lindy Li,,,,,,,,,,0,82,13,10,10,10,9,9,9,4,3,9,8,7,5,6,0,26,26,12,13,1,23
Wynnetta Ward,,,,,,,,,,,0,13,11,11,10,10,9,8,7,4,6,7,5,4,4,0,24,27,13,11,1,23
Anlin Wang,,,,,,,,,,,,0,21,17,16,18,12,13,19,16,11,14,14,17,12,0,13,7,9,1,0,23
Heather Pope,,,,,,,,,,,,,0,23,21,20,14,15,20,18,12,16,16,18,15,0,6,9,8,6,0,23
Sherrie Cohen,,,,,,,,,,,,,,0,20,20,16,17,18,18,14,15,16,19,15,0,7,8,8,4,0,23
Arielle Cohen,,,,,,,,,,,,,,,0,16,18,18,16,15,15,18,18,16,17,0,6,6,8,7,0,23
Joanne Beer,,,,,,,,,,,,,,,,0,13,16,19,20,12,14,15,20,15,0,5,9,10,3,0,23
Carla Le'Coin,,,,,,,,,,,,,,,,,0,20,14,15,18,17,17,12,16,0,7,7,6,5,0,23
Christina Borst,,,,,,,,,,,,,,,,,,0,15,14,17,17,18,15,19,0,5,7,7,6,0,23
Daisy Confoy,,,,,,,,,,,,,,,,,,,0,18,10,14,12,17,13,0,5,8,8,3,0,23
Paul Prescod,,,,,,,,,,,,,,,,,,,,0,13,14,15,18,14,0,8,5,8,3,0,23
Bryan Mercer,,,,,,,,,,,,,,,,,,,,,0,14,18,13,16,0,8,5,6,4,0,23
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,0,17,13,17,0,6,5,6,6,0,23
Jack Cahill,,,,,,,,,,,,,,,,,,,,,,,0,16,19,0,7,5,5,4,0,23
Steve Paul,,,,,,,,,,,,,,,,,,,,,,,,0,16,0,6,5,6,3,0,23
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,5,5,5,0,23
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,23
Bernard A Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,23
Darisha K Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,23
Supreme Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,23
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23
Total,105,100,99,99,96,96,94,92,91,89,87,32,32,29,28,28,25,25,25,25,23,23,22,22,20,0,40,33,25,25,1,23
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 198th District - Democrat,,,,,24
,Cindy Bass,Nina Tinari,Ken Washington,Malcolm Kenyatta,Charlene Cooper,Wynnetta Ward,Terry Gillen,Anuj Gupta,Matthew Miller,Lindy Li,Owen Voutsinas-Klose,Sherrie Cohen,Heather Pope,Daisy Confoy,Joanne Beer,Christina Borst,Carla Le'Coin,Anlin Wang,Steve Paul,Paul Prescod,Jack Cahill,Bryan Mercer,Sergio Cea,Arielle Cohen,Daniel Laufer,Write-In,Darisha K Parker,Bernard A Williams,Fareed Abdullah,Supreme Dow,Write-In,24
Cindy Bass,1,154,144,143,147,136,142,143,133,126,128,34,25,21,19,14,15,17,18,15,9,10,8,8,6,7,49,38,36,32,0,24
Nina Tinari,,0,145,143,151,138,149,145,135,131,133,36,28,20,21,19,16,18,19,19,13,14,8,8,6,7,52,37,34,35,0,24
Ken Washington,,,0,149,140,148,142,139,142,135,125,29,19,16,16,19,17,12,15,12,13,16,10,8,9,7,45,34,36,35,0,24
Malcolm Kenyatta,,,,0,137,143,134,134,137,133,118,28,24,19,16,21,18,12,13,13,17,14,12,10,9,8,50,34,33,31,0,24
Charlene Cooper,,,,,0,133,145,144,135,128,128,34,27,21,21,18,14,15,16,16,11,13,9,6,5,6,49,33,30,31,0,24
Wynnetta Ward,,,,,,0,131,131,138,130,119,25,19,12,13,19,17,12,12,8,13,13,6,8,8,6,48,34,28,31,0,24
Terry Gillen,,,,,,,0,139,134,124,127,30,23,17,18,18,14,13,14,15,10,11,6,4,4,7,47,33,31,29,0,24
Anuj Gupta,,,,,,,,0,132,125,128,30,25,19,19,16,15,18,18,16,9,9,7,6,9,6,46,35,25,32,0,24
Matthew Miller,,,,,,,,,0,127,117,20,14,9,12,16,16,8,7,9,12,12,7,4,8,6,46,31,27,30,0,24
Lindy Li,,,,,,,,,,0,118,20,20,12,10,16,13,7,11,6,10,11,11,8,8,6,42,32,27,30,0,24
Owen Voutsinas-Klose,,,,,,,,,,,0,21,21,14,15,11,7,13,16,8,7,4,5,7,4,7,42,28,24,28,0,24
Sherrie Cohen,,,,,,,,,,,,0,26,23,21,18,15,19,21,20,12,14,9,12,6,3,13,18,10,9,0,24
Heather Pope,,,,,,,,,,,,,0,23,21,16,14,17,19,16,14,10,9,12,7,3,9,11,12,6,0,24
Daisy Confoy,,,,,,,,,,,,,,0,20,13,12,15,19,19,12,8,10,10,10,3,8,8,10,5,0,24
Joanne Beer,,,,,,,,,,,,,,,0,13,8,18,17,18,11,8,8,9,7,2,9,8,8,5,0,24
Christina Borst,,,,,,,,,,,,,,,,0,18,7,10,9,12,15,7,7,10,1,8,7,9,4,0,24
Carla Le'Coin,,,,,,,,,,,,,,,,,1,7,8,10,10,14,7,8,9,3,10,5,9,4,0,24
Anlin Wang,,,,,,,,,,,,,,,,,,0,17,17,10,4,6,7,6,2,7,8,6,3,0,24
Steve Paul,,,,,,,,,,,,,,,,,,,1,14,8,6,7,8,7,3,5,11,6,5,0,24
Paul Prescod,,,,,,,,,,,,,,,,,,,,0,10,7,8,7,7,2,8,6,7,3,0,24
Jack Cahill,,,,,,,,,,,,,,,,,,,,,0,10,8,8,9,3,7,3,10,2,0,24
Bryan Mercer,,,,,,,,,,,,,,,,,,,,,,0,5,4,7,1,7,5,4,6,0,24
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,,0,11,5,2,5,3,9,2,0,24
Arielle Cohen,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,6,3,6,2,0,24
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,3,5,3,0,24
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,24
Darisha K Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,24
Bernard A Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,24
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,24
Supreme Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,24
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24
Total,175,175,168,167,160,158,156,154,150,148,139,53,40,32,31,30,29,28,28,25,24,23,19,18,15,9,63,56,54,47,0,24
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 198th District - Democrat,,,,,25
,Cindy Bass,Malcolm Kenyatta,Nina Tinari,Ken Washington,Wynnetta Ward,Charlene Cooper,Terry Gillen,Lindy Li,Matthew Miller,Anuj Gupta,Owen Voutsinas-Klose,Sherrie Cohen,Arielle Cohen,Bryan Mercer,Carla Le'Coin,Christina Borst,Anlin Wang,Jack Cahill,Heather Pope,Steve Paul,Daisy Confoy,Daniel Laufer,Joanne Beer,Paul Prescod,Sergio Cea,Write-In,Fareed Abdullah,Bernard A Williams,Darisha K Parker,Supreme Dow,Write-In,25
Cindy Bass,0,95,99,92,90,93,87,81,78,80,79,22,14,12,8,10,13,7,9,11,10,6,12,9,5,0,29,29,34,21,0,25
Malcolm Kenyatta,,1,92,98,96,92,84,83,85,79,73,19,15,15,11,14,9,9,5,7,6,5,10,6,9,0,28,21,34,19,0,25
Nina Tinari,,,1,89,87,91,88,80,79,81,78,18,12,13,9,10,10,5,7,9,8,3,11,9,7,0,21,28,30,20,0,25
