col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Representative In The General Assembly 191st District - Democrat,,Auditor General - Democrat,,,,,,,All
,Joanna E Mcclinton,Write-In,Nina Ahmad,Tracie Fountain,Rose Rosie Marie Davis,Michael Lamb,H Scott Conklin,Christina M Hartman,Write-In,All
Joanna E Mcclinton,214,0,"2,723",295,231,287,109,90,0,All
Write-In,,3,5,0,0,0,0,0,0,All
Nina Ahmad,,,249,0,0,0,0,0,0,All
Tracie Fountain,,,,66,0,0,0,0,0,All
Rose Rosie Marie Davis,,,,,110,0,0,0,0,All
Michael Lamb,,,,,,17,0,0,0,All
H Scott Conklin,,,,,,,5,0,0,All
Christina M Hartman,,,,,,,,18,0,All
Write-In,,,,,,,,,0,All
Total,"3,949",8,"2,977",361,341,304,114,108,0,All
,Representative In The General Assembly 191st District - Democrat,,Auditor General - Democrat,,,,,,,1
,Joanna E Mcclinton,Write-In,Nina Ahmad,Tracie Fountain,Rose Rosie Marie Davis,Michael Lamb,H Scott Conklin,Christina M Hartman,Write-In,1
Joanna E Mcclinton,8,0,90,21,11,15,5,4,0,1
Write-In,,0,0,0,0,0,0,0,0,1
Nina Ahmad,,,6,0,0,0,0,0,0,1
Tracie Fountain,,,,6,0,0,0,0,0,1
Rose Rosie Marie Davis,,,,,8,0,0,0,0,1
Michael Lamb,,,,,,1,0,0,0,1
H Scott Conklin,,,,,,,2,0,0,1
Christina M Hartman,,,,,,,,1,0,1
Write-In,,,,,,,,,0,1
Total,154,0,96,27,19,16,7,5,0,1
,Representative In The General Assembly 191st District - Democrat,,Auditor General - Democrat,,,,,,,2
,Joanna E Mcclinton,Write-In,Nina Ahmad,Tracie Fountain,Rose Rosie Marie Davis,Michael Lamb,H Scott Conklin,Christina M Hartman,Write-In,2
Joanna E Mcclinton,9,0,79,18,15,10,1,0,0,2
Write-In,,0,0,0,0,0,0,0,0,2
Nina Ahmad,,,8,0,0,0,0,0,0,2
Tracie Fountain,,,,5,0,0,0,0,0,2
Rose Rosie Marie Davis,,,,,5,0,0,0,0,2
Michael Lamb,,,,,,0,0,0,0,2
H Scott Conklin,,,,,,,0,0,0,2
Christina M Hartman,,,,,,,,0,0,2
Write-In,,,,,,,,,0,2
Total,132,0,87,23,20,10,1,0,0,2
,Representative In The General Assembly 191st District - Democrat,,Auditor General - Democrat,,,,,,,3
,Joanna E Mcclinton,Write-In,Nina Ahmad,Michael Lamb,Tracie Fountain,Rose Rosie Marie Davis,H Scott Conklin,Christina M Hartman,Write-In,3
Joanna E Mcclinton,11,0,126,18,13,14,11,7,0,3
Write-In,,0,0,0,0,0,0,0,0,3
Nina Ahmad,,,10,0,0,0,0,0,0,3
Michael Lamb,,,,0,0,0,0,0,0,3
Tracie Fountain,,,,,5,0,0,0,0,3
Rose Rosie Marie Davis,,,,,,3,0,0,0,3
H Scott Conklin,,,,,,,0,0,0,3
Christina M Hartman,,,,,,,,0,0,3
Write-In,,,,,,,,,0,3
Total,200,0,136,18,18,17,11,7,0,3
,Representative In The General Assembly 191st District - Democrat,,Auditor General - Democrat,,,,,,,4
,Joanna E Mcclinton,Write-In,Nina Ahmad,Tracie Fountain,Michael Lamb,Rose Rosie Marie Davis,Christina M Hartman,H Scott Conklin,Write-In,4
Joanna E Mcclinton,10,0,105,24,16,11,5,1,0,4
Write-In,,0,0,0,0,0,0,0,0,4
Nina Ahmad,,,4,0,0,0,0,0,0,4
Tracie Fountain,,,,4,0,0,0,0,0,4
Michael Lamb,,,,,2,0,0,0,0,4
Rose Rosie Marie Davis,,,,,,5,0,0,0,4
Christina M Hartman,,,,,,,2,0,0,4
H Scott Conklin,,,,,,,,0,0,4
Write-In,,,,,,,,,0,4
Total,172,0,109,28,18,16,7,1,0,4
,Representative In The General Assembly 191st District - Democrat,,Auditor General - Democrat,,,,,,,5
,Joanna E Mcclinton,Write-In,Nina Ahmad,Tracie Fountain,Michael Lamb,Rose Rosie Marie Davis,Christina M Hartman,H Scott Conklin,Write-In,5
Joanna E Mcclinton,5,0,90,15,10,8,3,2,0,5
Write-In,,0,0,0,0,0,0,0,0,5
Nina Ahmad,,,11,0,0,0,0,0,0,5
Tracie Fountain,,,,3,0,0,0,0,0,5
Michael Lamb,,,,,0,0,0,0,0,5
Rose Rosie Marie Davis,,,,,,1,0,0,0,5
Christina M Hartman,,,,,,,0,0,0,5
H Scott Conklin,,,,,,,,0,0,5
Write-In,,,,,,,,,0,5
Total,133,0,101,18,10,9,3,2,0,5
,Representative In The General Assembly 191st District - Democrat,,Auditor General - Democrat,,,,,,,6
,Joanna E Mcclinton,Write-In,Nina Ahmad,Rose Rosie Marie Davis,Michael Lamb,Tracie Fountain,H Scott Conklin,Christina M Hartman,Write-In,6
Joanna E Mcclinton,30,0,121,12,13,10,9,3,0,6
Write-In,,1,1,0,0,0,0,0,0,6
Nina Ahmad,,,20,0,0,0,0,0,0,6
Rose Rosie Marie Davis,,,,5,0,0,0,0,0,6
Michael Lamb,,,,,0,0,0,0,0,6
Tracie Fountain,,,,,,1,0,0,0,6
H Scott Conklin,,,,,,,0,0,0,6
Christina M Hartman,,,,,,,,0,0,6
Write-In,,,,,,,,,0,6
Total,198,2,142,17,13,11,9,3,0,6
,Representative In The General Assembly 191st District - Democrat,,Auditor General - Democrat,,,,,,,7
,Joanna E Mcclinton,Write-In,Nina Ahmad,Tracie Fountain,Rose Rosie Marie Davis,Michael Lamb,H Scott Conklin,Christina M Hartman,Write-In,7
Joanna E Mcclinton,7,0,94,21,5,9,6,3,0,7
Write-In,,0,1,0,0,0,0,0,0,7
Nina Ahmad,,,7,0,0,0,0,0,0,7
Tracie Fountain,,,,3,0,0,0,0,0,7
Rose Rosie Marie Davis,,,,,8,0,0,0,0,7
Michael Lamb,,,,,,1,0,0,0,7
H Scott Conklin,,,,,,,0,0,0,7
Christina M Hartman,,,,,,,,1,0,7
Write-In,,,,,,,,,0,7
Total,145,1,102,24,13,10,6,4,0,7
,Representative In The General Assembly 191st District - Democrat,,Auditor General - Democrat,,,,,,,8
,Joanna E Mcclinton,Write-In,Nina Ahmad,Rose Rosie Marie Davis,Tracie Fountain,Michael Lamb,Christina M Hartman,H Scott Conklin,Write-In,8
Joanna E Mcclinton,11,0,118,19,20,9,3,4,0,8
Write-In,,0,0,0,0,0,0,0,0,8
Nina Ahmad,,,14,0,0,0,0,0,0,8
Rose Rosie Marie Davis,,,,6,0,0,0,0,0,8
Tracie Fountain,,,,,2,0,0,0,0,8
Michael Lamb,,,,,,0,0,0,0,8
Christina M Hartman,,,,,,,1,0,0,8
H Scott Conklin,,,,,,,,0,0,8
Write-In,,,,,,,,,0,8
Total,184,0,132,25,22,9,4,4,0,8
,Representative In The General Assembly 191st District - Democrat,,Auditor General - Democrat,,,,,,,9
,Joanna E Mcclinton,Write-In,Nina Ahmad,Tracie Fountain,Rose Rosie Marie Davis,Michael Lamb,H Scott Conklin,Christina M Hartman,Write-In,9
Joanna E Mcclinton,14,0,154,19,16,12,10,0,0,9
Write-In,,0,0,0,0,0,0,0,0,9
Nina Ahmad,,,13,0,0,0,0,0,0,9
Tracie Fountain,,,,2,0,0,0,0,0,9
Rose Rosie Marie Davis,,,,,3,0,0,0,0,9
Michael Lamb,,,,,,1,0,0,0,9
H Scott Conklin,,,,,,,0,0,0,9
Christina M Hartman,,,,,,,,3,0,9
Write-In,,,,,,,,,0,9
