col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,President Of The United States - Democrat,,,,Representative In The General Assembly 182nd District - Democrat,,,All
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,Brian Sims,Marisa Shaaban,Write-In,All
Joseph R Biden,109,0,0,0,"1,039",764,1,All
Bernie Sanders,,43,0,0,327,316,0,All
Write-In,,,3,0,28,16,0,All
Tulsi Gabbard,,,,4,6,18,0,All
Brian Sims,,,,,7,0,0,All
Marisa Shaaban,,,,,,7,0,All
Write-In,,,,,,,0,All
Total,"1,913",686,47,28,"1,407","1,121",1,All
,President Of The United States - Democrat,,,,Representative In The General Assembly 182nd District - Democrat,,,6
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,Brian Sims,Marisa Shaaban,Write-In,6
Joseph R Biden,8,0,0,0,125,119,0,6
Bernie Sanders,,4,0,0,44,49,0,6
Write-In,,,2,0,6,1,0,6
Tulsi Gabbard,,,,0,1,3,0,6
Brian Sims,,,,,0,0,0,6
Marisa Shaaban,,,,,,2,0,6
Write-In,,,,,,,0,6
Total,252,97,9,4,176,174,0,6
,President Of The United States - Democrat,,,,Representative In The General Assembly 182nd District - Democrat,,,7
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,Brian Sims,Marisa Shaaban,Write-In,7
Joseph R Biden,5,0,0,0,117,75,0,7
Bernie Sanders,,7,0,0,57,38,0,7
Write-In,,,0,0,4,3,0,7
Tulsi Gabbard,,,,0,0,1,0,7
Brian Sims,,,,,2,0,0,7
Marisa Shaaban,,,,,,0,0,7
Write-In,,,,,,,0,7
Total,197,102,7,1,180,117,0,7
,President Of The United States - Democrat,,,,Representative In The General Assembly 182nd District - Democrat,,,8
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,Brian Sims,Marisa Shaaban,Write-In,8
Joseph R Biden,10,0,0,0,157,112,0,8
Bernie Sanders,,3,0,0,49,40,0,8
Write-In,,,0,0,4,3,0,8
Tulsi Gabbard,,,,0,1,2,0,8
Brian Sims,,,,,0,0,0,8
Marisa Shaaban,,,,,,0,0,8
Write-In,,,,,,,0,8
Total,279,92,7,3,211,157,0,8
,President Of The United States - Democrat,,,,Representative In The General Assembly 182nd District - Democrat,,,9
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,Brian Sims,Marisa Shaaban,Write-In,9
Joseph R Biden,18,0,0,0,135,83,0,9
Bernie Sanders,,6,0,0,34,54,0,9
Write-In,,,0,0,2,1,0,9
Tulsi Gabbard,,,,0,1,1,0,9
Brian Sims,,,,,0,0,0,9
Marisa Shaaban,,,,,,1,0,9
Write-In,,,,,,,0,9
Total,236,94,3,2,172,140,0,9
,President Of The United States - Democrat,,,,Representative In The General Assembly 182nd District - Democrat,,,11
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,Brian Sims,Marisa Shaaban,Write-In,11
Joseph R Biden,21,0,0,0,149,114,0,11
Bernie Sanders,,2,0,0,35,29,0,11
Write-In,,,0,0,2,3,0,11
Tulsi Gabbard,,,,1,2,1,0,11
Brian Sims,,,,,3,0,0,11
Marisa Shaaban,,,,,,1,0,11
Write-In,,,,,,,0,11
Total,284,66,5,4,191,148,0,11
,President Of The United States - Democrat,,,,Representative In The General Assembly 182nd District - Democrat,,,14
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,Brian Sims,Marisa Shaaban,Write-In,14
Joseph R Biden,5,0,0,0,118,63,1,14
Bernie Sanders,,6,0,0,35,28,0,14
Write-In,,,0,0,3,0,0,14
Tulsi Gabbard,,,,0,0,1,0,14
Brian Sims,,,,,0,0,0,14
Marisa Shaaban,,,,,,0,0,14
Write-In,,,,,,,0,14
Total,187,69,3,1,156,92,1,14
,President Of The United States - Democrat,,,,Representative In The General Assembly 182nd District - Democrat,,,22
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Brian Sims,Marisa Shaaban,Write-In,22
Joseph R Biden,20,0,0,0,83,78,0,22
Bernie Sanders,,3,0,0,23,23,0,22
Tulsi Gabbard,,,1,0,0,4,0,22
Write-In,,,,0,2,1,0,22
Brian Sims,,,,,1,0,0,22
Marisa Shaaban,,,,,,2,0,22
Write-In,,,,,,,0,22
Total,181,49,5,3,109,108,0,22
,President Of The United States - Democrat,,,,Representative In The General Assembly 182nd District - Democrat,,,28
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Brian Sims,Marisa Shaaban,Write-In,28
Joseph R Biden,19,0,0,0,120,103,0,28
Bernie Sanders,,10,0,0,33,48,0,28
Tulsi Gabbard,,,1,0,1,4,0,28
Write-In,,,,1,3,2,0,28
Brian Sims,,,,,1,0,0,28
Marisa Shaaban,,,,,,0,0,28
Write-In,,,,,,,0,28
Total,242,91,6,6,158,157,0,28
,President Of The United States - Democrat,,,,Representative In The General Assembly 182nd District - Democrat,,,29
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,Brian Sims,Marisa Shaaban,Write-In,29
Joseph R Biden,3,0,0,0,35,17,0,29
Bernie Sanders,,2,0,0,17,7,0,29
Write-In,,,0,0,2,2,0,29
Tulsi Gabbard,,,,1,0,1,0,29
Brian Sims,,,,,0,0,0,29
Marisa Shaaban,,,,,,1,0,29
Write-In,,,,,,,0,29
Total,55,26,4,2,54,28,0,29
